timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
558148701,558148020,31.185611738710012,117.19752014112235,30.403738,28.208645,38.52993,38.52993,0.16606559,0.15127218,30.340374,1,1,1,3,3,0,0
558158494,558158000,31.185611735055435,117.19752014804055,30.403162,28.208069,38.52993,38.52993,0.16672233,0.15166165,30.33981,1,1,1,3,3,0,0
558348067,558347619,31.185611794242586,117.19752022820961,30.394697,28.199596,38.52993,38.52993,0.16606523,0.15140086,30.329147,1,1,1,3,3,0,0
558547706,558547219,31.185611981024547,117.19752040905149,30.380564,28.185463,38.52993,38.52993,0.1660209,0.1513612,30.316782,1,1,1,3,3,0,0
558747309,558746819,31.185612178377514,117.19752054417266,30.3667,28.1716,38.52993,38.52993,0.16606416,0.15151735,30.300335,1,1,1,3,3,0,0
558946867,558946419,31.185612285739218,117.19752060425725,30.353998,28.158901,38.52993,38.52993,0.16584061,0.15142469,30.282192,1,1,1,3,3,0,0
559146451,559146019,31.185612330827396,117.19752067926206,30.336908,28.141815,38.52993,38.52993,0.16578297,0.15152608,30.261518,1,1,1,3,3,0,0
559346057,559345619,31.18561236380523,117.19752073679852,30.315098,28.120007,38.52993,38.52993,0.16577357,0.15152209,30.246485,1,1,1,3,3,0,0
559545687,559545219,31.185612851815115,117.19752058235939,30.265755,28.070663,38.52993,38.52993,0.16572969,0.1516302,30.225365,1,1,1,3,3,0,0
559745283,559744819,31.18561374726767,117.1975200916905,30.239902,28.044815,38.52993,38.52993,0.1657244,0.15163307,30.195282,1,1,1,3,3,0,0
559944904,559944419,31.185614647338415,117.19751968787739,30.196634,28.001549,38.52993,38.52993,0.16554768,0.15169226,30.167042,1,1,1,3,3,0,0
560144481,560144019,31.185614890218883,117.19751939192378,30.180489,27.985403,38.52993,38.52993,0.16545834,0.151636,30.143827,1,1,1,3,3,0,0
560344126,560343619,31.185614740278453,117.19751929946626,30.191778,27.996695,38.52993,38.52993,0.16549584,0.1517823,30.0881,1,1,1,3,3,0,0
560553645,560553199,31.185614326272862,117.1975192169204,30.19042,27.995338,38.52993,38.52993,0.16626765,0.15220265,30.090448,1,1,1,3,3,0,0
560753260,560752799,31.185613897692846,117.19751919334787,30.18099,27.98591,38.52993,38.52993,0.16624822,0.15230046,30.089048,1,1,1,3,3,0,0
560952864,560952398,31.185613590003097,117.1975192446192,30.164938,27.96984,38.52993,38.52993,0.16622935,0.15227199,30.082659,1,1,1,3,3,0,0
561152424,561151999,31.185613208934264,117.19751921285335,30.160833,27.965736,38.52993,38.52993,0.16623563,0.15237942,30.068491,1,1,1,3,3,0,0
561352056,561351598,31.185612925471215,117.19751920725082,30.149862,27.954767,38.52993,38.52993,0.1662366,0.15233439,30.08419,1,1,1,3,3,0,0
561551862,561551198,31.185612826181014,117.1975192731962,30.118576,27.923483,38.52993,38.52993,0.16635086,0.15250205,30.06922,1,1,1,3,3,0,0
561751288,561750799,31.185612828138396,117.1975192874023,30.088217,27.893126,38.52993,38.52993,0.16634011,0.15246528,30.042292,1,1,1,3,3,0,0
561950847,561950398,31.185612773966884,117.197519195794,30.083574,27.888485,38.52993,38.52993,0.16626802,0.15256767,30.006418,1,1,1,3,3,0,0
562150426,562149998,31.185612738512827,117.19751913549331,30.080357,27.88526,38.52993,38.52993,0.16627969,0.15266612,30.000322,1,1,1,3,3,0,0
562350033,562349599,31.185612363953272,117.19751886487813,30.084196,27.889101,38.52993,38.52993,0.16639096,0.15267357,29.996399,1,1,1,3,3,0,0
562549634,562549199,31.18561192490314,117.19751899563514,30.082548,27.887455,38.52993,38.52993,0.16635506,0.15273921,30.000763,1,1,1,3,3,0,0
562749222,562748799,31.18561146693003,117.1975196913836,30.069849,27.874758,38.52993,38.52993,0.16645277,0.15272641,29.999681,1,1,1,3,3,0,0
562948826,562948399,31.185611561972912,117.19752035572077,30.069206,27.874117,38.52993,38.52993,0.16627581,0.15273914,29.98059,1,1,1,3,3,0,0
563148426,563147999,31.18561214696441,117.19752069392713,30.07103,27.875942,38.52993,38.52993,0.16638772,0.15272304,29.981588,1,1,1,3,3,0,0
