timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
558150662,2.9802322e-08,-1.1920929e-07,0.13769992,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
558158148,2.9802322e-08,-1.1920929e-07,0.13654967,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
558347749,1.4901161e-08,-1.1920929e-07,0.0636175,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
558549843,1.1920929e-07,-1.7881393e-07,0.026281364,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
558751937,-0.114845514,0.2296913,0.05112943,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
558951534,-7.450581e-09,-1.1920929e-07,0.036105167,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
559151151,-2.2351742e-08,-8.940697e-08,0.012220757,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
559353227,-6.519258e-09,-1.7881393e-07,-0.031384446,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
559547834,1.8626451e-08,-2.3841858e-07,0.15514532,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
559749948,4.4703484e-08,-2.3841858e-07,0.060138367,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
559952025,8.940697e-08,-2.3841858e-07,0.0354829,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
560149133,-1.8626451e-09,-1.1920929e-07,-0.059972364,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
560348736,-1.1175871e-08,-8.940697e-08,-0.028907869,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
560550829,9.313226e-09,-5.9604645e-08,0.062848315,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
560752940,1.8626451e-09,-4.4703484e-08,0.079085246,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
560947532,-1.1920929e-07,-2.9802322e-08,0.11268354,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
561149627,0.11421496,0.22843033,0.101061195,9.313226e-10,0.0,0.0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
561346731,0.059753537,0.11950719,0.08119222,9.313226e-10,0.0,0.0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
561548825,1.4901161e-08,-1.7881393e-07,0.033215266,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
561750924,1.1920929e-07,-1.1920929e-07,0.12364371,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
561950522,8.940697e-08,-1.7881393e-07,-0.0021631655,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
562147632,5.9604645e-08,-1.1920929e-07,-0.0061365888,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
562347225,2.9802322e-08,-1.1920929e-07,0.06319448,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
562546825,7.4505806e-08,-1.7881393e-07,-0.07689006,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
562751418,5.9604645e-08,-1.7881393e-07,-0.069886014,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
562951016,5.9604645e-08,-1.1920929e-07,-0.002540657,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
563145633,4.4703484e-08,-1.1920929e-07,0.088127725,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
563352731,7.450581e-09,-1.1920929e-07,0.035947025,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
563549815,-7.450581e-09,-1.1920929e-07,-0.00359399,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
563751929,-2.9802322e-08,-1.1920929e-07,0.01994284,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
563946523,-1.4901161e-08,-1.1920929e-07,0.007520217,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
564151155,3.259629e-09,-8.940697e-08,0.036527604,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
564345730,9.313226e-09,-8.940697e-08,0.032801665,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
564550314,2.2351742e-08,-5.9604645e-08,0.04402096,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
564754904,1.4901161e-08,-8.940697e-08,0.02829898,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
564952009,1.4901161e-08,-8.940697e-08,0.0022428532,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
565149114,4.4703484e-08,-8.940697e-08,0.10299699,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
565348716,4.4703484e-08,-8.940697e-08,0.05968105,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
565548313,4.4703484e-08,-8.940697e-08,0.07286934,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
565747914,2.9802322e-08,-8.940697e-08,0.052016787,1.8626451e-09,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
565945019,2.2351742e-08,-5.9604645e-08,0.05282154,3.7252903e-09,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
566149611,5.5879354e-09,-4.4703484e-08,0.06715701,7.450581e-09,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
566354199,2.2351742e-08,-4.4703484e-08,0.028521424,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
566548811,4.4703484e-08,-4.4703484e-08,0.07600181,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
566750962,1.4901161e-08,-2.9802322e-08,0.053860873,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
566948008,5.9604645e-08,-3.7252903e-08,0.08415205,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
567147641,8.940697e-08,4.4703484e-08,0.03996013,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
567352200,-2.9802322e-08,-8.940697e-08,0.058778834,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
567554311,0.0043160915,0.008632302,0.15034674,2.9802322e-08,0.0,0.0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
567753898,-4.4703484e-08,-1.7881393e-07,-0.054272782,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
567951004,5.9604645e-08,-8.940697e-08,0.10443071,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
568153098,-8.940697e-08,1.6763806e-08,-0.06799939,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
568347712,-4.4703484e-08,6.0535967e-09,0.049079992,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
568547309,-9.313226e-10,2.2351742e-08,0.10491473,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
568751914,-2.9802322e-08,-1.1175871e-08,-0.030851714,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
568949004,2.2351742e-08,-8.940697e-08,0.110224076,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
569153594,-8.940697e-08,1.1920929e-07,-0.024008213,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
569350703,-7.450581e-09,-5.5879354e-09,0.010020511,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
569550306,-5.9604645e-08,3.7252903e-08,0.009240036,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
569747407,2.9802322e-08,-2.2351742e-08,0.109318174,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
569947008,-4.4703484e-08,-8.940697e-08,-0.0015266577,5.9604645e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
