timestamp,load,ram_usage
557841702,0.22496355,0.35703123
558341698,0.2999612,0.35708165
558841983,0.255072,0.35708165
559341695,0.2534895,0.35708165
559841698,0.24320251,0.35708165
560341698,0.24588275,0.35708165
560841716,0.24197406,0.35708165
561342383,0.24493945,0.35708165
561841699,0.245502,0.35708165
562341697,0.24488455,0.35708165
562841707,0.24296111,0.35708165
563341714,0.24507052,0.35708165
563842137,0.24202055,0.35708165
564341697,0.24576396,0.35708165
564841699,0.24198198,0.35708165
565341715,0.245547,0.35708165
565841699,0.24213398,0.35708165
566342362,0.2464515,0.35708165
566841695,0.24365872,0.35708165
567341709,0.24627894,0.35708165
567841698,0.24307197,0.35708165
568341695,0.24554104,0.35708165
568841936,0.24296737,0.35708165
569341698,0.24507523,0.35708165
569841696,0.24343854,0.35708165
570341991,0.24437994,0.35708165
570841734,0.24396199,0.35708165
571342594,0.24585104,0.35708165
571841746,0.2471925,0.35708165
572341696,0.24644649,0.35708165
572841696,0.24743849,0.35708165
573341697,0.2466355,0.35708165
573841925,0.24576467,0.35708165
574341696,0.24698037,0.35708165
574841698,0.24649447,0.35708165
575341697,0.2477265,0.35708165
575841698,0.24669623,0.35708165
576342177,0.24725485,0.35708165
576841757,0.24722117,0.35708165
577341696,0.2482341,0.35708165
577841699,0.24565274,0.35708165
578341699,0.24681252,0.35708165
578841901,0.24611205,0.35708165
579341698,0.247374,0.35708165
579841701,0.24476397,0.35708165
580341696,0.2471667,0.35708165
580841711,0.24606675,0.35708165
581342260,0.24586952,0.35708165
581841696,0.24621195,0.35708165
582341698,0.24659097,0.35708165
582841701,0.24607003,0.35708165
583341872,0.24553376,0.35708165
583841937,0.24662662,0.35708165
584341718,0.24686271,0.35708165
584841704,0.2454682,0.35708165
585341698,0.24680597,0.35708165
585841698,0.24578273,0.35708165
586342015,0.24697143,0.35708165
586841697,0.24747324,0.35708165
587341699,0.24702048,0.35708165
587841698,0.24850649,0.35708165
588341727,0.24601346,0.35708165
588841720,0.2463134,0.35708165
589341708,0.24757004,0.35708165
589841698,0.24716347,0.35708165
590341699,0.24695998,0.35708165
590842134,0.24495405,0.35708165
591341955,0.24857372,0.35708165
591841713,0.24808502,0.35708165
592341694,0.24769592,0.35708165
592841703,0.24581379,0.35708165
593341697,0.2486214,0.35708165
593841697,0.246948,0.35708165
594341698,0.247594,0.35708165
594841720,0.245556,0.35708165
595341696,0.248353,0.35708165
595841701,0.24568862,0.35708165
596341772,0.248101,0.35708165
596841697,0.2466191,0.35708165
597341805,0.2472555,0.35708165
597841699,0.24633199,0.35708165
598341864,0.24774235,0.35708165
598841731,0.24596411,0.35708165
599341713,0.2478298,0.35708165
599841750,0.24608439,0.35708165
600341697,0.24814731,0.35708165
600841701,0.245574,0.35708165
601341697,0.24817604,0.35708165
601841699,0.2465815,0.35719928
602341699,0.24750465,0.35719928
602841707,0.24752033,0.35719928
603341697,0.24827552,0.35719928
603841698,0.24725771,0.35719928
604341695,0.24914545,0.35719928
604841715,0.24712956,0.35719928
605341722,0.24830198,0.35719928
605842812,0.24579531,0.35719928
606341796,0.25401825,0.35719928
606841701,0.24907172,0.35719928
607341756,0.2507125,0.35719928
607841699,0.24743617,0.35719928
608341783,0.25074756,0.35719928
608841697,0.24835402,0.35719928
609341697,0.25064403,0.35719928
609841700,0.24793148,0.35719928
610341695,0.25174147,0.35719928
610841888,0.24865383,0.35719928
611341709,0.25138974,0.35719928
611841699,0.24804741,0.35719928
612341718,0.25075752,0.35719928
612841713,0.249506,0.35719928
