timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
558150327,557962486,17763984869911,0.00219312,0.013644587,0.025692616,0,0.16596378,0.15097453,0.33122563,0.06949138,0.02424338,0.019836286,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.310608,47.692608,0.5076775,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
558159992,557972342,17763984869911,0.0021350645,0.012764821,0.024588017,0,0.16661134,0.15135708,0.33122563,0.06949138,0.02424338,0.019836286,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.310608,47.692608,0.5076775,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
558347250,558159603,17763984869911,0.0020691762,0.018465674,0.029934943,0,0.16577695,0.15096252,0.33993083,0.06890034,0.02419777,0.021594338,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.058846,47.692608,0.5056803,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
558544377,558356721,17763984869911,0.0021338798,0.012379903,0.02153279,0,0.1656135,0.15082291,0.35621446,0.06386844,0.023947356,0.02156737,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.104458,47.692608,0.51006436,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
558751380,558563696,17763984869911,0.0019715836,0.0019906785,0.0065198764,0,0.1660378,0.15118603,0.3676794,0.05839566,0.02488686,0.02051331,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.452007,47.692608,0.5090271,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
558948459,558760812,17763984869911,0.0018672424,0.0042853425,0.0063456013,0,0.165722,0.15099071,0.34879854,0.050481386,0.026523257,0.020318046,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.119556,47.692608,0.52607983,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
559155441,558967785,17763984869911,0.0017703053,0.0064577144,0.011488404,0,0.16621995,0.15137865,0.34632498,0.044257812,0.027545497,0.01924617,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.5094,47.692608,0.50848556,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
559352733,559164903,17763984869911,0.0020714097,0.006324721,0.012455861,0,0.16605607,0.15123719,0.35609078,0.046815213,0.028868081,0.019312333,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.24671,47.692608,0.5084578,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
559549679,559362020,17763984869911,0.0019723903,0.011205124,0.01716904,0,0.16592146,0.1512454,0.35976443,0.06387786,0.030310912,0.018542813,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.7393,47.692608,0.50570333,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
559746837,559559138,17763984869911,0.0020929957,0.011028379,0.019271845,0,0.1657613,0.15110864,0.3489376,0.10303238,0.031845797,0.019225635,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.88069,47.692608,0.5175798,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
559943924,559756255,17763984869911,0.001277993,0.009207354,0.012598675,0,0.1654731,0.1510578,0.3410096,0.095776625,0.034133833,0.020242315,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.820736,47.692608,0.51538557,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
560150939,559963228,17763984869911,0.0010244747,0.013177571,0.02619137,0,0.16591038,0.15127917,0.32386488,0.13262184,0.03430328,0.022285726,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.259163,47.692608,0.5195755,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
560348011,560160346,17763984869911,0.0013486877,0.02314762,0.033101812,0,0.16577843,0.15127806,0.33538032,0.07290698,0.03669162,0.022837292,nan,nan,nan,0.0,2490378,2490378,4028193,527633,41.7436,47.692608,0.513669,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
560554979,560367319,17763984869911,0.0014844124,0.020471461,0.03248789,0,0.16634884,0.15153255,0.346182,0.06911266,0.039238673,0.022610458,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.1569,47.692608,0.50791836,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
560752099,560564437,17763984869911,0.0018249394,0.008095571,0.01874148,0,0.16619387,0.1515173,0.35095066,0.05688012,0.040228333,0.022176227,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.539417,47.692608,0.5051515,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
560949232,560761555,17763984869911,0.0025921476,0.00882482,0.0093921535,0,0.16593257,0.15132219,0.35427737,0.044768672,0.041406475,0.020887924,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.5583,47.692608,0.50869244,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
561146315,560958672,17763984869911,0.0025853154,0.0074049598,0.006797482,0,0.16583492,0.15132426,0.35513085,0.038788863,0.041807704,0.020020373,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.819542,47.692608,0.5057615,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
561353326,561165646,17763984869911,0.0024425215,0.0060583455,0.006528915,0,0.16638096,0.15156586,0.33140653,0.0831803,0.04148747,0.019922785,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.66706,47.692608,0.5088287,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
561550593,561362763,17763984869911,0.0023030739,0.0040570665,0.0051728594,0,0.16628172,0.15157077,0.3040746,0.07570274,0.040136904,0.01912482,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.191833,47.692608,0.50897056,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
561747531,561559881,17763984869911,0.0019296497,0.0069678263,0.0108972825,0,0.16615812,0.15156882,0.29864776,0.07766973,0.03785894,0.018925825,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.98029,47.692608,0.5114336,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
561954509,561766855,17763984869911,0.001779812,0.013638461,0.020046303,0,0.16653684,0.15175891,0.3004642,0.06405394,0.035118088,0.018608944,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.79943,47.692608,0.5190143,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
562151635,561963972,17763984869911,0.0015344189,0.008849207,0.013982161,0,0.16643451,0.15175554,0.30978772,0.06919585,0.033121757,0.018477079,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.448067,47.692608,0.51620203,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
562348735,562161090,17763984869911,0.0013966484,0.0078034224,0.008499087,0,0.16630991,0.15160142,0.31958982,0.06272434,0.032444593,0.018678116,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.560753,47.692608,0.51487356,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
562545858,562358208,17763984869911,0.0016144762,0.0022410455,0.003874057,0,0.16616231,0.15157798,0.3283498,0.06296171,0.030740894,0.018492615,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.106667,47.692608,0.5109879,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
562752829,562565181,17763984869911,0.001322705,0.005236909,0.0065363636,0,0.16671212,0.15181153,0.3340709,0.063008614,0.028952107,0.017595768,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.375526,47.692608,0.5129852,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
562949948,562762299,17763984869911,0.0014006654,0.018915167,0.021805285,0,0.16642654,0.15174033,0.33251414,0.065687865,0.027502444,0.017947515,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.71401,47.692608,0.5115899,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
563147062,562959417,17763984869911,0.0020200869,0.018541493,0.023507532,0,0.16631834,0.15158536,0.3227107,0.067016244,0.025568988,0.017277949,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.979847,47.692608,0.5163838,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
563354039,563166390,17763984869911,0.002336068,0.015483116,0.021676695,0,0.16689885,0.15196632,0.31709284,0.06561085,0.022647223,0.017340884,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.143517,47.692608,0.51174897,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
563551210,563363508,17763984869911,0.001968699,0.00492426,0.011085851,0,0.16677924,0.15180668,0.31322506,0.06483268,0.020969588,0.01706947,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.082043,47.692608,0.5126378,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
563748269,563560626,17763984869911,0.0019371372,0.010115009,0.013588569,0,0.16662298,0.15177783,0.3136235,0.056448687,0.020547776,0.015724463,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.080452,47.692608,0.5090071,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
563945660,563757744,17763984869911,0.001891018,0.0057312828,0.009784719,0,0.16630495,0.15155086,0.3075499,0.058783654,0.019023778,0.01472083,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.037548,47.692608,0.5090651,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
564152370,563964717,17763984869911,0.0015163665,0.001343823,0.0045411168,0,0.16688265,0.151928,0.3021761,0.053005368,0.018353969,0.015331879,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.347782,47.692608,0.50820905,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
564349515,564161835,17763984869911,0.001699171,0.00232678,0.0064701624,0,0.16676061,0.15176594,0.2976475,0.04791105,0.016760645,0.013895408,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.513966,47.692608,0.50824594,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
564546608,564358953,17763984869911,0.0019370931,0.009599453,0.015027281,0,0.16660869,0.15173824,0.29375032,0.0469291,0.014418236,0.013478413,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.496918,47.692608,0.510137,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
564753612,564565927,17763984869911,0.0020602487,0.014611631,0.022560017,0,0.16714697,0.15196481,0.29695174,0.04565644,0.012069585,0.013625433,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.140694,47.692608,0.50591105,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
564950704,564763045,17763984869911,0.0020740074,0.0037660839,0.00992675,0,0.16685475,0.1518888,0.29525605,0.06102277,0.00994149,0.013034196,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.538708,47.692608,0.5109717,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
565147995,564960163,17763984869911,0.0022233762,0.0034652501,0.0056336243,0,0.16668957,0.15185142,0.29057598,0.060110636,0.008516601,0.012681497,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.68891,47.692608,0.50693065,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
565344928,565157281,17763984869911,0.0019510029,0.001176529,0.0049551595,0,0.16654716,0.15168047,0.28978586,0.057129968,0.006981283,0.01194297,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.837223,47.692608,0.5076894,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
565551929,565364255,17763984869911,0.0017832395,0.0076813973,0.010629232,0,0.16700186,0.15187214,0.28729823,0.057840656,0.0054969233,0.01204402,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.55191,47.692608,0.5089457,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
565749055,565561372,17763984869911,0.0018112677,0.005234363,0.008423674,0,0.16681078,0.15182695,0.28497428,0.05495358,0.005050824,0.012006992,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.374554,47.692608,0.51189506,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
565946137,565758493,17763984869911,0.0018060013,0.007641256,0.012402555,0,0.16646479,0.15172505,0.2817699,0.0621269,0.004355955,0.01245739,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.60023,47.692608,0.510693,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
566153139,565965464,17763984869911,0.0017160451,0.00054183987,0.00392494,0,0.1669259,0.15191305,0.28313327,0.055428535,0.0043466333,0.01228047,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.23287,47.692608,0.5086851,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
566350244,566162583,17763984869911,0.001778843,0.0017245705,0.0053350045,0,0.16674505,0.15186223,0.28274477,0.04866576,0.0067614308,0.012882253,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.479885,47.692608,0.50779265,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
566547578,566359700,17763984869911,0.0019788702,0.0045721307,0.009765426,0,0.16658205,0.15168019,0.28140852,0.040424354,0.007847469,0.013098744,nan,nan,nan,0.0,2490378,2490378,4028193,527633,44.083748,47.692608,0.50803626,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
566744462,566556818,17763984869911,0.0017258396,0.0011953224,0.0064488975,0,0.16639528,0.15163204,0.28109008,0.050847173,0.009540059,0.0147794895,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.701527,47.692608,0.5070742,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
566951457,566763792,17763984869911,0.0015990868,0.0040054377,0.003035202,0,0.16676532,0.15179086,0.27538556,0.05106105,0.0097601265,0.015456999,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.616425,47.692608,0.5079375,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
567148556,566960911,17763984869911,0.0016371509,0.0037993218,0.007251065,0,0.16659568,0.15174635,0.27603123,0.048365463,0.011128168,0.015292542,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.95218,47.692608,0.50894827,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
567345712,567158029,17763984869911,0.0017138065,0.0037151147,0.008142114,0,0.16645299,0.1515685,0.27902785,0.04253402,0.011555145,0.01608612,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.653732,47.692608,0.5076951,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
567552653,567365003,17763984869911,0.002115682,0.015395633,0.018140005,0,0.16690753,0.15189719,0.27629438,0.071909174,0.011674679,0.01656833,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.74978,47.692608,0.51125246,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
567750023,567562121,17763984869911,0.0019938138,0.011920512,0.021968054,0,0.16671573,0.15170425,0.26697332,0.13875657,0.012168283,0.015684497,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.55588,47.692608,0.5051358,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
567946886,567759239,17763984869911,0.0015768048,0.014350338,0.017663026,0,0.16637146,0.15160201,0.26058367,0.110491544,0.0121866,0.015761362,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.991283,47.692608,0.50424975,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
568153882,567966213,17763984869911,0.0011693423,0.0101831155,0.012614516,0,0.16688693,0.15180515,0.25468495,0.090324275,0.012380498,0.014186518,nan,nan,nan,0.0,2490378,2490378,4028193,527633,44.204678,47.692608,0.5076253,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
568350978,568163331,17763984869911,0.0014591084,0.014517963,0.02044146,0,0.16670898,0.1517565,0.262128,0.071995094,0.011196991,0.015621783,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.895527,47.692608,0.5048317,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
568548127,568360449,17763984869911,0.0022026466,0.012192932,0.017943151,0,0.16653712,0.15157504,0.25293347,0.08868187,0.011059371,0.019823244,nan,nan,nan,0.0,2490378,2490378,4028193,527633,45.368782,47.692608,0.5028316,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
568745212,568557571,17763984869911,0.0018978709,0.012912233,0.015023105,0,0.16640723,0.1515454,0.2499776,0.10231955,0.011149686,0.019150456,nan,nan,nan,0.0,2490378,2490378,4028193,527633,44.413834,47.692608,0.50769836,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
568952218,568764541,17763984869911,0.0013420677,0.0005731016,0.0030294582,0,0.16669254,0.15167214,0.25042567,0.08050531,0.011416617,0.020639306,nan,nan,nan,0.0,2490378,2490378,4028193,527633,44.9834,47.692608,0.5046733,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
569149349,568961659,17763984869911,0.0012992382,0.008680238,0.0105549125,0,0.1665317,0.15163083,0.24604477,0.095932625,0.011569902,0.019113623,nan,nan,nan,0.0,2490378,2490378,4028193,527633,44.442863,47.692608,0.50963414,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
569346430,569158777,17763984869911,0.0012130875,0.005763781,0.00936297,0,0.16638868,0.15159708,0.24546516,0.065590754,0.012040348,0.019532632,nan,nan,nan,0.0,2490378,2490378,4028193,527633,44.646885,47.692608,0.5063021,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
569553430,569365751,17763984869911,0.0013660466,0.0025620237,0.0026523194,0,0.16688442,0.1518034,0.24130672,0.064224854,0.012721235,0.019727482,nan,nan,nan,0.0,2490378,2490378,4028193,527633,44.517883,47.692608,0.50544447,0.49907497,0,831,1,2,1,3,4,0,0,0,0,0,0,0,0
