timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
20404904,20214676,0.9962962,0.015022853,0.07448182,0.040256802,0.5426967,-0.07598095,0.034839317,0.0,0.0,-0.08428418,0.0032272262,-0.0029029946,-0.0058455844,-0.009667525,0.00039703862,0.035876527,0.33709475,-0.033389315,0.3564029,0.02557729,0.003939515,-0.0031395543,0.0,0.0,0.015715823,0.0010234585,0.0013948837,0.0062511894,20.666714,24.175558,0.042854924,2106.2966,2554.5747,0.39759687,5.8333794e-06,2.293362e-05,5.665052e-06,0.020796744,0.03352713,0.0022724543,0.0003603032,0.00028297873,0.0010318211,0.00035356657,0.0003850232,0.00095418247,1.0,1.0,0.010000001,25
20903972,20713640,0.9965413,0.004423274,0.0725568,0.040268596,0.5569015,-0.058923185,0.019123252,0.0,0.0,-0.077387124,0.0031413815,-0.0024730107,-0.0059259497,-0.0092510255,1.2752534e-05,0.03614696,0.33656096,-0.03333172,0.3561302,0.025538934,0.0047093634,-0.0024823102,0.0,0.0,0.022612877,0.0010179338,0.001380061,0.0060656504,21.318634,24.958601,0.042412173,2273.5996,2758.3472,0.38763517,5.705766e-06,2.1689708e-05,5.54437e-06,0.020676639,0.032865606,0.0021050652,0.00035706902,0.0002648072,0.001026917,0.00035203484,0.00038104085,0.00094862905,1.0,1.0,0.010000001,25
21412650,21222584,0.99580985,0.00047697482,0.07773927,0.048159104,-0.07362033,-0.003695978,0.025189899,0.0,0.0,-36.23438,0.003117839,-0.0021970212,-0.00594361,-0.010814975,0.0038146027,0.035096105,0.33612898,-0.033247363,0.35564,0.025526093,0.005400485,-0.001708962,0.0,0.0,-36.13438,0.0010207494,0.0013726932,0.005982403,0.035236802,0.03447876,0.067633845,0.22428177,0.22427844,0.39278188,5.5971136e-06,2.0706659e-05,5.4466777e-06,0.020537933,0.03230732,0.0020334395,0.00035463582,0.00025764585,0.0010196054,0.00035096728,0.000376288,0.0009417073,1.0,1.0,0.010000001,25
21911931,21721549,0.99619734,-0.0064799464,0.06847014,0.053485505,-0.0774705,0.028411774,0.030467454,0.0,0.0,-36.208496,0.003115731,-0.001425914,-0.0059664724,-0.02636056,0.021052599,0.030065225,0.33453217,-0.032978434,0.35614035,0.02494496,0.006833189,-0.00031204452,0.0,0.0,-36.108498,0.0007792532,0.00097567285,0.005809059,0.027008126,0.025963198,0.025773209,0.07502461,0.07500745,0.15192159,5.052844e-06,1.86142e-05,4.988501e-06,0.019491192,0.029176895,0.001851673,0.00034698035,0.00025722114,0.0010014857,0.00034685864,0.00036909842,0.0009332052,1.0,1.0,0.010000001,25
22410618,22220514,0.9963489,-0.012789592,0.05860929,0.060747266,-0.021246191,0.026977522,0.016845286,0.0,0.0,-36.191254,0.00324058,-0.00087694364,-0.005875165,-0.034709085,0.041826986,0.024802268,0.33340856,-0.032746535,0.35646224,0.024705207,0.00793689,0.00043980335,0.0,0.0,-36.091255,0.00052759354,0.000600843,0.0055993884,0.027319679,0.02652904,0.01789587,0.051219273,0.051208265,0.10324205,4.4914564e-06,1.7021073e-05,4.52872e-06,0.01847329,0.025996469,0.0016605109,0.0003392724,0.00025698097,0.0009832351,0.00034290733,0.0003614703,0.0009248582,1.0,1.0,0.010000001,25
22909855,22719479,0.9965958,-0.009875805,0.05609231,0.059606846,0.0047861584,0.043044206,0.027324103,0.0,0.0,-36.16452,0.00330258,-0.0008635179,-0.005738907,-0.030110167,0.052680813,0.022764923,0.3329679,-0.0324672,0.35473228,0.025503812,0.008434574,0.0019611611,0.0,0.0,-36.06452,0.00039310288,0.0004103285,0.005435711,0.02053515,0.019918283,0.013477866,0.037273012,0.03727847,0.07589618,4.1414833e-06,1.6015201e-05,4.244195e-06,0.017845087,0.02409616,0.0015404393,0.00033387862,0.000256846,0.0009681682,0.00034012058,0.00035327338,0.0009152688,1.0,1.0,0.010000001,25
23408719,23218445,0.9953816,0.0024657922,0.08858445,0.036908556,-0.047860302,0.015487947,-0.075339995,0.0,0.0,-36.143925,0.0032007182,-0.0007365704,-0.0057791225,-0.01855787,0.059954155,0.021685844,0.33347946,-0.032366645,0.35316628,0.026139459,0.008489524,0.0026629204,0.0,0.0,-36.043926,0.00034533837,0.0003437635,0.0053512976,0.019276364,0.018225167,0.011994956,0.032868586,0.03287623,0.06567803,3.9495026e-06,1.532079e-05,4.0877367e-06,0.01755435,0.023092467,0.001472186,0.0003311175,0.0002566931,0.0009599027,0.00033868753,0.00034838897,0.00090892677,1.0,1.0,0.010000001,25
23907492,23717411,0.9870929,0.009688005,0.15939687,0.012096432,-0.11088512,0.02688764,-0.02479778,0.0,0.0,-36.13623,0.0031493288,-0.0002573394,-0.0058897417,-0.011723902,0.068998136,0.019668577,0.33312994,-0.032371182,0.3517045,0.026668314,0.009052662,0.0038296145,0.0,0.0,-36.036232,0.0003148784,0.0003047139,0.005303903,0.015168294,0.014157757,0.0106573105,0.027924063,0.027931493,0.05619168,3.7652364e-06,1.4526774e-05,3.94082e-06,0.017315136,0.022012085,0.0013959908,0.00032214788,0.00025651473,0.0009055205,0.00032981156,0.00034393062,0.00085840846,1.0,1.0,0.010000001,25
24406502,24216378,0.9857429,-0.012279985,0.16759329,0.008530112,-0.09563767,0.0520584,0.080947146,0.0,0.0,-36.116867,0.00322728,-5.0464292e-05,-0.0058683935,-0.019657843,0.066410735,0.019735463,0.3315571,-0.032260973,0.35632956,0.027869051,0.008074533,-0.0002622737,0.0,0.0,-36.01687,0.00030463657,0.00029301498,0.0052636964,0.014446422,0.013217261,0.01095804,0.026872175,0.026873961,0.052897308,3.6073332e-06,1.3696477e-05,3.8164753e-06,0.0169942,0.021087138,0.0013353211,0.00030844889,0.00025636284,0.0008135508,0.00031356773,0.00033665923,0.0007732649,1.0,1.0,0.010000001,25
24905421,24715345,0.9884058,-0.04981953,0.14260943,0.015313765,-0.085039474,0.007928328,0.06053766,0.0,0.0,-36.103878,0.0033191487,-0.00015021434,-0.0056888647,-0.038543716,0.05628146,0.021146713,0.33142287,-0.032048352,0.35816744,0.026960645,0.0075387647,-0.0012915274,0.0,0.0,-36.00388,0.00028860813,0.00027875838,0.0052196495,0.012520958,0.011175008,0.011063966,0.024159193,0.024161592,0.048489437,3.38984e-06,1.2585959e-05,3.6463302e-06,0.016451534,0.019815698,0.0012605126,0.00030121967,0.00025628903,0.00075506745,0.0003045241,0.00033021692,0.0007207206,1.0,1.0,0.010000001,25
