timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
20144821,-0.019554421,-0.044499632,0.07057169,4988,0,1.0918429,-0.66911924,-9.87493,4904,0,0,2,1
20149811,-0.032483827,-0.04845177,0.063968636,4990,0,0.9578052,-0.2443435,-9.80967,4893,0,0,2,1
20154800,-0.058267854,-0.059168458,0.058958057,4989,0,0.96549267,-0.015764378,-9.82497,4899,0,0,2,1
20159790,-0.06540697,-0.06398621,0.06443505,4990,0,1.0461819,-0.14869732,-9.998873,4899,0,0,2,1
20164779,-0.045815457,-0.05028394,0.060165174,4989,0,1.1458572,-0.39321375,-9.447974,4898,0,0,2,1
20169769,-0.039092045,-0.03826978,0.06883232,4990,0,1.2212322,-0.47772694,-9.093376,4899,0,0,2,1
20174759,-0.031482667,-0.022929214,0.05447137,4990,0,1.3342218,-0.34240243,-9.678045,4899,0,0,2,1
20179748,-0.043210723,-0.012481513,0.060604777,4989,0,1.241402,-0.035552405,-9.791344,4898,0,0,2,1
20184738,-0.037163816,-0.00238542,0.047368865,4990,0,1.1308215,-0.049081992,-9.633504,4899,0,0,2,1
20189728,-0.03527398,-3.235829e-05,0.055408537,4990,0,1.0312531,-0.1976104,-9.823748,4899,0,0,2,1
20194717,-0.019846352,-0.0042565707,0.052031305,4989,0,0.9717146,-0.39101303,-9.88379,4898,0,0,2,1
20199707,-0.011701184,-0.0012802314,0.04721449,4990,0,0.9814393,-0.3175986,-9.731518,4899,0,0,2,1
20204697,-0.00017380409,0.009321277,0.05032559,4990,0,1.1474319,-0.54064405,-9.603295,4899,0,0,2,1
20209686,0.031273883,0.011289308,0.05366567,4989,0,1.1837279,-0.5134995,-9.4755535,4899,0,0,2,1
20214676,0.038377978,0.011909174,0.051584847,4990,0,1.2935886,-0.3959612,-9.748295,4900,0,0,2,1
20219666,0.047853924,0.02560011,0.04684145,4990,0,1.1277106,-0.16298646,-9.69567,4899,0,0,2,1
20224655,0.037454545,0.022479385,0.042740013,4989,0,0.96620876,-0.012527426,-9.896807,4899,0,0,2,1
