timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
20850620,0,31.1855372,117.1975372,36.267,34.071,1768547190900003,10813493,0.034,0.39997953,0.754,1.215,0.63,0.79999995,95,5,0.033,0.009000001,-0.032,0.0,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21848620,0,31.1855366,117.197537,36.183,33.988,1768547191900003,10813493,0.063,0.4000022,0.726,1.1680001,0.63,0.79999995,95,5,0.008,0.007,0.002,0.023000002,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
22849772,0,31.1855363,117.19753689999999,36.107,33.912,1768547192900003,10813493,0.041,0.40002158,0.70100003,1.126,0.63,0.79999995,95,5,0.063,0.029000001,0.056,0.006,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
23851623,0,31.185535599999998,117.19753689999999,36.086,33.891,1768547193900003,10813493,0.061000004,0.3918931,0.679,1.088,0.63,0.79999995,95,4,0.068,-0.068,0.007,0.031000001,2.4343863,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
24853635,0,31.185535299999998,117.1975368,36.11,33.915,1768547194900003,10813493,0.072000004,0.39191663,0.65800005,1.052,0.63,0.79999995,95,5,0.036000002,0.036000002,0.001,0.053000003,2.4343863,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
25864619,0,31.1855351,117.1975368,36.108000000000004,33.912,1768547195900003,10813493,0.041,0.39194646,0.638,1.019,0.63,0.79999995,94,5,0.037,-0.007,0.036000002,0.0,2.4343863,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
26856621,0,31.1855348,117.1975368,36.081,33.886,1768547196900003,10813493,0.051000003,0.39197093,0.62100005,0.989,0.63,0.79999995,94,6,0.030000001,0.021000002,0.022000002,0.012,2.4343863,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
27852623,0,31.1855348,117.19753659999999,36.06,33.865,1768547197900003,10813493,0.079,0.4510332,0.605,0.9620001,0.63,0.79999995,94,8,0.035,-0.032,-0.014,0.025,4.18719,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
28851620,0,31.1855342,117.19753659999999,35.997,33.802,1768547198900003,10813493,0.071,0.45105347,0.59000003,0.938,0.63,0.79999995,94,5,0.032,-0.031000001,-0.007,0.020000001,4.18719,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
29851619,0,31.185533799999998,117.1975368,35.903,33.708,1768547199900003,10813493,0.052,0.45107752,0.57600003,0.91600007,0.63,0.79999995,95,4,0.083000004,0.081,0.017,0.010000001,4.18719,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
30851619,0,31.1855336,117.19753689999999,35.82,33.625,1768547200900002,10813493,0.08400001,0.451099,0.564,0.89500004,0.63,0.79999995,95,5,0.0050000004,-0.004,0.003,0.051000003,4.18719,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
31851624,0,31.1855332,117.19753709999999,35.717,33.522,1768547201900002,10813493,0.071,0.4511229,0.55200005,0.87600005,0.63,0.79999995,95,5,0.038000003,0.018000001,-0.034,0.051000003,4.18719,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
32859621,0,31.185533,117.1975372,35.661,33.466,1768547202900002,10813493,0.047000002,0.451143,0.54200006,0.859,0.63,0.78999996,94,5,0.040000003,-0.028,0.029000001,0.009000001,4.18719,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
