timestamp,timestamp_sample,device_id,pressure,temperature,error_count
20825137,20824556,4028193,101023.0,26.529999,0
21818700,21818119,4028193,101021.0,26.58,0
22823147,22822566,4028193,101021.0,26.64,0
23827510,23826929,4028193,101015.0,26.68,0
24821123,24820542,4028193,101018.0,26.73,0
25814718,25814112,4028193,101019.0,26.779999,0
26808312,26807731,4028193,101017.0,26.82,0
27823523,27822942,4028193,101016.0,26.869999,0
28827902,28827321,4028193,101018.0,26.9,0
29821525,29820944,4028193,101016.0,26.939999,0
30826076,30825495,4028193,101014.0,26.98,0
31819659,31819078,4028193,101017.0,27.01,0
32813257,32812676,4028193,101023.0,27.039999,0
33806867,33806286,4028193,101024.0,27.07,0
34822084,34821468,4028193,101018.0,27.109999,0
35826457,35825876,4028193,101023.0,27.14,0
36820080,36819499,4028193,101018.0,27.17,0
37824473,37823892,4028193,101022.0,27.199999,0
38818108,38817527,4028193,101017.0,27.23,0
39811729,39811149,4028193,101021.0,27.26,0
40826855,40826274,4028193,101017.0,27.289999,0
41820689,41820108,4028193,101014.0,27.32,0
42825080,42824499,4028193,101017.0,27.349998,0
43818713,43818132,4028193,101018.0,27.38,0
44823534,44822953,4028193,101016.0,27.41,0
45817064,45816470,4028193,101019.0,27.43,0
46810703,46810122,4028193,101018.0,27.449999,0
47825899,47825318,4028193,101020.0,27.48,0
48819429,48818848,4028193,101019.0,27.51,0
49823847,49823266,4028193,101018.0,27.529999,0
50817489,50816908,4028193,101016.0,27.56,0
51822051,51821470,4028193,101019.0,27.59,0
52815702,52815119,4028193,101020.0,27.619999,0
53809261,53808680,4028193,101014.0,27.64,0
54824457,54823876,4028193,101011.0,27.66,0
55818310,55817729,4028193,101006.0,27.67,0
56822687,56822106,4028193,100981.0,27.68,0
57816460,57815879,4028193,100987.0,27.689999,0
58820874,58820293,4028193,100980.0,27.689999,0
59814449,59813868,4028193,100965.0,27.689999,0
60808101,60807521,4028193,100963.0,27.689999,0
61823324,61822743,4028193,100953.0,27.68,0
62827909,62827328,4028193,100939.0,27.67,0
63821510,63820928,4028193,100931.0,27.66,0
64825879,64825298,4028193,100932.0,27.65,0
65819503,65818922,4028193,100943.0,27.64,0
66813311,66812730,4028193,100917.0,27.63,0
67806881,67806300,4028193,100898.0,27.609999,0
68822154,68821573,4028193,100903.0,27.59,0
69826507,69825926,4028193,100879.0,27.58,0
70820113,70819532,4028193,100878.0,27.56,0
71824532,71823951,4028193,100875.0,27.539999,0
72818141,72817561,4028193,100871.0,27.529999,0
73811866,73811285,4028193,100877.0,27.5,0
74805433,74804852,4028193,100875.0,27.49,0
75820633,75820052,4028193,100859.0,27.47,0
76825100,76824519,4028193,100841.0,27.449999,0
77818750,77818170,4028193,100824.0,27.43,0
78823052,78822471,4028193,100813.0,27.41,0
79816671,79816090,4028193,100800.0,27.39,0
80810271,80809690,4028193,100791.0,27.369999,0
81825541,81824960,4028193,100789.0,27.349998,0
82819060,82818479,4028193,100775.0,27.34,0
83823473,83822892,4028193,100764.0,27.32,0
84827940,84827359,4028193,100741.0,27.3,0
85821507,85820926,4028193,100723.0,27.279999,0
86815092,86814511,4028193,100715.0,27.26,0
87808636,87808055,4028193,100720.0,27.24,0
88823882,88823301,4028193,100705.0,27.22,0
89817525,89816944,4028193,100685.0,27.21,0
90822065,90821484,4028193,100678.0,27.189999,0
91826451,91825870,4028193,100676.0,27.18,0
92820081,92819500,4028193,100670.0,27.17,0
93813673,93813090,4028193,100671.0,27.14,0
94828883,94828302,4028193,100671.0,27.13,0
95822471,95821890,4028193,100665.0,27.109999,0
96826893,96826312,4028193,100666.0,27.099998,0
97820435,97819854,4028193,100665.0,27.08,0
98824862,98824281,4028193,100673.0,27.07,0
99818459,99817878,4028193,100675.0,27.05,0
100812051,100811470,4028193,100676.0,27.029999,0
101827308,101826727,4028193,100676.0,27.019999,0
102820870,102820289,4028193,100676.0,27.0,0
103825368,103824787,4028193,100662.0,26.98,0
104819144,104818563,4028193,100674.0,26.96,0
105823494,105822913,4028193,100667.0,26.939999,0
106817127,106816546,4028193,100662.0,26.93,0
107810721,107810140,4028193,100678.0,26.91,0
108825917,108825337,4028193,100674.0,26.89,0
109819571,109818990,4028193,100671.0,26.869999,0
110823894,110823313,4028193,100672.0,26.859999,0
111817489,111816908,4028193,100676.0,26.84,0
112821957,112821376,4028193,100675.0,26.82,0
113815584,113815003,4028193,100673.0,26.81,0
114809108,114808527,4028193,100675.0,26.8,0
115824332,115823751,4028193,100677.0,26.779999,0
116817958,116817377,4028193,100673.0,26.769999,0
