timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
20859305,20859150,4259850,1.3024458,-0.4903325,10.1667385,23.0,0,0,0,0,5
21861496,21861429,4259850,1.3024458,-0.5975928,10.044155,23.0,0,0,0,0,5
22858816,22858748,4259850,1.1645397,-0.4903325,10.205046,23.0,0,0,0,0,5
23858608,23858540,4259850,3.3327289,-0.37541083,9.293333,23.0,0,0,0,0,5
24860817,24860749,4259850,2.834735,-1.2947843,9.668744,24.0,0,0,0,0,5
25858312,25858138,4259850,3.0645783,-0.8504205,9.630437,23.5,0,0,0,0,5
26860035,26859967,4259850,2.65086,-0.7431602,9.776005,23.5,0,0,0,0,5
27859814,27859743,4259850,1.3637373,-2.7887661,9.668744,23.5,0,0,0,0,5
28861982,28861915,4259850,1.3790601,-2.7581203,9.821973,23.5,0,0,0,0,5
29859163,29859094,4259850,1.3177686,-1.6318879,9.883265,23.5,0,0,0,0,5
30858853,30858785,4259850,1.3024458,-1.2871228,10.082462,24.0,0,0,0,0,5
31861397,31861329,4259850,1.5552734,2.0915747,9.829635,24.0,0,0,0,0,5
32858471,32858403,4259850,1.3024458,2.6048915,9.607452,24.0,0,0,0,0,5
33859922,33859853,4259850,1.2871228,2.4210167,9.844957,24.0,0,0,0,0,5
34859293,34859226,4259850,1.2564771,1.976653,10.005848,24.0,0,0,0,0,5
35861294,35861208,4259850,1.0726024,-0.8580819,10.182061,24.0,0,0,0,0,5
36858417,36858349,4259850,0.19153614,-2.267788,9.944556,24.5,0,0,0,0,5
37860468,37860399,4259850,-0.076614454,-2.3750482,9.255026,24.0,0,0,0,0,5
38860047,38859979,4259850,-0.3677494,-2.4440012,9.730036,24.0,0,0,0,0,5
39857068,39857001,4259850,-0.34476504,-2.0149603,9.921572,24.0,0,0,0,0,5
40858905,40858836,4259850,-0.45968673,-2.4746468,10.051817,24.5,0,0,0,0,5
41860363,41860294,4259850,-0.5363012,-3.5319264,9.408256,24.5,0,0,0,0,5
42859893,42859825,4259850,-0.6588843,-1.4403517,11.415554,24.5,0,0,0,0,5
43859412,43859343,4259850,1.2947843,-0.61291564,10.427227,24.5,0,0,0,0,5
44858908,44858838,4259850,1.1798626,-0.29113492,8.925584,24.5,0,0,0,0,5
45860947,45860878,4259850,3.5778952,-0.45968673,9.400594,25.0,0,0,0,0,5
46858092,46858024,4259850,2.59723,-1.1798626,10.090124,24.5,0,0,0,0,5
47860173,47860029,4259850,2.3597252,-1.3637373,11.790965,24.5,0,0,0,0,5
48859145,48859078,4259850,-0.21452047,-3.92266,15.016434,25.0,0,0,0,0,5
49861182,49861115,4259850,1.1415554,-0.75082165,8.144116,25.0,0,0,0,0,5
50858342,50858275,4259850,0.3830723,0.8504205,11.446199,25.0,0,0,0,0,5
51858401,51858333,4259850,10.649409,2.2907722,3.164177,25.0,0,0,0,0,5
52860525,52860458,4259850,3.1411927,-5.5162406,4.8420334,25.0,0,0,0,0,5
53857703,53857634,4259850,8.082825,3.470635,1.0342952,25.0,0,0,0,0,5
54859816,54859747,4259850,2.045606,0.6052542,8.404606,25.0,0,0,0,0,5
55859413,55859346,4259850,10.189723,29.887299,18.149965,25.0,0,0,0,0,5
56860960,56860893,4259850,5.638824,-1.6395494,19.567331,25.0,0,0,0,0,5
57858167,57858095,4259850,-6.94127,3.3633745,10.542149,25.0,0,0,0,0,5
58860329,58860260,4259850,0.41371804,-5.8839903,1.2717999,25.0,0,0,0,0,5
59860061,59859992,4259850,0.13024457,-1.685518,20.862116,25.0,0,0,0,0,5
60857227,60857160,4259850,16.510416,5.14083,18.716911,24.5,0,0,0,0,5
61859376,61859310,4259850,-7.339665,9.5538225,-5.876329,25.0,0,0,0,0,5
62859460,62859392,4259850,-4.3900084,4.5279145,8.634449,24.5,0,0,0,0,5
63861066,63860997,4259850,17.468096,4.2750864,22.478682,24.5,0,0,0,0,5
64858374,64858207,4259850,9.59213,-3.4476504,-4.7730803,24.5,0,0,0,0,5
65860397,65860328,4259850,-1.8081012,5.3859963,4.0299206,24.5,0,0,0,0,5
66860103,66860035,4259850,11.538137,5.5315638,26.899336,24.5,0,0,0,0,5
67857352,67857284,4259850,0.19919759,2.9649794,7.9908876,24.5,0,0,0,0,5
68859383,68859315,4259850,-5.225106,-0.45968673,11.407892,24.5,0,0,0,0,5
69859075,69859007,4259850,9.354625,-2.9113493,28.93728,24.5,0,0,0,0,5
70860907,70860794,4259850,0.22984336,-5.1178455,5.5085793,24.5,0,0,0,0,5
71858141,71858073,4259850,1.5093048,2.6278758,9.11712,24.5,0,0,0,0,5
72860302,72860233,4259850,4.006936,-0.2528277,19.605639,24.5,0,0,0,0,5
73860048,73859980,4259850,2.4823084,-1.6242265,12.465172,24.5,0,0,0,0,5
74857295,74857227,4259850,7.063853,0.20685902,-12.311943,24.5,0,0,0,0,5
75859453,75859382,4259850,-6.4202914,8.465898,16.816874,24.5,0,0,0,0,5
76859126,76859058,4259850,8.082825,-5.3859963,13.062764,24.5,0,0,0,0,5
77861297,77861230,4259850,-3.164177,-2.9266722,-0.980665,24.5,0,0,0,0,5
78858113,78858045,4259850,0.7278373,1.340753,-1.5016433,24.5,0,0,0,0,5
79860242,79860173,4259850,16.90881,7.6614456,26.807398,24.5,0,0,0,0,5
80859900,80859832,4259850,-5.77673,-0.5746084,-4.1218576,24.5,0,0,0,0,5
81857197,81857128,4259850,0.13024457,-7.0178843,11.591767,24.5,0,0,0,0,5
82859954,82859884,4259850,6.4585986,-0.41371804,27.45862,24.5,0,0,0,0,5
83859759,83859690,4259850,-1.8157626,-8.075164,-1.0802639,24.5,0,0,0,0,5
84861935,84861865,4259850,5.569871,0.0,2.9419951,24.0,0,0,0,0,5
85858773,85858705,4259850,14.610376,2.1222205,17.628986,24.0,0,0,0,0,5
86858489,86858420,4259850,14.326903,-4.1831493,16.625338,24.0,0,0,0,0,5
87860643,87860576,4259850,4.604529,-4.068228,-7.5924926,24.0,0,0,0,0,5
88857938,88857870,4259850,-1.2641385,-3.0186095,25.941654,24.0,0,0,0,0,5
89860035,89859964,4259850,16.939457,-2.183512,11.951855,24.0,0,0,0,0,5
90859666,90859597,4259850,1.2641385,-8.596142,3.317406,24.0,0,0,0,0,5
91861887,91861819,4259850,-4.9492936,-1.4633361,0.12258313,24.0,0,0,0,0,5
92859220,92859150,4259850,4.0145974,2.198835,-1.616565,24.0,0,0,0,0,5
93858450,93858382,4259850,7.8299975,0.71251446,-2.834735,24.0,0,0,0,0,5
94861167,94861098,4259850,4.964617,-1.9536686,-8.718725,24.0,0,0,0,0,5
95858455,95858387,4259850,-3.3097444,9.155427,6.964254,24.0,0,0,0,0,5
96858066,96857997,4259850,17.874153,-2.612553,22.999659,24.0,0,0,0,0,5
97860243,97860175,4259850,9.8372965,-3.1871614,20.218555,24.0,0,0,0,0,5
98860068,98860001,4259850,0.42904094,-2.819412,14.426502,24.0,0,0,0,0,5
99857416,99857347,4259850,0.09193735,7.1098213,8.550173,24.0,0,0,0,0,5
100859127,100859056,4259850,-0.3830723,4.8803406,-16.770905,24.0,0,0,0,0,5
101861354,101861285,4259850,3.7464468,1.9689915,2.2448034,24.0,0,0,0,0,5
102858645,102858575,4259850,19.260874,-4.8880024,12.020808,24.0,0,0,0,0,5
103858381,103858313,4259850,8.0445175,1.0036494,31.96355,24.0,0,0,0,0,5
104860548,104860479,4259850,-3.5012805,9.193734,11.032481,24.5,0,0,0,0,5
105860319,105860249,4259850,1.2794614,-2.336741,3.3327289,24.0,0,0,0,0,5
106857616,106857548,4259850,1.1875241,9.186073,11.285309,24.0,0,0,0,0,5
107859290,107859222,4259850,1.823424,2.198835,3.884353,24.0,0,0,0,0,5
108861516,108861448,4259850,1.0036494,-2.4133554,9.607452,24.0,0,0,0,0,5
109858836,109858766,4259850,-0.44436383,-0.5975928,22.011333,23.5,0,0,0,0,5
110858668,110858531,4259850,1.049618,-5.7690687,4.5202527,24.0,0,0,0,0,5
111860792,111860719,4259850,5.8839903,3.937983,8.810662,24.0,0,0,0,0,5
112860485,112860417,4259850,-1.118571,5.6158395,6.879978,23.5,0,0,0,0,5
113858163,113858094,4259850,-5.401319,3.9303215,15.085386,23.5,0,0,0,0,5
114860281,114860212,4259850,-1.8157626,1.4556746,-0.8274361,23.5,0,0,0,0,5
115859519,115859450,4259850,-1.0879253,3.3480518,7.0791755,23.5,0,0,0,0,5
116859218,116859149,4259850,4.7884035,2.9113493,8.075164,23.5,0,0,0,0,5
117858982,117858913,4259850,-0.37541083,0.12258313,1.7544711,23.5,0,0,0,0,5
118858766,118858694,4259850,-2.198835,0.20685902,7.439264,23.5,0,0,0,0,5
119860845,119860777,4259850,10.7336855,-4.2061334,25.037603,23.5,0,0,0,0,5
120858196,120858096,4259850,1.3484144,-0.88872766,23.15289,24.0,0,0,0,0,5
121860418,121860349,4259850,3.5932178,2.0149603,-11.193372,23.5,0,0,0,0,5
122859644,122859570,4259850,4.060566,5.294059,5.240429,23.5,0,0,0,0,5
123856930,123856861,4259850,1.5782578,-0.91937345,12.105083,23.5,0,0,0,0,5
124859086,124859017,4259850,0.6818687,-0.42904094,3.248453,23.5,0,0,0,0,5
