timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
21118413,20924959,4028193,267.38577,0.00033308894,-0.0082092285,13.712092,5.4608273e-07
21985617,21788895,4028193,267.38684,0.014889417,0.10443115,12.401094,9.771419e-05
22212128,22018446,4028193,267.38785,0.018624313,0.25830078,12.391605,0.00059824815
22438767,22247892,4028193,267.38895,0.022312213,0.20568848,12.368161,0.0003800776
22675366,22480109,4028193,267.39,0.026111001,0.10662842,12.360762,0.00010220172
23473815,23284716,4028193,267.3941,0.038364306,0.29135132,12.35137,0.00076361827
23877852,23689700,4028193,267.39914,0.044195868,0.25213623,12.350149,0.00057194696
24459099,24264808,4028193,267.40994,0.052089818,0.37664795,12.353392,0.001275976
24971530,24783217,4028193,267.42206,0.05846632,0.29855347,12.355887,0.00080154475
25435110,25244898,4028193,267.4322,0.06381496,0.30740356,12.362862,0.0008492905
25957025,25763309,4028193,267.44684,0.069343366,0.24331665,12.363498,0.000532059
26469589,26281692,4028193,267.45786,0.07417793,0.24533081,12.369016,0.00054066285
26932886,26740696,4028193,267.46933,0.07817189,0.32287598,12.372065,0.00093623914
27455271,27259099,4028193,267.4833,0.082227126,0.18145752,12.375475,0.000295628
27967488,27777518,4028193,267.4953,0.08566168,0.23336792,12.377417,0.0004888885
28489834,28295880,4028193,267.50946,0.08884514,0.2889099,12.381977,0.0007490182
28953022,28757597,4028193,267.51773,0.09133349,0.28744507,12.38184,0.0007414503
29465467,29276051,4028193,267.52716,0.09366011,0.28640747,12.385283,0.0007359024
29987791,29794409,4028193,267.5442,0.0958389,0.43746948,12.386269,0.0017167716
30450974,30256274,4028193,267.5524,0.09752276,0.2133789,12.387786,0.00040838216
30963437,30774645,4028193,267.55896,0.09903741,0.13916016,12.387742,0.00017369814
31485822,31293046,4028193,267.57382,0.1005008,0.21084595,12.390197,0.00039866654
31948972,31752055,4028193,267.58817,0.10161743,0.2715454,12.388621,0.00066133187
32461665,32270447,4028193,267.60522,0.10256963,0.22647095,12.389859,0.0004599558
32983876,32788856,4028193,267.6234,0.10354099,0.18078613,12.389047,0.00029312295
33446970,33250557,4028193,267.64124,0.10427502,0.21109009,12.388953,0.00039963043
33959429,33768959,4028193,267.66287,0.10485509,0.21704102,12.387757,0.00042252112
34481754,34287417,4028193,267.6825,0.10549728,0.35784912,12.388698,0.001148502
34945110,34749044,4028193,267.70212,0.105978556,0.31689453,12.387183,0.00090077106
35457465,35267446,4028193,267.72336,0.10631284,0.19552612,12.388065,0.0003428969
35980067,35785858,4028193,267.75146,0.10674578,0.2735901,12.387742,0.00067137636
36433301,36244863,4028193,267.76114,0.106903635,0.3397522,12.389131,0.0010352404
36955632,36763254,4028193,267.77985,0.10724205,0.3551941,12.387121,0.0011316667
