timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
20147858,11.69518,0.0,15.0,0.014459437,0.9448442,1.007942,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,11.69518,12.540802,0.9671125,12.56391,-0.047551155,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
20157859,12.495397,0.0,15.0,0.014459437,0.9448146,1.0079463,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.495397,12.540802,0.9671125,12.56391,-0.047551155,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
20347856,12.259342,0.0,15.0,0.014459437,0.91797584,1.0118567,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.259342,12.540802,0.9671125,12.56391,-0.047551155,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
20547858,12.51089,0.0,15.0,0.014459437,0.9212336,1.0113804,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.51089,12.540802,0.9671125,12.56391,-0.047551155,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
20747858,12.522738,0.0,15.0,0.014459437,0.9268078,1.0105665,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.522738,12.540802,0.9671125,12.56391,-0.047551155,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
20947857,12.511802,0.0,15.0,0.014459437,0.9318442,1.0098323,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.511802,12.540802,0.9671125,12.56391,-0.047551155,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
21148024,12.509068,0.0,15.0,0.014662929,0.935975,1.0092309,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.509068,12.540435,0.9669084,12.515492,-0.012804985,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
21347861,12.5591955,0.0,15.0,0.014662929,0.9402675,1.0086067,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.5591955,12.540435,0.9669084,12.515492,-0.012804985,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
21547858,12.51089,0.0586,15.0,0.014825706,0.93543285,1.0093098,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.51173,12.540151,0.96675104,12.502897,0.007992744,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
21747856,12.550081,0.0,15.0,0.014896922,0.9336137,1.0095745,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.550081,12.539946,0.9666366,12.511363,0.007730484,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
21947895,12.514537,0.0,15.0,0.01528348,0.9354529,1.0093068,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004778294,12.514537,12.539714,0.96650785,12.517466,-0.0029287338,0.4425716,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
