timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
21123352,20924894,4028193,267.44095,0.00033740312,-0.058288574,13.712098,2.7530903e-05
22161123,21961710,4028193,267.442,0.017710356,0.23782349,12.390612,0.00050719414
22440549,22247831,4028193,267.44315,0.022262296,0.16223145,12.368087,0.00023644223
23129338,22939021,4028193,267.44437,0.03310969,0.15237427,12.353058,0.00020883643
23418517,23227949,4028193,267.44547,0.03747774,0.07336426,12.353502,4.8410155e-05
23598155,23400735,4028193,267.44705,0.040136978,0.2203064,12.351539,0.00043660693
24117080,23919135,4028193,267.45422,0.047469847,0.27557373,12.35145,0.00068314857
24636253,24437534,4028193,267.46426,0.054306775,0.5205078,12.355484,0.0024364204
25095295,24899230,4028193,267.4707,0.05990609,0.18441772,12.359221,0.00030575367
25614000,25417651,4028193,267.48068,0.06573799,0.3025818,12.363059,0.0008228432
26133118,25936071,4028193,267.49197,0.071031466,0.20639038,12.366404,0.00038273042
26651937,26454390,4028193,267.50165,0.07580172,0.28601074,12.369318,0.00073481235
27111170,26913453,4028193,267.5086,0.07958458,0.33459473,12.372962,0.0010053609
27630128,27431841,4028193,267.5185,0.083431974,0.17880249,12.377091,0.0002870027
28148774,27950246,4028193,267.5286,0.0868342,0.3192749,12.380112,0.0009148765
28488063,28295819,4028193,267.53546,0.088760905,0.2562561,12.381725,0.0005892841
29007262,28814230,4028193,267.5449,0.09150336,0.3562317,12.383217,0.001138647
29645668,29448756,4028193,267.55573,0.094465606,0.30065918,12.384759,0.0008109963
30104725,29910437,4028193,267.57318,0.09624712,0.3199463,12.386527,0.00091825245
30503944,30312896,4028193,267.57877,0.09758621,0.1296997,12.388902,0.00015086992
31142586,30947400,4028193,267.59402,0.099585734,0.24020386,12.389484,0.00051744503
31661485,31465788,4028193,267.60788,0.10092305,0.276886,12.389129,0.00068757276
32060682,31868085,4028193,267.62448,0.10175922,0.26275635,12.390789,0.0006191059
32639687,32443195,4028193,267.64532,0.102926575,0.40548706,12.390554,0.0014744184
33158468,32961587,4028193,267.6659,0.1037946,0.2217102,12.389935,0.00044081852
33617502,33423327,4028193,267.6836,0.10443013,0.3487854,12.389666,0.0010909743
34136401,33941671,4028193,267.70508,0.10508334,0.25238037,12.388666,0.0005712735
34655354,34460146,4028193,267.72452,0.1056424,0.2442627,12.387756,0.0005351544
35114452,34921806,4028193,267.74393,0.106033586,0.11727905,12.387927,0.00012336721
35633802,35440187,4028193,267.76193,0.10644967,0.30700684,12.38875,0.00084532966
35982799,35785797,4028193,267.77707,0.10674745,0.21496582,12.387747,0.0004144804
36611357,36417593,4028193,267.78647,0.10704442,0.23184204,12.388728,0.00048207561
37130338,36935985,4028193,267.80127,0.10731511,0.17199707,12.387997,0.0002653374
37649189,37454398,4028193,267.81335,0.10754611,0.15933228,12.387098,0.00022771697
38108314,37916105,4028193,267.8232,0.1076847,0.27005005,12.38713,0.00065414695
38627169,38434492,4028193,267.83768,0.10785587,0.0793457,12.388174,5.64673e-05
39146115,38952951,4028193,267.8554,0.108001165,0.2001648,12.38788,0.00035936508
39665047,39471293,4028193,267.87677,0.10812843,0.35354614,12.387487,0.0011211571
40064245,39873655,4028193,267.89334,0.108142786,0.37878418,12.388978,0.0012867841
40643345,40451408,4028193,267.91406,0.10829272,0.4864807,12.389322,0.0021224683
