timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
20424817,20424241,0,nan,nan,8.392365,-10.260826,-0.07909423,0.0,0.0,0.0,0.44148827,-0.03367561,0.041166212,0.02700261,0.0,0.0,-0.0085527105,-0.40677613,0.06381202,0.16120291,0.08392997,0.006250509,-0.88694847,2.5241063,0.0024179402,nan,0.1,0.010000001,0.0,68.3768,0.6239038,6.70029,0.20561974,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
20934018,20933184,0,nan,nan,9.264272,-11.0787,-0.078869894,0.0,0.0,0.0,0.45990467,-0.026981441,0.009521544,-0.007685388,0.0,0.0,-0.0085527105,-0.3409303,0.08641947,-0.031482965,0.08390472,0.00604131,-0.88843036,2.5241063,0.0023965656,nan,0.1,0.010000001,0.0,71.09781,0.6274985,6.8097043,0.2070529,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
21432755,21432149,20913226,31.185535419868245,117.1975369189646,-0.008346233,-0.16260909,-0.061714172,-9.505596,11.762203,-36.165585,-0.13834211,0.04209193,0.03413445,0.026747663,-0.57566386,0.07788448,0.019675141,-0.37391317,0.027835513,0.060368747,0.09364737,0.0059576225,-0.8802171,2.5241063,0.0023064394,36.165585,0.099998474,0.010000001,-36.165585,0.5644976,0.5547276,0.22633106,0.22508796,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
21931710,21931114,20913226,31.185535419868245,117.1975369189646,-0.0481635,-0.27123043,-0.040901184,-9.505596,11.762203,-36.165585,-0.12356519,0.052235853,0.028637493,0.028395168,-0.57566386,0.07788448,0.019675141,-0.16122627,0.07932657,0.015661594,0.114185415,0.0057634404,-0.8614256,2.5241063,0.0015806303,36.165585,0.099998474,0.010000001,-36.165585,0.3620323,0.36758262,0.20650351,0.15110531,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
22430745,22430079,20913226,31.185535419868245,117.1975369189646,-0.03951619,-0.24296401,-0.026000977,-9.505596,11.762203,-36.165585,-0.025430545,0.058841147,0.016929999,0.023507793,-0.57566386,0.07788448,0.019675141,-0.026120711,0.16320565,0.05610864,0.115561396,0.005555501,-0.8601636,2.5241063,0.0010230812,36.165585,0.099998474,0.010000001,-36.165585,0.30372545,0.30916023,0.2061908,0.12810831,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
22929654,22929045,20913226,31.185535419868245,117.1975369189646,-0.009570829,-0.1968753,-0.0025787354,-9.505596,11.762203,-36.165585,0.038797837,0.042904496,0.005647557,0.021410868,-0.57566386,0.07788448,0.019675141,-0.17231253,-0.06438919,-0.18118182,0.11858026,0.0054159816,-0.8546528,2.5241063,0.0007612315,36.165585,0.099998474,0.010000001,-36.165585,0.26178187,0.26736307,0.18370914,0.112355806,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
23428631,23428011,20913226,31.185535419868245,117.1975369189646,-0.033145566,-0.17385794,-0.01342392,-9.505596,11.762203,-36.165585,-0.048083488,-0.0018272393,-0.08951462,-0.060611624,-0.57566386,0.07788448,0.019675141,-0.29311115,0.048986,0.19819322,0.038344,0.0053359433,-0.93214035,2.5241063,0.00066071225,36.165585,0.099998474,0.010000001,-36.165585,0.24584165,0.24876659,0.17756483,0.106304616,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
23927612,23926977,20913226,31.185535419868245,117.1975369189646,-0.113230295,-0.12063458,0.013442993,-9.505596,11.762203,-36.165585,-0.10249198,0.022999138,0.0071307668,0.05838676,-0.57566386,0.07788448,0.019675141,-0.031494103,0.14188953,0.4393275,0.016708495,0.0052971034,-0.9582331,2.5241063,0.0006037044,36.165585,0.099998474,0.010000001,-36.165585,0.227629,0.23128337,0.15974964,0.10060583,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
24426334,24425944,20913226,31.185535419868245,117.1975369189646,-0.16286172,-0.07984519,0.074035645,-9.505596,11.762203,-36.165585,-0.10032337,0.047681075,0.08937625,0.13092797,-0.57566386,0.07788448,0.019675141,-0.12915686,-0.0015809424,-0.03475177,0.025335336,0.005264654,-0.95004475,2.5241063,0.0005997602,36.165585,0.099998474,0.010000001,-36.165585,0.23350735,0.23104273,0.16837071,0.10533519,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
24925334,24924911,20913226,31.185535419868245,117.1975369189646,-0.18257576,-0.08340591,0.094638824,-9.505596,11.762203,-36.165585,-0.08774779,0.011194186,0.07183469,0.080821045,-0.57566386,0.07788448,0.019675141,-0.13822073,0.061604775,-0.050008662,0.031570632,0.0052207345,-0.93791795,2.5241063,0.000569358,36.165585,0.099998474,0.010000001,-36.165585,0.2213935,0.22086054,0.15580617,0.10588263,inf,inf,inf,inf,inf,1,1,1,1,1,3,1,2,1,0,1,1,0,3,0,0
