timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
20147437,20147316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20149935,20149811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20249726,20249603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20349522,20349396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20449311,20449189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20551595,20551476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20648896,20648775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20751179,20751062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20848477,20848360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
20950763,20950648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21048060,21047946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21150348,21150234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21252641,21252522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21349931,21349820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21452233,21452108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21549526,21549406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21651819,21651693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21749113,21748993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21848906,21848785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
21951193,21951073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22048488,22048371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22150779,22150659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22248076,22247957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22350367,22350245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22447664,22447543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22549950,22549831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22652236,22652119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22749539,22749417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22851824,22851705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
22949122,22949004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23051410,23051292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23148715,23148590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23250994,23250878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23350790,23350671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23450584,23450464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23550374,23550258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23650171,23650051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23749964,23749844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23849763,23849638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
23949550,23949431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24051841,24051719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24149135,24149017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24251424,24251306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24348730,24348604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24451022,24450892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24548313,24548191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24650597,24650479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24752888,24752768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24850187,24850066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24949977,24949859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25049773,25049653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25149569,25149447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25249360,25249240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25349154,25349033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25451439,25451322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25548744,25548620,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25651027,25650909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25748329,25748207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25850614,25850496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25947916,25947795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26050198,26050083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26152489,26152371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26249796,26249670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26352079,26351959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26449391,26449257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26551666,26551546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26648976,26648845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26751259,26751133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26851055,26850928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26950840,26950721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27050807,27050516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27147939,27147813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27250367,27250102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27347521,27347401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27449940,27449689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27552097,27551978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27649505,27649277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27751683,27751566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27849075,27848864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27951273,27951153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28048699,28048452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28150860,28150741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28250667,28250535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28350445,28350329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28450240,28450122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28550037,28549916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28649830,28649710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28749626,28749504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28849430,28849298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28951713,28951587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29049004,29048886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29151293,29151175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29248610,29248474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29350881,29350763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29448181,29448062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29550472,29550351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29652760,29652640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29750059,29749939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29852348,29852228,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29949650,29949527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30049440,30049321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30149237,30149115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30249032,30248909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30351316,30351198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30451113,30450993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30550906,30550787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30648221,30648086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30750508,30750375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30847795,30847674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30950081,30949963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31052389,31052253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31149673,31149552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31251959,31251841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31349260,31349140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31451606,31451429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31548850,31548729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31651136,31651018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31750934,31750812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31850738,31850607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31950522,31950401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32050318,32050195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32150110,32149990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32247411,32247289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32349704,32349578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32451986,32451867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32549290,32549167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32651574,32651456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32748875,32748756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32851179,32851045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
32948464,32948345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33050753,33050634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33150547,33150428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33250364,33250223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33350146,33350018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33449934,33449812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33549726,33549607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33649517,33649401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33749314,33749195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33851605,33851485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
33948901,33948784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34051193,34051074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34148493,34148374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34250788,34250663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34348081,34347963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
