timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
19975774,0,0,0,1,0,0,0,0,0,0,0,0
20983684,0,0,0,1,0,0,0,0,0,0,0,0
21991490,0,0,0,1,0,0,0,0,0,0,0,0
22999345,0,0,0,1,0,0,0,0,0,0,0,0
24007278,0,0,0,1,0,0,0,0,0,0,0,0
25015466,0,0,0,1,0,0,0,0,0,0,0,0
26023105,0,0,0,1,0,0,0,0,0,0,0,0
27031077,0,0,0,1,0,0,0,0,0,0,0,0
28039002,0,0,0,1,0,0,0,0,0,0,0,0
29046873,0,0,0,1,0,0,0,0,0,0,0,0
30054950,0,0,0,1,0,0,0,0,0,0,0,0
31062694,0,0,0,1,0,0,0,0,0,0,0,0
32070635,0,0,0,1,0,0,0,0,0,0,0,0
33078524,0,0,0,1,0,0,0,0,0,0,0,0
34086471,0,0,0,1,0,0,0,0,0,0,0,0
35094602,0,0,0,1,0,0,0,0,0,0,0,0
36102297,0,0,0,1,0,0,0,0,0,0,0,0
37110259,0,0,0,1,0,0,0,0,0,0,0,0
38118206,0,0,0,1,0,0,0,0,0,0,0,0
39126254,0,0,0,1,0,0,0,0,0,0,0,0
40134082,0,0,0,1,0,0,0,0,0,0,0,0
41141960,0,0,0,1,0,0,0,0,0,0,0,0
42149957,0,0,0,1,0,0,0,0,0,0,0,0
43157834,0,0,0,1,0,0,0,0,0,0,0,0
44165858,0,0,0,1,0,0,0,0,0,0,0,0
45173708,0,0,0,1,0,0,0,0,0,0,0,0
46181693,0,0,0,1,0,0,0,0,0,0,0,0
47189589,0,0,0,1,0,0,0,0,0,0,0,0
48197530,0,0,0,1,0,0,0,0,0,0,0,0
49205513,0,0,0,1,0,0,0,0,0,0,0,0
50213529,0,0,0,1,0,0,0,0,0,0,0,0
51221331,0,0,0,1,0,0,0,0,0,0,0,0
51860048,0,0,0,0,0,0,0,0,0,0,0,0
52868044,0,0,0,0,0,0,0,0,0,0,0,0
53875923,0,0,0,0,0,0,0,0,0,0,0,0
54883907,0,0,0,0,0,0,0,0,0,0,0,0
55891825,0,0,0,0,0,0,0,0,0,0,0,0
56899764,0,0,0,0,0,0,0,0,0,0,0,0
57907760,0,0,0,0,0,0,0,0,0,0,0,0
58915950,0,0,0,0,0,0,0,0,0,0,0,0
59923655,0,0,0,0,0,0,0,0,0,0,0,0
60931738,0,0,0,0,0,0,0,0,0,0,0,0
61939682,0,0,0,0,0,0,0,0,0,0,0,0
62947415,0,0,0,0,0,0,0,0,0,0,0,0
63955382,0,0,0,0,0,0,0,0,0,0,0,0
64963302,0,0,0,0,0,0,0,0,0,0,0,0
65971247,0,0,0,0,0,0,0,0,0,0,0,0
66979155,0,0,0,0,0,0,0,0,0,0,0,0
67987121,0,0,0,0,0,0,0,0,0,0,0,0
68995192,0,0,0,0,0,0,0,0,0,0,0,0
70003025,0,0,0,0,0,0,0,0,0,0,0,0
71010958,0,0,0,0,0,0,0,0,0,0,0,0
72018839,0,0,0,0,0,0,0,0,0,0,0,0
73026809,0,0,0,0,0,0,0,0,0,0,0,0
74034714,0,0,0,0,0,0,0,0,0,0,0,0
75042727,0,0,0,0,0,0,0,0,0,0,0,0
76050635,0,0,0,0,0,0,0,0,0,0,0,0
77058496,0,0,0,0,0,0,0,0,0,0,0,0
78066445,0,0,0,0,0,0,0,0,0,0,0,0
79074878,0,0,0,0,0,0,0,0,0,0,0,0
80082345,0,0,0,0,0,0,0,0,0,0,0,0
81090707,0,0,0,0,0,0,0,0,0,0,0,0
82098159,0,0,0,0,0,0,0,0,0,0,0,0
83106105,0,0,0,0,0,0,0,0,0,0,0,0
84114031,0,0,0,0,0,0,0,0,0,0,0,0
85122199,0,0,0,0,0,0,0,0,0,0,0,0
86130107,0,0,0,0,0,0,0,0,0,0,0,0
87137814,0,0,0,0,0,0,0,0,0,0,0,0
88145766,0,0,0,0,0,0,0,0,0,0,0,0
89153699,0,0,0,0,0,0,0,0,0,0,0,0
90161627,0,0,0,0,0,0,0,0,0,0,0,0
91169654,0,0,0,0,0,0,0,0,0,0,0,0
92177569,0,0,0,0,0,0,0,0,0,0,0,0
93185438,0,0,0,0,0,0,0,0,0,0,0,0
94193328,0,0,0,0,0,0,0,0,0,0,0,0
95201225,0,0,0,0,0,0,0,0,0,0,0,0
96209172,0,0,0,0,0,0,0,0,0,0,0,0
97217094,0,0,0,0,0,0,0,0,0,0,0,0
98225020,0,0,0,0,0,0,0,0,0,0,0,0
99232933,0,0,0,0,0,0,0,0,0,0,0,0
100241146,0,0,0,0,0,0,0,0,0,0,0,0
101248859,0,0,0,0,0,0,0,0,0,0,0,0
102256755,0,0,0,0,0,0,0,0,0,0,0,0
103264688,0,0,0,0,0,0,0,0,0,0,0,0
104272579,0,0,0,0,0,0,0,0,0,0,0,0
105280495,0,0,0,0,0,0,0,0,0,0,0,0
106288623,0,0,0,0,0,0,0,0,0,0,0,0
107296419,0,0,0,0,0,0,0,0,0,0,0,0
108304274,0,0,0,0,0,0,0,0,0,0,0,0
109312226,0,0,0,0,0,0,0,0,0,0,0,0
110320112,0,0,0,0,0,0,0,0,0,0,0,0
111328062,0,0,0,0,0,0,0,0,0,0,0,0
112336238,0,0,0,0,0,0,0,0,0,0,0,0
113344426,0,0,0,0,0,0,0,0,0,0,0,0
114351773,0,0,0,0,0,0,0,0,0,0,0,0
115359726,0,0,0,0,0,0,0,0,0,0,0,0
116367819,0,0,0,0,0,0,0,0,0,0,0,0
117375544,0,0,0,0,0,0,0,0,0,0,0,0
118383458,0,0,0,0,0,0,0,0,0,0,0,0
119391362,0,0,0,0,0,0,0,0,0,0,0,0
120399259,0,0,0,0,0,0,0,0,0,0,0,0
121407265,0,0,0,0,0,0,0,0,0,0,0,0
122415181,0,0,0,0,0,0,0,0,0,0,0,0
123423163,0,0,0,0,0,0,0,0,0,0,0,0
124431061,0,0,0,0,0,0,0,0,0,0,0,0
125439063,0,0,0,0,0,0,0,0,0,0,0,0
126447183,0,0,0,0,0,0,0,0,0,0,0,0
127454746,0,0,0,0,0,0,0,0,0,0,0,0
128462618,0,0,0,0,0,0,0,0,0,0,0,0
129470772,0,0,0,0,0,0,0,0,0,0,0,0
130478452,0,0,0,0,0,0,0,0,0,0,0,0
131486391,0,0,0,0,0,0,0,0,0,0,0,0
132494292,0,0,0,0,0,0,0,0,0,0,0,0
133502240,0,0,0,0,0,0,0,0,0,0,0,0
134510276,0,0,0,0,0,0,0,0,0,0,0,0
135518219,0,0,0,0,0,0,0,0,0,0,0,0
136525922,0,0,0,0,0,0,0,0,0,0,0,0
137534141,0,0,0,0,0,0,0,0,0,0,0,0
138541724,0,0,0,0,0,0,0,0,0,0,0,0
139549769,0,0,0,0,0,0,0,0,0,0,0,0
140557659,0,0,0,0,0,0,0,0,0,0,0,0
141565501,0,0,0,0,0,0,0,0,0,0,0,0
142573364,0,0,0,0,0,0,0,0,0,0,0,0
143581461,0,0,0,0,0,0,0,0,0,0,0,0
144589252,0,0,0,0,0,0,0,0,0,0,0,0
145597343,0,0,0,0,0,0,0,0,0,0,0,0
146605039,0,0,0,0,0,0,0,0,0,0,0,0
147612975,0,0,0,0,0,0,0,0,0,0,0,0
148620837,0,0,0,0,0,0,0,0,0,0,0,0
149628788,0,0,0,0,0,0,0,0,0,0,0,0
150636830,0,0,0,0,0,0,0,0,0,0,0,0
151644819,0,0,0,0,0,0,0,0,0,0,0,0
152652454,0,0,0,0,0,0,0,0,0,0,0,0
153660418,0,0,0,0,0,0,0,0,0,0,0,0
154668376,0,0,0,0,0,0,0,0,0,0,0,0
155676389,0,0,0,0,0,0,0,0,0,0,0,0
156684129,0,0,0,0,0,0,0,0,0,0,0,0
157692051,0,0,0,0,0,0,0,0,0,0,0,0
158699898,0,0,0,0,0,0,0,0,0,0,0,0
159707862,0,0,0,0,0,0,0,0,0,0,0,0
160715700,0,0,0,0,0,0,0,0,0,0,0,0
161723664,0,0,0,0,0,0,0,0,0,0,0,0
162731551,0,0,0,0,0,0,0,0,0,0,0,0
163739751,0,0,0,0,0,0,0,0,0,0,0,0
164747422,0,0,0,0,0,0,0,0,0,0,0,0
165755375,0,0,0,0,0,0,0,0,0,0,0,0
166763206,0,0,0,0,0,0,0,0,0,0,0,0
167771274,0,0,0,0,0,0,0,0,0,0,0,0
168778952,0,0,0,0,0,0,0,0,0,0,0,0
169786900,0,0,0,0,0,0,0,0,0,0,0,0
170794983,0,0,0,0,0,0,0,0,0,0,0,0
171802729,0,0,0,0,0,0,0,0,0,0,0,0
172810592,0,0,0,0,0,0,0,0,0,0,0,0
173818751,0,0,0,0,0,0,0,0,0,0,0,0
174068106,0,0,0,1,0,0,0,0,0,0,0,0
174407270,0,0,0,1,0,0,0,0,0,0,0,1
175415212,0,0,0,1,0,0,0,0,0,0,0,1
175584836,0,0,0,1,0,0,0,0,0,0,0,0
176592784,0,0,0,1,0,0,0,0,0,0,0,0
