timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
20434876,20236630,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0
20934082,20735629,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0
21432843,21232632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
21931797,21733630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
22430832,22234628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
22929739,22734784,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
23428720,23235631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
23927704,23736637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
24446686,24246645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
24935609,24738645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25444640,25251691,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25943476,25749632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26452532,26254630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26941433,26741635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27430456,27237631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27929384,27737632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28428464,28237637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28927340,28736630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29436337,29236629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29935327,29736631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30434243,30236647,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30933158,30736627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31432231,31239633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31931122,31736633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32440052,32245135,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32939038,32744634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33438004,33243649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33947023,33752337,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34446003,34251070,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34935249,34741632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35443894,35247628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35932941,35737910,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36431909,36238655,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36930883,36739629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37439827,37239635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37938959,37741636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38437905,38244662,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38936805,38740634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39435781,39238637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39934677,39743637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40433663,40242628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40932697,40741627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41431607,41238755,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41930567,41738642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42429609,42236714,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42928554,42735689,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43437507,43237630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43936447,43736629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44435548,44238651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44934425,44736646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45433447,45236629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45932405,45737636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46431397,46235632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46930343,46735651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47439478,47239628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47938254,47740637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48437314,48238668,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48936401,48738640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49435531,49240636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49934222,49739630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
50433223,50238655,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
50942166,50742632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
