timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
52049757,51859587,0.0,0.0,1.0,1.0,6.3075438,2.9570656,6.359815,0.0
52059619,51869566,0.0,0.0,1.0,1.0,6.3075438,2.9570656,6.359815,0.0
52548595,52358568,-0.19402736,-0.7495389,0.25621223,0.11237402,6.1870403,2.139189,0.09387176,0.0
53047595,52857550,-0.05871613,-0.9042782,0.24288224,0.10400596,13.301086,2.176454,0.093074605,0.0
53546620,53356532,-0.066961184,-0.940289,0.23371284,0.09744996,13.993379,2.1904545,0.092192024,0.0
54045534,53855514,-0.030305307,-1.0044698,0.23004878,0.0937063,9.995697,2.203738,0.091575935,0.0
54544562,54354495,-0.016878784,-1.0369174,0.22866802,0.09130834,14.265699,2.2146006,0.09124977,0.0
55043574,54853477,-0.018399404,-1.0520321,0.22921011,0.09019432,3.0215812,2.3566608,0.09103728,0.0
55552709,55362439,-0.020994518,-1.0612763,0.23051411,0.08978045,10.983212,2.2305958,0.091019295,0.0
56051436,55861420,-0.020489607,-1.0655825,0.23182832,0.09001335,2.4234095,2.3697174,0.118541345,0.0
56550590,56360402,-0.02213665,-1.0851581,0.23330174,0.09052354,8.731622,2.2351115,0.11308902,0.0
57049404,56859384,-0.0129895685,-1.1152265,0.23466237,0.09032347,2.50824,2.36243,0.103599854,0.0
57548417,57358365,0.008306621,-1.1326103,0.23491259,0.088638656,3.8531308,2.36089,0.09846636,0.0
58047395,57857346,0.012350809,-1.1252818,0.23406923,0.08680037,1.6451612,2.3435977,0.09493917,0.0
58546348,58356328,0.040711656,-1.1553203,0.23090582,0.08368263,2.583537,2.3064609,0.09376604,0.0
59045328,58855309,0.07700204,-1.1934543,0.22503269,0.08041794,2.7527938,2.2663598,0.09350371,0.0
59544406,59354290,0.13663754,-1.2335961,0.2160421,0.07674195,2.8124948,2.2377725,0.09348267,0.0
60043293,59853271,0.20848167,-1.2748023,0.20019443,0.07242006,6.5179367,2.2062116,0.09375091,0.0
60542479,60352252,0.2677331,-1.3121985,0.18793459,0.070397824,3.1471024,2.1777284,0.093596436,0.0
61051237,60861212,0.3919139,-1.3647403,0.17328069,0.06933775,10.979167,2.026715,0.09423639,0.0
61550214,61360193,0.50526536,-1.3958107,0.15755792,0.06910219,4.8514214,2.155363,0.09403854,0.0
62049196,61859173,0.5858488,-1.4049196,0.14459614,0.07017499,2.3769512,2.1676726,0.09359988,0.0
62548180,62358154,0.66924137,-1.3955069,0.13453048,0.07175928,2.5898247,2.1849895,0.09302331,0.0
63047185,62857134,0.7016958,-1.3587865,0.12812933,0.07357991,3.1694388,2.199265,0.09250949,0.0
63546202,63356114,0.73095673,-1.2963867,0.12211284,0.075142875,9.932503,2.0802438,0.09259969,0.0
64045133,63855094,0.75720567,-1.2596091,0.11991102,0.07670315,1.4463992,2.21788,0.09222378,0.0
64544137,64354073,0.7447682,-1.2251465,0.118922494,0.078181595,2.6234045,2.2236073,0.09181841,0.0
65043318,64853053,0.75348115,-1.2043266,0.11924946,0.079465955,2.4354396,2.229794,0.0914109,0.0
65552074,65362012,0.75976497,-1.1760278,0.12029854,0.08050083,4.217347,2.231137,0.09129706,0.0
66051183,65860991,0.75646824,-1.1307465,0.12176208,0.0809025,4.2824807,2.2272727,0.091361746,0.0
66550001,66359970,0.76273793,-1.068671,0.122887276,0.080292806,3.6919396,2.222881,0.091665015,0.0
67049048,66858949,0.7373583,-0.9894718,0.12409497,0.07891281,7.443895,2.0855532,0.091934755,0.0
67548054,67357927,0.70186734,-0.927446,0.12444839,0.07542427,5.75154,2.213482,0.09226963,0.0
68046948,67856906,0.6774704,-0.8952135,0.12465729,0.07344378,3.1619139,2.207361,0.092253804,0.0
68545909,68355884,0.6709353,-0.8866859,0.12393495,0.07194632,1.7555838,2.1974697,0.09209419,0.0
69045105,68854863,0.695341,-0.90099335,0.121699594,0.07076404,1.5226612,2.181073,0.09242698,0.0
69543888,69353841,0.7360299,-0.920301,0.11785171,0.069789365,2.4387805,2.1735885,0.09279369,0.0
70042944,69852819,0.7724413,-0.93654466,0.112998575,0.06963035,0.17151356,2.171447,0.0930445,0.0
70541856,70351797,0.81368643,-0.9632241,0.10710799,0.07022901,1.5353804,2.1685991,0.09329221,0.0
71050848,70860754,0.8199743,-0.9694831,0.09872784,0.07108109,0.09729767,2.169967,0.09300295,0.0
71549805,71359732,0.83276945,-0.97661793,0.094261296,0.072367616,1.3419747,2.1746385,0.09263131,0.0
72048734,71858710,0.8377358,-0.9777215,0.09151738,0.07374103,2.9811854,2.1780238,0.09221627,0.0
72547746,72357687,0.8142173,-0.9627483,0.08940798,0.075346105,2.285008,2.1780972,0.09198076,0.0
73046953,72856665,0.8240284,-0.9632225,0.08755454,0.077361785,5.3191614,2.1758718,0.09176285,0.0
73545915,73355642,0.8312887,-0.9630983,0.08599277,0.07942987,1.557055,2.174692,0.09168027,0.0
74044650,73854619,0.8169875,-0.97269917,0.084611386,0.08118843,1.1630359,2.1743371,0.09170912,0.0
74543900,74353596,0.7848758,-0.9940188,0.08372743,0.082139164,2.0879698,2.1743684,0.091826126,0.0
75042671,74852573,0.7519048,-1.0422977,0.08356909,0.08084467,2.3440957,2.1754646,0.09197461,0.0
75551725,75361530,0.72808754,-1.1166378,0.085170045,0.07921627,10.702217,2.0486073,0.091856115,0.0
76050575,75860507,0.7378141,-1.1507422,0.087173626,0.07757767,5.238057,2.180008,0.091772385,0.0
76549545,76359483,0.7624191,-1.1873189,0.08895479,0.07620551,2.016862,2.1816463,0.091865875,0.0
77048527,76858460,0.7927891,-1.2288997,0.0902604,0.07504836,2.87789,2.179574,0.09221485,0.0
77547492,77357436,0.83362377,-1.2697858,0.09092311,0.07402277,0.7905612,2.1748567,0.092656,0.0
78046441,77856413,0.8646687,-1.2964487,0.090995476,0.07346635,4.5332704,2.1758354,0.09283451,0.0
78545450,78355389,0.8863718,-1.3158507,0.09102518,0.0735894,0.75907993,2.1851313,0.09244682,0.0
79044420,78854365,0.9200838,-1.3350326,0.09035125,0.07424556,0.020228386,2.188615,0.09174245,0.0
79543360,79353341,0.9441738,-1.3427776,0.09032436,0.07595517,3.3132777,2.1887238,0.09164525,0.0
80052526,79862297,0.9708142,-1.3509624,0.08991481,0.07802738,-0.16586018,2.1883082,0.09177295,0.0
80551384,80361273,0.9877178,-1.3570112,0.08921061,0.080122136,12.5888405,2.0572236,0.09193515,0.0
81050472,80860249,1.050764,-1.378289,0.088553146,0.08232423,8.680465,2.0591574,0.09180877,0.0
81549249,81359224,1.0987943,-1.3963338,0.08825193,0.08456362,3.6766086,2.196121,0.091528125,0.0
82048291,81858200,1.1383849,-1.4127091,0.08847907,0.08674401,3.4573145,2.1998289,0.091268994,0.0
82547264,82357176,1.1822529,-1.4294257,0.08804805,0.08895045,3.9474106,2.1987789,0.09118172,0.0
83046293,82856151,1.1910256,-1.4294701,0.08804304,0.09139271,2.8428516,2.1944454,0.09130264,0.0
83545165,83355126,1.2441107,-1.429511,0.087202266,0.09386154,3.3042421,2.187528,0.091650605,0.0
