timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
20146512,20146420,1.1444522,-0.4318183,-9.724052
20151409,20151319,1.061987,-0.39347908,-9.81745
20200389,20200305,0.9956052,-0.32185474,-9.8374405
20249378,20249294,1.1563965,-0.25825903,-9.766517
20298365,20298281,1.0442516,-0.06736371,-9.61418
20347348,20347266,1.1268277,0.26088163,-9.670745
20401233,20401151,1.2354525,-0.28610355,-9.528981
20450340,20450136,1.1330758,-0.30222172,-9.705261
20499262,20499120,1.1460749,-0.44792765,-9.689535
20548192,20548107,1.146616,-0.36471355,-9.780613
20597181,20597093,1.1457902,-0.23011944,-9.904165
20646163,20646076,1.1481457,-0.024771031,-9.893101
20695143,20695059,1.1371281,-0.08460435,-9.848187
20749029,20748941,1.1437308,-0.0032118207,-9.753898
20798004,20797922,1.1030275,0.08280222,-9.768967
20847012,20846905,1.1426487,0.09382601,-9.788229
20900923,20900786,1.1472931,0.06046274,-9.820184
20949852,20949770,1.1464807,0.037690584,-9.747282
20998839,20998757,1.1470339,0.082132824,-9.747791
21047831,21047745,1.1470425,0.040764466,-9.803008
21101712,21101631,1.1464128,-0.011003188,-9.740515
21150703,21150616,1.1464167,-0.049196687,-9.740913
21200185,21200093,1.1467253,-0.030309852,-9.772958
21249161,21249077,1.1506157,0.043172143,-9.749795
21298147,21298065,1.1552141,0.12451337,-9.721146
21347150,21347055,1.1555852,0.066749096,-9.712736
21396126,21396043,1.1838638,0.06644913,-9.667122
21450017,21449931,1.2096819,0.25245646,-9.68681
21498999,21498915,1.2298574,0.0906988,-9.703863
21547980,21547899,1.1945217,0.074117355,-9.705787
21601876,21601779,1.1567028,0.14444372,-9.682035
21650852,21650768,1.177811,0.07110187,-9.616774
21699844,21699760,1.1640357,0.21471299,-9.710127
21748838,21748753,1.1722983,0.10309267,-9.7977
21797839,21797745,1.1651927,0.10177649,-9.821272
21846827,21846732,1.1476597,0.25805682,-9.756753
21895804,21895722,1.1598641,0.20082337,-9.732179
21949693,21949611,1.1593819,0.19367488,-9.673021
21998684,21998598,1.1333168,0.19883604,-9.751546
22047668,22047586,1.1693578,0.20136733,-9.793449
22096652,22096569,1.1628512,0.2418083,-9.697306
22150535,22150449,1.1196519,0.24605067,-9.780561
22199605,22199437,1.1424415,0.2963561,-9.769407
22248506,22248426,1.1329863,0.2892119,-9.762067
22302390,22302307,1.132956,0.26356697,-9.75423
22346474,22346391,1.0981228,0.22986786,-9.73145
22395945,22395864,1.1106243,0.24124393,-9.66383
22444939,22444846,1.1593072,0.31696382,-9.660289
22498810,22498726,1.1013095,0.19309108,-9.729423
22547790,22547706,1.0965865,0.2026535,-9.705724
22596776,22596687,1.1446077,0.22220695,-9.708552
22650655,22650567,1.1169772,0.1384656,-9.72155
22699837,22699548,1.0612085,0.18463825,-9.739546
22748615,22748531,1.1022737,0.07891554,-9.782071
22797599,22797516,1.0789908,0.13370152,-9.841637
22851483,22851400,0.9782599,0.0202282,-9.8613825
22900471,22900388,1.0119982,0.054641813,-9.885349
22949460,22949373,0.8989931,-0.17898424,-10.037595
22998438,22998356,1.015596,-0.11421197,-10.154479
23047429,23047342,1.137862,-0.21342881,-10.342154
23096501,23096326,1.2830034,-0.09056501,-10.035061
23145392,23145309,1.4378853,0.122109115,-9.97807
23199281,23199198,1.4407544,-0.09887826,-9.944949
23248274,23248183,1.5190108,-0.14141603,-9.863229
23297255,23297173,1.8088511,-0.24685147,-9.808262
23351147,23351062,1.994742,-0.17191665,-9.584753
23400135,23400053,1.9706744,-0.15547162,-9.48727
23449134,23449040,2.056346,-0.26016253,-9.439658
23498104,23498024,2.348975,-0.42849827,-9.207856
23547581,23547499,2.7433681,-0.3600461,-9.282119
23596562,23596481,2.63467,-0.31666315,-9.327722
23645549,23645466,2.8352277,-0.26578552,-9.427332
23699432,23699348,2.9106052,-0.2923564,-9.398868
23748416,23748332,3.0189743,-0.25179067,-9.334295
23797422,23797311,3.016751,-0.22532164,-9.176554
23846377,23846294,3.1487622,-0.089702204,-9.097484
23900256,23900175,3.1786008,0.06398825,-8.858955
23949240,23949159,3.1405168,-0.0073727495,-8.718939
23998226,23998144,3.2621791,0.17664039,-8.795869
24052126,24052028,3.2577662,0.32030213,-8.958182
24101093,24101012,3.3731372,0.29620668,-9.059447
24150077,24149995,3.231142,0.23781744,-9.133656
24199083,24198978,3.2307096,0.25605136,-9.225051
24248047,24247963,3.1245716,0.14427182,-9.220328
24297029,24296946,3.0816672,0.1645943,-9.262413
24346016,24345935,2.9852078,0.23423533,-9.361338
24399899,24399815,2.981143,0.45074052,-9.38616
24449025,24448797,2.955157,0.5849826,-9.441147
24497859,24497776,2.8870091,0.68682307,-9.46423
24546844,24546757,2.9388885,0.7930038,-9.408313
24600752,24600640,2.8696764,0.79954875,-9.279033
24649707,24649621,2.7479248,0.7970863,-9.260237
24699177,24699095,2.685988,0.8442401,-9.244414
24748164,24748080,2.7656138,0.86141956,-9.35759
24797146,24797066,2.553914,0.8575467,-9.378836
24846136,24846053,2.670029,0.85312694,-9.398748
24895179,24895041,2.806111,0.8275295,-9.438179
24949167,24948929,2.7635295,0.7665001,-9.413447
24997998,24997916,2.7875967,0.6502909,-9.365979
25046984,25046899,2.7067573,0.5447023,-9.3956
25100866,25100783,2.7304893,0.35859594,-9.468114
25149859,25149776,2.7364876,0.3225942,-9.500705
25198850,25198768,2.718479,0.12756236,-9.522915
25247846,25247759,2.7489831,0.18608399,-9.505352
25301799,25301644,2.8148544,0.1061329,-9.442108
25350765,25350631,2.8253965,0.20618835,-9.454147
25399703,25399620,2.7083385,0.20994215,-9.424483
25448700,25448606,2.8379352,0.31969923,-9.373857
25497676,25497592,2.8624446,0.39708596,-9.391587
25546659,25546576,2.7735376,0.48543063,-9.431023
25595644,25595561,2.7687159,0.41714805,-9.385941
25649531,25649449,2.7562332,0.3607091,-9.31288
25698536,25698439,2.8518248,0.37044066,-9.2912445
25747507,25747426,2.854518,0.3807672,-9.316031
25801403,25801313,2.7795856,0.33366346,-9.348703
25850912,25850790,2.8371286,0.37835002,-9.381243
25899860,25899777,2.8319175,0.3599628,-9.383367
25948845,25948763,2.827269,0.25831527,-9.4814
25997881,25997750,2.7073376,0.13837166,-9.512202
26046828,26046740,2.6982582,0.2551398,-9.512493
26095807,26095726,2.7115533,0.24245067,-9.554344
26149698,26149615,2.6842153,0.2181295,-9.559232
26198692,26198604,2.7650206,0.19710779,-9.454644
26247672,26247589,2.7958386,0.24307251,-9.419178
26296672,26296580,2.758245,0.25592655,-9.330325
26350550,26350469,2.8529854,0.25120732,-9.317722
26399541,26399459,2.8940256,0.35064065,-9.334232
26448534,26448451,2.7649422,0.14996776,-9.379433
26502424,26502342,2.659395,0.15958162,-9.433222
26551412,26551329,2.6423862,0.26262435,-9.439539
26600396,26600316,2.6655297,0.36526182,-9.429222
26649387,26649305,2.6629858,0.3844381,-9.479257
26698446,26698297,2.6605961,0.41514215,-9.444739
26747372,26747291,2.650962,0.41598615,-9.428122
26796368,26796282,2.6629224,0.49372306,-9.394169
26850253,26850169,2.5901432,0.37721628,-9.443671
26899238,26899157,2.5261967,0.36276945,-9.403942
26948247,26948142,2.5024004,0.2795501,-9.532914
26997705,26997618,2.4754624,0.5008088,-9.643686
27051586,27051503,2.4509683,0.8230343,-9.715633
27100587,27100487,2.5341854,1.0641925,-9.5810585
27149554,27149470,2.4907243,1.0617568,-9.394594
27198594,27198452,2.329306,1.0794736,-9.215989
27247518,27247435,2.101652,1.2454709,-9.16188
27296500,27296419,1.9167286,1.4790304,-9.168187
27345485,27345403,1.9328203,1.8984575,-9.156932
27399365,27399283,1.7257706,2.22723,-9.29469
27448349,27448267,1.6602944,2.1248481,-9.368133
27497331,27497250,1.5077084,2.1017156,-9.462182
27551216,27551133,1.41464,2.2165666,-9.559654
27600202,27600119,1.2804022,2.2692807,-9.49687
27649190,27649107,1.2408587,2.273486,-9.400392
27698175,27698093,1.3054125,2.2882667,-9.379845
27752056,27751975,1.2757676,2.3289711,-9.437707
27801044,27800962,1.266967,2.401318,-9.410285
27850027,27849946,1.293538,2.275854,-9.401312
27899016,27898930,1.2793993,2.2820385,-9.396302
27947998,27947915,1.2330793,2.198703,-9.395698
27996982,27996898,1.2262578,2.1877768,-9.414241
28046151,28045887,1.2248157,2.1987815,-9.425792
28099857,28099770,1.2469372,2.2481709,-9.412891
28149327,28149244,1.2984717,2.3178692,-9.42278
28198318,28198231,1.296282,2.3634005,-9.359908
28252202,28252118,1.3146726,2.3076694,-9.4152355
28301177,28301097,1.2814546,2.2141268,-9.426556
28350158,28350076,1.286012,2.2938492,-9.435489
28399137,28399056,1.286635,2.3338203,-9.377406
28448120,28448036,1.251897,2.2622752,-9.403232
28497097,28497016,1.3105519,2.393548,-9.321861
28546085,28545997,1.3347123,2.4295952,-9.271034
28599986,28599877,1.3356422,2.488445,-9.261253
28648942,28648859,1.2841529,2.292847,-9.2141285
28697924,28697841,1.3501076,2.3983314,-9.2863035
28746902,28746819,1.3375857,2.386917,-9.359781
28800772,28800690,1.3339938,2.3579962,-9.432001
