timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
20834596,20834430,2490378,-0.03679847,-0.043736488,0.0037937597,23.635265,0,0,0,0,20
21837343,21837178,2490378,-0.039976034,0.049228944,-0.03372083,23.671497,0,0,0,0,20
22832700,22832537,2490378,0.012950077,0.0022749235,0.011497856,23.768116,0,0,0,0,20
23835451,23835289,2490378,-0.062272284,-0.1630484,0.055873852,23.771135,0,0,0,0,20
24835743,24835579,2490378,0.104326725,0.010108921,-0.051280703,23.903986,0,0,0,0,20
25833572,25833407,2490378,0.032898124,0.01680046,-0.0054691425,23.93418,0,0,0,0,20
26833864,26833700,2490378,-0.046324503,0.039692916,-0.00016320827,24.02174,0,0,0,0,20
27834157,27833995,2490378,0.002861141,0.026606278,0.03697167,24.187801,0,0,0,0,20
28836920,28836756,2490378,0.06549648,-0.009419449,-0.015911141,24.157608,0,0,0,0,20
29834758,29834590,2490378,0.040901992,0.040718798,-0.07647473,24.175724,0,0,0,0,20
30835053,30834890,2490378,0.04747362,-0.022959074,-0.036122322,24.248188,0,0,0,0,20
31835355,31835193,2490378,0.2555442,-0.09463082,0.028311638,24.275362,0,0,0,0,20
32833196,32833031,2490378,0.03955969,0.06708859,-0.016490698,24.375,0,0,0,0,20
33833498,33833336,2490378,-0.08778273,0.03476003,-0.04562504,24.46256,0,0,0,0,20
34836270,34836106,2490378,-0.07066252,-0.029087711,0.010984916,24.498793,0,0,0,0,20
35836577,35836414,2490378,-0.3768179,0.10547917,0.04515207,24.625605,0,0,0,0,20
36834421,36834259,2490378,-0.027049273,0.010182198,-0.014145827,24.586353,0,0,0,0,20
37834733,37834570,2490378,0.04839625,-0.002268262,0.014265736,24.60145,0,0,0,0,20
38835045,38834882,2490378,-0.00075941806,-0.0063517997,-0.017506585,24.722221,0,0,0,0,20
39832894,39832732,2490378,0.027785376,0.020737443,-0.014189127,24.752415,0,0,0,0,20
40833214,40833047,2490378,-0.2194485,-0.033707503,0.023365429,24.927536,0,0,0,0,20
41836035,41835827,2490378,-0.060453676,0.050694488,-0.025773583,25.0,0,0,0,0,20
42836307,42836145,2490378,0.4533526,-0.16749498,0.21468216,24.981884,0,0,0,0,20
43834166,43834000,2490378,0.16165946,-0.15340579,-0.064687096,25.0936,0,0,0,0,20
44834485,44834321,2490378,0.099507086,-0.1566433,-0.07146524,25.09058,0,0,0,0,20
45834809,45834643,2490378,0.022362864,-0.08689342,0.029350843,25.13889,0,0,0,0,20
46832667,46832503,2490378,0.08588752,0.0005295942,0.0856144,25.129831,0,0,0,0,20
47835454,47835290,2490378,-0.46872416,-0.05931455,-0.25555083,25.217392,0,0,0,0,20
48835780,48835616,2490378,0.80634546,-0.24287389,0.12943748,25.220411,0,0,0,0,20
49836106,49835942,2490378,0.9912138,-0.025077451,0.48920512,25.341183,0,0,0,0,20
50834029,50833805,2490378,-1.7902849,0.84430635,-0.5861009,25.27476,0,0,0,0,20
51834299,51834134,2490378,0.035982426,-0.54452276,0.35336924,25.386473,0,0,0,0,20
52834624,52834461,2490378,-0.06488028,0.45937467,0.9368155,25.359299,0,0,0,0,20
53832490,53832325,2490378,-1.4319285,0.36695698,0.20415793,25.452898,0,0,0,0,20
54835281,54835116,2490378,0.014568836,0.72658324,0.0696,25.392511,0,0,0,0,20
55835605,55835443,2490378,0.5109252,-0.39530376,-0.5813312,25.232489,0,0,0,0,20
56835932,56835769,2490378,0.76718545,0.29919073,-0.48089817,25.250605,0,0,0,0,20
57833843,57833632,2490378,-0.23757794,-1.1392837,-0.29464424,25.214373,0,0,0,0,20
58834119,58833957,2490378,-0.8747231,0.8329484,-0.47057608,25.163044,0,0,0,0,20
59836909,59836746,2490378,0.90779436,0.20124578,-0.33051342,25.096619,0,0,0,0,20
60832310,60832142,2490378,0.09506049,0.15188028,-0.6687842,25.141909,0,0,0,0,20
61835091,61834929,2490378,-0.59896106,-0.68033534,-0.44627804,25.202295,0,0,0,0,20
62835414,62835252,2490378,-1.1124575,0.4656432,-0.061822627,25.144928,0,0,0,0,20
63835738,63835573,2490378,1.0269331,0.17086907,-0.039186638,25.17814,0,0,0,0,20
64833594,64833430,2490378,-0.2542685,-0.35367897,-0.107281126,25.018116,0,0,0,0,20
65833915,65833749,2490378,-1.3618608,0.26256105,-0.11267835,24.960749,0,0,0,0,20
66836746,66836532,2490378,1.6650975,-0.531546,0.41824952,25.108696,0,0,0,0,20
67832085,67831922,2490378,0.37634495,-0.4607636,-0.15621363,25.00302,0,0,0,0,20
68834867,68834703,2490378,-1.3801591,0.40018335,-0.13618565,24.855072,0,0,0,0,20
69835182,69835019,2490378,0.8422413,-0.43010375,-0.1895914,24.933575,0,0,0,0,20
70835505,70835335,2490378,-0.010671822,-0.16596949,0.04186792,24.833937,0,0,0,0,20
71833350,71833187,2490378,-1.0024952,0.33274502,-0.1365587,24.849033,0,0,0,0,20
72833674,72833502,2490378,0.59114367,-0.5563637,-0.4646706,24.758453,0,0,0,0,20
73836443,73836280,2490378,-0.68649065,0.06731842,-0.6209775,24.77657,0,0,0,0,20
74834294,74834130,2490378,-0.7748163,0.12094066,-1.1630454,24.719202,0,0,0,0,20
75834611,75834446,2490378,0.119431816,-0.07078576,-0.22352539,24.689009,0,0,0,0,20
76834919,76834755,2490378,0.3355662,0.5485763,-0.33695847,24.60447,0,0,0,0,20
77835234,77835067,2490378,-0.59429795,0.16691543,-0.21732347,24.752415,0,0,0,0,20
78833077,78832915,2490378,-0.4033576,0.105026186,-0.04453254,24.595411,0,0,0,0,20
79835919,79835690,2490378,0.8343473,0.10283454,0.18190394,24.610508,0,0,0,0,20
80836167,80836000,2490378,-0.58645725,-0.15034813,0.17499258,24.577295,0,0,0,0,20
81834012,81833847,2490378,-0.8483699,0.516321,-0.3199182,24.682972,0,0,0,0,20
82834321,82834156,2490378,0.94155186,0.045848202,-0.50095946,24.628624,0,0,0,0,20
83834629,83834465,2490378,-1.0929891,-0.801709,-0.3273425,24.631643,0,0,0,0,20
84837400,84837237,2490378,-1.3548033,0.46315035,-0.14689997,24.544083,0,0,0,0,20
85832790,85832617,2490378,0.840973,-0.12849753,0.06625945,24.64372,0,0,0,0,20
86835551,86835388,2490378,0.44485244,0.36262545,-0.23653542,24.402174,0,0,0,0,20
87835856,87835694,2490378,-0.5016789,0.11085173,-0.365863,24.480677,0,0,0,0,20
88833698,88833537,2490378,-1.2396368,0.30300447,0.16634586,24.359903,0,0,0,0,20
89834007,89833842,2490378,0.13742137,0.18427879,0.21905547,24.489735,0,0,0,0,20
90834312,90834147,2490378,-0.39441776,0.22242622,-0.97695804,24.384058,0,0,0,0,20
91837080,91836916,2490378,-1.0212442,-1.2255275,-0.56302524,24.33273,0,0,0,0,20
92834921,92834757,2490378,-1.192736,0.5457818,0.1344936,24.37802,0,0,0,0,20
93835227,93835061,2490378,-1.1724833,-0.11009508,0.28213528,24.37198,0,0,0,0,20
94835528,94835365,2490378,0.14991179,-1.2937353,-0.11696038,24.28744,0,0,0,0,20
95833368,95833205,2490378,0.35101438,-0.20621864,-0.13988282,24.28442,0,0,0,0,20
96833680,96833508,2490378,0.83298355,0.19014971,-0.5711149,24.356884,0,0,0,0,20
97836439,97836274,2490378,1.2043613,-0.058696073,-0.40290964,24.248188,0,0,0,0,20
98836739,98836577,2490378,-0.34827313,0.36869082,-0.3757121,24.338768,0,0,0,0,20
99834577,99834415,2490378,-1.0637915,0.7246514,-0.8452257,24.221014,0,0,0,0,20
100834882,100834719,2490378,-0.23346777,-0.52280605,-0.84041935,24.248188,0,0,0,0,20
101835180,101835016,2490378,-0.6360426,-0.25521776,-0.48756972,24.208937,0,0,0,0,20
102833017,102832853,2490378,0.19644947,0.56355816,-0.5458284,24.278381,0,0,0,0,20
103833316,103833153,2490378,0.35041815,-0.4959733,-0.2451588,24.211956,0,0,0,0,20
104836078,104835916,2490378,-1.3140963,0.31602117,-0.021350307,24.214975,0,0,0,0,20
105836377,105836214,2490378,-0.013063324,-0.72733265,0.18263672,24.19686,0,0,0,0,20
106834212,106834048,2490378,2.075428,-0.36104476,0.4818191,24.299517,0,0,0,0,20
107834509,107834346,2490378,-1.0227064,0.53430724,0.2686042,24.054953,0,0,0,0,20
108834806,108834642,2490378,0.12351868,-0.13198219,-0.1767379,24.10326,0,0,0,0,20
109832638,109832474,2490378,0.08633718,0.3127437,0.027069258,24.187801,0,0,0,0,20
110835401,110835234,2490378,-0.3442995,-1.0795894,0.04409288,24.073067,0,0,0,0,20
111835692,111835529,2490378,0.40789077,0.18430877,-0.20553917,24.039856,0,0,0,0,20
112835988,112835824,2490378,-0.42811528,-0.6589584,-0.29097703,24.009663,0,0,0,0,20
113833841,113833655,2490378,0.9871669,-0.71718377,-0.25235662,24.067028,0,0,0,0,20
114834111,114833948,2490378,-0.90413386,-0.16615935,-0.34293723,24.10628,0,0,0,0,20
115836870,115836708,2490378,-0.35721627,-0.2415316,-0.35059136,23.967392,0,0,0,0,20
116832236,116832072,2490378,1.5317171,-0.56759953,-0.574071,23.870773,0,0,0,0,20
117834993,117834828,2490378,-1.1187295,0.55251664,-0.51550496,23.891909,0,0,0,0,20
118835284,118835121,2490378,-1.0696937,-0.6423678,-0.6629087,23.876812,0,0,0,0,20
119835576,119835414,2490378,0.7620694,-0.23713496,-0.52549064,23.958334,0,0,0,0,20
120833405,120833242,2490378,-0.16956007,0.2680846,0.0491157,23.961353,0,0,0,0,20
121833697,121833534,2490378,-1.2022042,-0.10293118,-0.06767093,23.79529,0,0,0,0,20
122836519,122836290,2490378,0.2756821,0.097954944,-0.08185061,23.780193,0,0,0,0,20
123834281,123834116,2490378,1.5375494,-0.37867486,-0.26224148,23.828503,0,0,0,0,20
124834570,124834406,2490378,-1.8077781,-0.23613572,0.3133099,23.864735,0,0,0,0,20
125834860,125834696,2490378,0.12126708,-1.1333516,-0.34389648,23.831522,0,0,0,0,20
126835148,126834986,2490378,0.49746546,-0.41542834,-0.21177106,23.822464,0,0,0,0,20
127832975,127832812,2490378,-0.76483727,0.42741248,0.23082313,23.786232,0,0,0,0,20
128835728,128835565,2490378,-0.41194433,-0.6397431,0.090737134,23.75,0,0,0,0,20
129836016,129835853,2490378,0.50762767,0.61297697,0.038010873,23.677536,0,0,0,0,20
130833840,130833678,2490378,0.7013059,-0.20763423,0.051240735,23.768116,0,0,0,0,20
131834127,131833966,2490378,-1.0917468,-0.5050963,-0.30908316,23.756039,0,0,0,0,20
132834417,132834253,2490378,0.29438442,0.46095678,-0.3853081,23.713768,0,0,0,0,20
133837167,133837005,2490378,-0.9983983,0.6922795,-0.2079773,23.719807,0,0,0,0,20
134834992,134834828,2490378,-0.32579368,-0.79802847,-0.4499019,23.713768,0,0,0,0,20
