timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
20891638,20703851,0.83352834,0.064627774,0.83655924,0.83655924,0.83655924,0.83655924,0.83655924,0.041933715,0.041933715,0.041933715,0.041933715,0.041933715,0.070726044,0.070726044,0.070726044,0.070726044,0.070726044,0.2,0.2,0.2,0.2,0.2,1
21896716,21709063,0.85626996,0.06449722,0.85977656,0.85977656,0.85977656,0.85977656,0.85977656,0.014555297,0.014555297,0.014555297,0.014555297,0.014555297,0.02465353,0.02465353,0.02465353,0.02465353,0.02465353,0.2,0.2,0.2,0.2,0.2,1
22892110,22704422,0.8768027,0.06442166,0.87835294,0.87835294,0.87835294,0.87835294,0.87835294,0.010554324,0.010554324,0.010554324,0.010554324,0.010554324,0.0099394955,0.0099394955,0.0099394955,0.0099394955,0.0099394955,0.2,0.2,0.2,0.2,0.2,1
23888132,23699782,0.7767454,0.0641985,0.7763942,0.7763942,0.7763942,0.7763942,0.7763942,-0.00832019,-0.00832019,-0.00832019,-0.00832019,-0.00832019,0.06400714,0.06400714,0.06400714,0.06400714,0.06400714,0.2,0.2,0.2,0.2,0.2,1
24892780,24704999,0.7986919,0.063739255,0.80258393,0.80258393,0.80258393,0.80258393,0.80258393,-0.0019142078,-0.0019142078,-0.0019142078,-0.0019142078,-0.0019142078,0.07069685,0.07069685,0.07069685,0.07069685,0.07069685,0.2,0.2,0.2,0.2,0.2,1
25888239,25700363,0.78567094,0.063580066,0.7875963,0.7875963,0.7875963,0.7875963,0.7875963,-0.022760425,-0.022760425,-0.022760425,-0.022760425,-0.022760425,0.039730787,0.039730787,0.039730787,0.039730787,0.039730787,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
26893231,26705584,0.8091219,0.06349993,0.81054455,0.81054455,0.81054455,0.81054455,0.81054455,0.08965778,0.08965778,0.08965778,0.08965778,0.08965778,-0.007896332,-0.007896332,-0.007896332,-0.007896332,-0.007896332,0.2,0.2,0.2,0.2,0.2,1
27888616,27700951,0.79108614,0.063255094,0.7866736,0.7866736,0.7866736,0.7866736,0.7866736,-0.039097965,-0.039097965,-0.039097965,-0.039097965,-0.039097965,-0.016967617,-0.016967617,-0.016967617,-0.016967617,-0.016967617,0.2,0.2,0.2,0.2,0.2,1
28893944,28706175,0.7899836,0.061565027,0.79112864,0.79112864,0.79112864,0.79112864,0.79112864,-0.076097876,-0.076097876,-0.076097876,-0.076097876,-0.076097876,-0.0074119056,-0.0074119056,-0.0074119056,-0.0074119056,-0.0074119056,0.2,0.2,0.2,0.2,0.2,1
29889198,29701545,0.7715822,0.060419556,0.770289,0.770289,0.770289,0.770289,0.770289,-0.018826645,-0.018826645,-0.018826645,-0.018826645,-0.018826645,-0.009741265,-0.009741265,-0.009741265,-0.009741265,-0.009741265,0.2,0.2,0.2,0.2,0.2,1
30894423,30706773,0.7981879,0.0591314,0.7990163,0.7990163,0.7990163,0.7990163,0.7990163,-0.075494386,-0.075494386,-0.075494386,-0.075494386,-0.075494386,0.004929513,0.004929513,0.004929513,0.004929513,0.004929513,0.2,0.2,0.2,0.2,0.2,1
31890028,31702147,0.7688087,0.058154684,0.7700265,0.7700265,0.7700265,0.7700265,0.7700265,-0.025394224,-0.025394224,-0.025394224,-0.025394224,-0.025394224,0.03661,0.03661,0.03661,0.03661,0.03661,0.2,0.2,0.2,0.2,0.2,1
32885374,32697522,0.78042877,0.056773223,0.77930784,0.77930784,0.77930784,0.77930784,0.77930784,-0.002192811,-0.002192811,-0.002192811,-0.002192811,-0.002192811,-0.05995539,-0.05995539,-0.05995539,-0.05995539,-0.05995539,0.2,0.2,0.2,0.2,0.2,1
33890426,33702754,0.79054815,0.054798216,0.792003,0.792003,0.792003,0.792003,0.792003,-0.06174624,-0.06174624,-0.06174624,-0.06174624,-0.06174624,-0.025147198,-0.025147198,-0.025147198,-0.025147198,-0.025147198,0.2,0.2,0.2,0.2,0.2,1
34895634,34707988,0.80394274,0.05328771,0.80399513,0.80399513,0.80399513,0.80399513,0.80399513,-0.02557976,-0.02557976,-0.02557976,-0.02557976,-0.02557976,-0.0062336326,-0.0062336326,-0.0062336326,-0.0062336326,-0.0062336326,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
35891064,35703369,0.7738127,0.052524436,0.7670935,0.7670935,0.7670935,0.7670935,0.7670935,-0.019424506,-0.019424506,-0.019424506,-0.019424506,-0.019424506,-0.019549502,-0.019549502,-0.019549502,-0.019549502,-0.019549502,0.2,0.2,0.2,0.2,0.2,1
36886429,36698749,0.81695694,0.05181099,0.81520766,0.81520766,0.81520766,0.81520766,0.81520766,-0.010737299,-0.010737299,-0.010737299,-0.010737299,-0.010737299,-0.03302701,-0.03302701,-0.03302701,-0.03302701,-0.03302701,0.2,0.2,0.2,0.2,0.2,1
