timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
18987846,0.0,0.9914449,0.0,0.13052621,0.0,0.0,0.0,0.0,0,0
21417429,0.0,0.9880078,-0.06847241,0.12720235,0.054512642,0.014778346,0.0,0.0,0,0
21422410,0.0,0.98800707,-0.0684742,0.12720138,0.054526553,0.014778346,0.0,0.0,0,0
21472300,0.0,0.9879882,-0.0685181,0.12717773,0.054867588,0.014778346,0.0,0.0,0,0
21522229,0.0,0.9879439,-0.068620056,0.12712276,0.055659752,0.014778346,0.0,0.0,0,0
21567106,0.0,0.98788565,-0.06875179,0.12705156,0.05668379,0.014778346,0.0,0.0,0,0
21621987,0.0,0.98779565,-0.068950675,0.12694374,0.058230817,0.014778346,0.0,0.0,0,0
21671885,0.0,0.98771507,-0.06912426,0.1268493,0.059581973,0.014778346,0.0,0.0,0,0
21721832,0.0,0.9876472,-0.06926747,0.12677115,0.06069733,0.014778346,0.0,0.0,0,0
21766701,0.0,0.9875937,-0.069378324,0.12671052,0.061561197,0.014778346,0.0,0.0,0,0
21821575,0.0,0.98752266,-0.069523096,0.12663114,0.062689915,0.014778346,0.0,0.0,0,0
21871529,0.0,0.98746514,-0.069638565,0.12656769,0.06359055,0.014778346,0.0,0.0,0,0
21921374,0.0,0.98740625,-0.06975481,0.12650366,0.064497665,0.014778346,0.0,0.0,0,0
21971268,0.0,0.9873465,-0.069871195,0.12643941,0.06540634,0.014778346,0.0,0.0,0,0
22021168,0.0,0.98728746,-0.069984525,0.12637672,0.06629149,0.014778346,0.0,0.0,0,0
22071058,0.0,0.9872307,-0.070091985,0.12631714,0.06713121,0.014778346,0.0,0.0,0,0
22115993,0.0,0.98718536,-0.07017691,0.12626998,0.067795,0.014778346,0.0,0.0,0,0
22170856,0.0,0.987146,-0.07024994,0.12622938,0.068366036,0.014778346,0.0,0.0,0,0
22220749,0.0,0.98714364,-0.07025428,0.12622696,0.06839997,0.014778346,0.0,0.0,0,0
22270682,0.0,0.98718005,-0.070186704,0.12626454,0.06787157,0.014778346,0.0,0.0,0,0
22320546,0.0,0.987243,-0.070068866,0.12632997,0.06695047,0.014778346,0.0,0.0,0,0
22370444,0.0,0.9873076,-0.069946036,0.12639801,0.065990865,0.014778346,0.0,0.0,0,0
22420338,0.0,0.9873455,-0.06987309,0.12643836,0.06542111,0.014778346,0.0,0.0,0,0
22470229,0.0,0.98735416,-0.06985631,0.12644763,0.0652901,0.014778346,0.0,0.0,0,0
22520136,0.0,0.9873268,-0.069909245,0.12641838,0.065703474,0.014778346,0.0,0.0,0,0
22570047,0.0,0.98726875,-0.070020124,0.12635699,0.06656963,0.014778346,0.0,0.0,0,0
22619919,0.0,0.98720485,-0.07014061,0.12629016,0.067511216,0.014778346,0.0,0.0,0,0
22669816,0.0,0.9871592,-0.07022552,0.12624297,0.06817507,0.014778346,0.0,0.0,0,0
22719718,0.0,0.9871289,-0.07028133,0.1262119,0.06861154,0.014778346,0.0,0.0,0,0
22769616,0.0,0.9871242,-0.07028997,0.12620708,0.06867913,0.014778346,0.0,0.0,0,0
22819511,0.0,0.9871326,-0.07027456,0.12621567,0.068558596,0.014778346,0.0,0.0,0,0
22869399,0.0,0.98716646,-0.07021201,0.12625048,0.06806943,0.014778346,0.0,0.0,0,0
22919296,0.0,0.9872329,-0.07008784,0.12631944,0.06709881,0.014778346,0.0,0.0,0,0
22969234,0.0,0.98733145,-0.069900215,0.12642336,0.06563295,0.014778346,0.0,0.0,0,0
23019107,0.0,0.9874645,-0.06963984,0.12656698,0.06360052,0.014778346,0.0,0.0,0,0
23068991,0.0,0.9876463,-0.06926927,0.12677017,0.060711384,0.014778346,0.0,0.0,0,0
23118889,0.0,0.9878955,-0.068729766,0.12706348,0.056512553,0.014778346,0.0,0.0,0,0
23168824,0.0,0.98818934,-0.068034835,0.12743692,0.051116712,0.014778346,0.0,0.0,0,0
23218682,0.0,0.98847765,-0.067270815,0.12784187,0.045200787,0.014778346,0.0,0.0,0,0
23268573,0.0,0.98871785,-0.06654534,0.128221,0.039598964,0.014778346,0.0,0.0,0,0
23318474,0.0,0.988901,-0.06591253,0.12854744,0.03472511,0.014778346,0.0,0.0,0,0
23373418,0.0,0.9890415,-0.06535785,0.12883034,0.0304624,0.014778346,0.0,0.0,0,0
23418264,0.0,0.98912203,-0.065001115,0.1290107,0.02772554,0.014778346,0.0,0.0,0,0
23468162,0.0,0.98918676,-0.064686134,0.12916893,0.025312006,0.014778346,0.0,0.0,0,0
23515582,0.0,0.98922634,-0.0644772,0.12927334,0.023712553,0.014778346,0.0,0.0,0,0
23572945,0.0,0.9892578,-0.06430078,0.12936118,0.02236305,0.014778346,0.0,0.0,0,0
23617859,0.0,0.9892723,-0.064215586,0.1294035,0.021711642,0.014778346,0.0,0.0,0,0
23667832,0.0,0.98928297,-0.06415123,0.12943542,0.02121966,0.014778346,0.0,0.0,0,0
23722634,0.0,0.9892928,-0.064090595,0.12946545,0.020756297,0.014778346,0.0,0.0,0,0
23772527,0.0,0.9893065,-0.064003624,0.12950847,0.020091826,0.014778346,0.0,0.0,0,0
23817453,0.0,0.9893245,-0.063884966,0.12956704,0.019185584,0.014778346,0.0,0.0,0,0
23867355,0.0,0.9893494,-0.06371057,0.12965289,0.017854419,0.014778346,0.0,0.0,0,0
23922239,0.0,0.9893716,-0.06354342,0.12973489,0.016579308,0.014778346,0.0,0.0,0,0
23972112,0.0,0.9893841,-0.06344337,0.12978385,0.015816446,0.014778346,0.0,0.0,0,0
24017022,0.0,0.9893914,-0.063382596,0.12981354,0.015353191,0.014778346,0.0,0.0,0,0
24071934,0.0,0.9893993,-0.06331469,0.12984668,0.014835712,0.014778346,0.0,0.0,0,0
24121802,0.0,0.9894014,-0.06329608,0.12985574,0.0146939345,0.014778346,0.0,0.0,0,0
24171712,0.0,0.9893951,-0.063351385,0.12982877,0.015115357,0.014778346,0.0,0.0,0,0
24221598,0.0,0.9893758,-0.063509904,0.1297513,0.016323723,0.014778346,0.0,0.0,0,0
24271530,0.0,0.98934656,-0.06373141,0.12964264,0.01801343,0.014778346,0.0,0.0,0,0
24321392,0.0,0.98931605,-0.06394138,0.1295392,0.019616395,0.014778346,0.0,0.0,0,0
