timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
20010642,0,31.1855376,117.1975373,36.354,34.159,1768547190000003,10813493,0.067,0.3999593,0.78300005,1.263,0.65,0.84,95,5,0.025,0.017,-0.018000001,-0.024,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,22,0,0,0
20156959,0,31.1855376,117.1975373,36.341,34.146,1768547190200003,10813493,0.063,0.39996365,0.78000003,1.256,0.65,0.84,95,5,0.023000002,0.022000002,0.008,0.026,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
20254625,0,31.1855376,117.1975372,36.336,34.141,1768547190300003,10813493,0.049000002,0.39996645,0.776,1.25,0.63,0.79999995,95,5,0.067,0.053000003,-0.041,0.052,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
20351619,0,31.1855375,117.1975372,36.326,34.13,1768547190400003,10813493,0.063,0.3999687,0.772,1.2440001,0.63,0.79999995,95,5,0.019000001,0.018000001,-0.003,0.026,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
20455620,0,31.1855375,117.1975372,36.313,34.118,1768547190500003,10813493,0.069000006,0.39997098,0.768,1.238,0.63,0.79999995,95,5,0.053000003,0.036000002,0.039,-0.043,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
20555620,0,31.185537399999998,117.1975373,36.297000000000004,34.102000000000004,1768547190600003,10813493,0.064,0.39997414,0.76500005,1.2320001,0.63,0.79999995,95,5,0.053000003,0.028,0.045,0.074,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
20655595,0,31.185537399999998,117.1975373,36.285000000000004,34.09,1768547190700003,10813493,0.071,0.39997655,0.76100004,1.2260001,0.63,0.79999995,95,5,0.021000002,0.021000002,0.003,-0.019000001,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
20755623,0,31.1855373,117.1975372,36.277,34.082,1768547190800003,10813493,0.045,0.3999783,0.758,1.22,0.63,0.79999995,95,5,0.048,0.002,-0.048,-0.021000002,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
20850620,0,31.1855372,117.1975372,36.267,34.071,1768547190900003,10813493,0.034,0.39997953,0.754,1.215,0.63,0.79999995,95,5,0.033,0.009000001,-0.032,0.0,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21019861,0,31.1855372,117.1975372,36.256,34.061,1768547191000003,10813493,0.065000005,0.3999818,0.75100005,1.2090001,0.63,0.79999995,95,5,0.023000002,-0.012,0.020000001,0.029000001,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21154619,0,31.185537099999998,117.1975372,36.24,34.045,1768547191200003,10813493,0.076000005,0.399987,0.748,1.2040001,0.63,0.79999995,95,5,0.012,0.0050000004,-0.011000001,0.042000003,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21253105,0,31.185537,117.19753709999999,36.226,34.031,1768547191300003,10813493,0.046000004,0.39998862,0.74500006,1.1980001,0.63,0.79999995,95,5,0.039,-0.028,-0.027,-0.004,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21347619,0,31.1855369,117.19753709999999,36.221000000000004,34.025,1768547191400003,10813493,0.075,0.39999104,0.74200004,1.1930001,0.63,0.79999995,95,5,0.008,0.004,0.006,-0.020000001,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21453630,0,31.1855369,117.19753709999999,36.214,34.019,1768547191500003,10813493,0.054,0.39999297,0.73800004,1.1880001,0.63,0.79999995,95,5,0.030000001,0.0050000004,0.030000001,-0.020000001,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21553625,0,31.185536799999998,117.19753709999999,36.204,34.009,1768547191600003,10813493,0.058000002,0.39999592,0.735,1.1830001,0.63,0.79999995,95,5,0.080000006,-0.059000004,-0.054,0.034,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
21652624,0,31.1855367,117.197537,36.196,34.0,1768547191700003,10813493,0.062000003,0.3999982,0.73200005,1.1780001,0.63,0.79999995,95,5,0.020000001,0.019000001,0.0050000004,0.039,2.3369033,0,nan,0.0,0.0,0.0,0,3,1,1,1,23,0,0,0
