timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
20537011,20340693,0,31.185535716976112,117.19753691159927,0,0.589824,0.589824,-3448297.0,-13046372.0,-455.8095,-494.604,2077.623,2446.331,228929920.0,2783071000.0,-4.0,-4.0,1,1,0
20931427,20735693,0,31.18553541555752,117.19753691726083,0,0.568516,0.568516,-3448296.0,-13046372.0,-470.09955,-509.64185,2209.936,2597.3481,215223330.0,2621255400.0,-4.0,-4.0,1,1,0
21532896,21338703,21344427,31.185535120666202,117.19753678946834,0,0.54464406,0.54464406,0.008852401,0.0011053574,0.006195898,0.0018767719,0.70488894,0.7048786,4.446942e-06,6.933478e-08,3.656966e-06,4.3789498e-07,1,0,1
21926740,21733693,21738628,31.185534822456244,117.19753666127951,0,0.527076,0.527076,0.024278143,0.0067557134,0.012823294,0.004482774,0.6023534,0.60233366,3.914169e-05,3.0308559e-06,1.430242e-05,1.9272595e-06,1,0,1
22527733,22337781,22339785,31.185534724693298,117.19753653333764,0,0.506944,0.506944,0.03476407,0.012880106,0.023441406,0.010202196,0.5547773,0.5547728,8.713698e-05,1.1961448e-05,4.5612796e-05,8.738575e-06,1,0,1
22931807,22734845,22743842,31.185534525696518,117.19753652406588,0,0.49140105,0.49140105,0.048423044,0.01678081,0.033742942,0.014191529,0.5290994,0.5291043,0.0001772666,2.1288475e-05,9.509486e-05,1.660865e-05,1,0,1
23533119,23337693,23345000,31.185534126178666,117.19753666812343,0,0.474721,0.474721,0.056490432,0.02980871,0.0472099,0.019768566,0.50691754,0.5069213,0.00025180972,7.011417e-05,0.00018390943,3.315078e-05,1,0,1
23927751,23736696,23739202,31.18553385931649,117.19753672029734,0,0.46104103,0.46104103,0.054395698,0.024480116,0.052875865,0.024127377,0.48935133,0.48935857,0.00024186236,4.8984617e-05,0.00023065774,4.95267e-05,1,0,1
24528199,24339693,24340361,31.18553356131328,117.1975366321779,0,0.44488907,0.44488907,0.050598513,0.024033181,0.052525572,0.025208754,0.47153905,0.47154215,0.00021717901,4.8996153e-05,0.0002304993,5.3984408e-05,1,0,1
24932282,24738708,24744419,31.18553354748225,117.19753662995635,0,0.43296406,0.43296406,0.04268817,0.009612175,0.04911909,0.018980833,0.45763597,0.4576367,0.00015927767,8.075742e-06,0.00020608028,3.4093984e-05,1,0,1
