timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
19905989,750398,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20913830,750398,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21103329,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
22111244,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
23119063,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
24126992,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
25134906,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
26142815,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
27150753,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
28158679,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
29166563,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
30174476,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
31182512,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
32190380,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
33198259,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
34206174,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
35214306,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
36224541,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
37229958,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
38237924,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
39245810,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
40253999,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
41261678,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
42269656,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
43277585,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
44285506,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
45293413,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
46301346,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
47309281,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
48317231,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
49325211,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
50333308,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
51341050,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
52348991,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
53357010,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
54364960,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
55372822,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
56380790,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
57388709,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
58396665,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
59404669,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
60412538,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
61420541,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
62428542,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
63436574,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
64444419,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
65452326,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
66460195,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
67468154,20913226,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
