timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
20324679,20324433,2490378,2490378,0.00020494401,6.430138e-05,5.5518587e-05,0.005025794,-0.0021841668,-0.047858875,4927,4927,0,0,1,1
20822310,20822111,2490378,2490378,-0.00018995315,0.00014884745,-7.864012e-06,0.004059231,0.00034137274,-0.04850298,4927,4927,0,0,1,1
21324935,21324717,2490378,2490378,-4.5644054e-05,2.4569217e-05,-0.00018687626,0.0049634506,0.00026912394,-0.048176352,4927,4927,0,0,1,1
21822595,21822396,2490378,2490378,-0.00021574144,-0.0003173219,0.00015903005,0.00438033,0.00027737886,-0.048553262,4928,4928,0,0,1,1
22320276,22320075,2490378,2490378,0.0001452512,-1.9331499e-05,-0.00022140471,0.0038950255,0.00094400713,-0.048525173,4928,4928,0,0,1,1
22822882,22822682,2490378,2490378,7.649751e-05,-7.890731e-05,-5.9442744e-05,0.0030766034,0.0003534122,-0.04885901,4927,4927,0,0,1,1
23320563,23320362,2490378,2490378,0.0007752688,0.0017516537,-0.0009235155,0.0090205,-0.0010803415,-0.047923498,4927,4927,0,0,1,1
23823170,23822970,2490378,2490378,-0.00037865154,0.00074140757,-0.0003176948,0.014505402,-0.0005648907,-0.0452887,4927,4927,0,0,1,1
24325780,24325579,2490378,2490378,-0.00070762326,-0.00029182658,0.00024665747,0.0139165465,0.001347458,-0.04625581,4928,4928,0,0,1,1
24823461,24823260,2490378,2490378,0.00036208454,-0.00011552707,0.00023519887,0.012392231,0.004132576,-0.046555046,4927,4927,0,0,1,1
25326072,25325870,2490378,2490378,-9.866005e-05,-2.693178e-05,-0.00042813242,0.012766088,0.0007790074,-0.046783246,4928,4928,0,0,1,1
25823760,25823552,2490378,2490378,0.00016433916,-0.00013674503,8.592994e-06,0.01343217,0.0019197096,-0.045639116,4928,4928,0,0,1,1
26321434,26321234,2490378,2490378,8.2564184e-05,9.410901e-06,-0.0001398707,0.012373843,0.0014264907,-0.0464281,4927,4927,0,0,1,1
26824045,26823845,2490378,2490378,-0.00017793075,-0.0002681068,-3.5569145e-05,0.011940209,0.002087985,-0.046980202,4928,4928,0,0,1,1
27321733,27321528,2490378,2490378,-0.0016750938,-0.0012453962,-0.00017942829,0.009175267,0.01005525,-0.044684194,4927,4927,0,0,1,1
27824342,27824140,2490378,2490378,4.9983617e-05,-0.00017219153,-0.00021793398,0.0057070917,0.012293584,-0.046628725,4927,4927,0,0,1,1
28322024,28321824,2490378,2490378,-0.00022493479,-3.946584e-05,0.00024097627,0.0049536903,0.011507702,-0.046970595,4927,4927,0,0,1,1
