timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
52049789,51859587,0.0,0.0,1.0,1.0,6.3075438,2.9570656,6.359815,0.0
52059668,51869566,0.0,0.0,1.0,1.0,6.3075438,2.9570656,6.359815,0.0
53047628,52857550,-0.05871613,-0.9042782,0.24288224,0.10400596,13.301086,2.176454,0.093074605,0.0
54045562,53855514,-0.030305307,-1.0044698,0.23004878,0.0937063,9.995697,2.203738,0.091575935,0.0
55053751,54863457,-0.018441243,-1.0517942,0.22923803,0.09022113,3.0215812,2.3566608,0.09103728,0.0
56051463,55861420,-0.020489607,-1.0655825,0.23182832,0.09001335,2.4234095,2.3697174,0.118541345,0.0
57049432,56859384,-0.0129895685,-1.1152265,0.23466237,0.09032347,2.50824,2.36243,0.103599854,0.0
58047422,57857346,0.012350809,-1.1252818,0.23406923,0.08680037,1.6451612,2.3435977,0.09493917,0.0
59055565,58865289,0.07699338,-1.1934454,0.2250665,0.080451,2.7527938,2.2663598,0.09350371,0.0
60053553,59863251,0.20857021,-1.274884,0.20022964,0.07245546,6.5179367,2.2062116,0.09375091,0.0
61051264,60861212,0.3919139,-1.3647403,0.17328069,0.06933775,10.979167,2.026715,0.09423639,0.0
62049225,61859173,0.5858488,-1.4049196,0.14459614,0.07017499,2.3769512,2.1676726,0.09359988,0.0
63047212,62857134,0.7016958,-1.3587865,0.12812933,0.07357991,3.1694388,2.199265,0.09250949,0.0
64045210,63855094,0.75720567,-1.2596091,0.11991102,0.07670315,1.4463992,2.21788,0.09222378,0.0
65053151,64863032,0.75348115,-1.2043266,0.11929443,0.07951092,2.4354396,2.229794,0.0914109,0.0
66051213,65860991,0.75646824,-1.1307465,0.12176208,0.0809025,4.2824807,2.2272727,0.091361746,0.0
67049075,66858949,0.7373583,-0.9894718,0.12409497,0.07891281,7.443895,2.0855532,0.091934755,0.0
68046976,67856906,0.6774704,-0.8952135,0.12465729,0.07344378,3.1619139,2.207361,0.092253804,0.0
69054893,68864842,0.695341,-0.90099335,0.121745005,0.070809454,1.5226612,2.181073,0.09242698,0.0
70052905,69862799,0.7724413,-0.93654466,0.11304487,0.069676645,0.17151356,2.171447,0.0930445,0.0
