timestamp,nav_state,failure
20045748,0,0
20594604,0,0
21107244,0,0
21410918,15,0
21912023,15,0
22420879,15,0
22928745,15,0
23428793,15,0
23937633,15,0
24446884,15,0
24952712,15,0
25454669,15,0
25963330,15,0
26470857,15,0
26971404,15,0
27480182,15,0
27989112,15,0
28495704,15,0
28997156,15,0
29506051,15,0
30015036,15,0
30520682,15,0
31023162,15,0
31532018,15,0
32040776,15,0
32546870,15,0
33048675,15,0
33557743,15,0
34064851,15,0
34565713,15,0
35074796,15,0
35582724,15,0
36088682,15,0
36591389,15,0
37100599,15,0
37606700,15,0
38108670,15,0
38617201,15,0
39124823,15,0
39625338,15,0
40134217,15,0
40643469,15,0
41149687,15,0
41651146,15,0
42160168,15,0
42667684,15,0
43167933,15,0
43677164,15,0
44186034,15,0
44692025,15,0
45193789,15,0
45702888,15,0
46209685,15,0
46710658,15,0
47219801,15,0
47727685,15,0
48227742,15,0
48736752,15,0
49245536,15,0
49751760,15,0
50253395,15,0
50763084,15,0
51270754,15,0
51776710,15,0
52279289,15,0
52788415,15,0
53294721,15,0
53796454,15,0
54305136,15,0
54812710,15,0
55313130,15,0
55822027,15,0
56331766,15,0
56837707,15,0
57339354,15,0
57847955,15,0
58357199,15,0
58862708,15,0
59364861,15,0
59873975,15,0
60380711,15,0
60881798,15,0
61390814,15,0
61898756,15,0
62404683,15,0
62907636,15,0
63416515,15,0
63924794,15,0
64430725,15,0
64933642,15,0
65442485,15,0
65948727,15,0
66450468,15,0
66959328,15,0
67466917,15,0
67967319,15,0
68476188,15,0
68985517,15,0
69491711,15,0
69993172,15,0
70502016,15,0
71009685,15,0
71509995,15,0
72018915,15,0
72528383,15,0
73033720,15,0
73536162,15,0
74044792,15,0
74551718,15,0
75052684,15,0
75561714,15,0
76069687,15,0
76576800,15,0
77078540,15,0
77587693,15,0
78094688,15,0
78595460,15,0
79104545,15,0
79612691,15,0
80112725,15,0
80621298,15,0
81130235,15,0
81636705,15,0
82138196,15,0
82647274,15,0
83154712,15,0
83655470,15,0
84164032,15,0
84673111,15,0
85178708,15,0
85681318,15,0
86189941,15,0
86696754,15,0
87198119,15,0
87706794,15,0
88214788,15,0
88720682,15,0
89223658,15,0
89733116,15,0
90239710,15,0
90740837,15,0
91249561,15,0
91758436,15,0
92264729,15,0
92767241,15,0
93275311,15,0
93782746,15,0
94283238,15,0
94792197,15,0
95301229,15,0
95806705,15,0
96309193,15,0
96818093,15,0
97324704,15,0
97826019,15,0
98335137,15,0
98844196,15,0
99350115,15,0
99852129,15,0
100360690,15,0
100867705,15,0
101368626,15,0
101877648,15,0
102385704,15,0
102891715,15,0
103394919,15,0
103903395,15,0
104411726,15,0
104917719,15,0
105420566,15,0
105929268,15,0
106435850,15,0
106937379,15,0
107446106,15,0
107953713,15,0
108454239,15,0
108963207,15,0
109471951,15,0
109978684,15,0
110480055,15,0
110988936,15,0
111498089,15,0
112003824,15,0
112505765,15,0
113014612,15,0
113521854,15,0
114022564,15,0
114531735,15,0
115039686,15,0
115545682,15,0
116048393,15,0
116557343,15,0
117063715,15,0
117565278,15,0
118074537,15,0
118581822,15,0
119082252,15,0
119591097,15,0
120100551,15,0
120605715,15,0
121108250,15,0
121616859,15,0
122123721,15,0
122624943,15,0
123133737,15,0
123641914,15,0
124147683,15,0
124650775,15,0
125159504,15,0
125665686,15,0
126167734,15,0
126676426,15,0
127183697,15,0
127684456,15,0
128193236,15,0
128702509,15,0
129207686,15,0
129710106,15,0
130219091,15,0
130725784,15,0
131227146,15,0
131736164,15,0
132243700,15,0
132744080,15,0
133253035,15,0
133761752,15,0
134268687,15,0
134769752,15,0
135278606,15,0
135786686,15,0
136286847,15,0
136795473,15,0
137304457,15,0
137810725,15,0
138312295,15,0
138821298,15,0
139328711,15,0
139829325,15,0
140338113,15,0
140847235,15,0
141352699,15,0
141855542,15,0
142363912,15,0
142870801,15,0
143371844,15,0
143880965,15,0
144388685,15,0
144894682,15,0
145397711,15,0
145906546,15,0
146412692,15,0
146914515,15,0
147423401,15,0
147930685,15,0
148431344,15,0
148941070,15,0
149448705,15,0
149954790,15,0
150457096,15,0
150966069,15,0
151473244,15,0
151973981,15,0
152483065,15,0
152990732,15,0
153490886,15,0
153999739,15,0
154509138,15,0
155014800,15,0
155516816,15,0
156025596,15,0
156533721,15,0
157039682,15,0
157542590,15,0
158051435,15,0
158558790,15,0
159059216,15,0
159568213,15,0
160077261,15,0
160582682,15,0
161085127,15,0
161594296,15,0
162100686,15,0
162601953,15,0
163110876,15,0
163619903,15,0
164126851,15,0
164627923,15,0
165136737,15,0
165644714,15,0
166150697,15,0
166653516,15,0
167162502,15,0
167668731,15,0
168170342,15,0
168679223,15,0
169186685,15,0
169687252,15,0
170196107,15,0
170705262,15,0
171210687,15,0
171733128,15,0
172242163,15,0
172750851,15,0
173299775,15,0
173808590,15,0
174317512,15,0
174866718,15,0
175375471,15,0
175884373,15,0
176403635,15,0
176912239,15,0
