timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
20873630,20870659,4728849,-61.549236,23.180264,0
21887290,21884325,4728849,-63.653477,23.180264,0
22887278,22884322,4728849,-63.653477,23.180264,0
23887304,23884321,4728849,-64.7056,23.180264,0
24887277,24884321,4728849,-65.75772,23.180264,0
25847278,25844322,4728849,-64.7056,23.180264,0
26887279,26884323,4728849,-64.7056,23.277967,0
27887279,27884322,4728849,-64.7056,23.277967,0
28887297,28884322,4728849,-65.75772,23.277967,0
29873637,29870681,4728849,-61.549236,23.180264,0
30887304,30884347,4728849,-63.653477,23.180264,0
31887278,31884321,4728849,-61.549236,23.180264,0
32873649,32870685,4728849,-60.497116,23.180264,0
33887288,33884322,4728849,-60.497116,23.180264,0
34873628,34870665,4728849,-60.497116,23.180264,0
35887278,35884322,4728849,-63.653477,23.180264,0
36887279,36884322,4728849,-64.7056,23.180264,0
37873628,37870659,4728849,-61.549236,23.180264,0
38887295,38884338,4728849,-63.653477,23.180264,0
39887279,39884322,4728849,-63.653477,23.180264,0
40873630,40870659,4728849,-63.653477,23.180264,0
41887278,41884321,4728849,-65.75772,23.180264,0
42887291,42884334,4728849,-63.653477,23.180264,0
43887280,43884322,4728849,-60.497116,23.08256,0
44887277,44884321,4728849,-63.653477,23.08256,0
45887290,45884322,4728849,-65.75772,23.180264,0
46873629,46870661,4728849,-64.7056,23.180264,0
47887278,47884321,4728849,-64.7056,23.08256,0
48887292,48884336,4728849,-53.13227,23.08256,0
49873629,49870659,4728849,-57.34075,23.08256,0
50873630,50870659,4728849,-68.91408,23.08256,0
51887300,51884321,4728849,-72.07044,23.08256,0
52887278,52884322,4728849,-76.27892,23.08256,0
53887278,53884321,4728849,-72.07044,23.08256,0
54887278,54884322,4728849,-38.402584,23.08256,0
55860451,55857486,4728849,-28.933496,22.984856,0
56887279,56884322,4728849,-39.454704,22.984856,0
57887279,57884322,4728849,-53.13227,22.984856,0
58887284,58884324,4728849,-48.92379,22.984856,0
59887283,59884326,4728849,-47.871666,22.984856,0
60887294,60884338,4728849,-49.97591,22.984856,0
61887278,61884322,4728849,-17.36017,22.984856,0
62887278,62884321,4728849,-7.891084,22.984856,0
63887277,63884322,4728849,-61.549236,22.984856,0
64887280,64884324,4728849,-32.08986,22.887152,0
65887293,65884322,4728849,-14.203808,22.887152,0
66873634,66870661,4728849,-64.7056,22.887152,0
67873629,67870665,4728849,-39.454704,22.887152,0
68887286,68884322,4728849,-61.549236,22.887152,0
69887279,69884323,4728849,-47.871666,22.887152,0
70873631,70870673,4728849,-7.891084,22.789448,0
71887279,71884323,4728849,-44.715305,22.789448,0
72887296,72884340,4728849,-61.549236,22.789448,0
73873629,73870659,4728849,-24.725014,22.789448,0
74887278,74884322,4728849,-26.829256,22.789448,0
75873632,75870660,4728849,-48.92379,22.789448,0
76887284,76884327,4728849,-47.871666,22.691744,0
77887278,77884321,4728849,-68.91408,22.691744,0
78887307,78884327,4728849,-49.97591,22.691744,0
79887279,79884322,4728849,-42.611065,22.691744,0
80887277,80884321,4728849,-38.402584,22.691744,0
81887279,81884322,4728849,-32.08986,22.691744,0
82887287,82884330,4728849,-81.53953,22.59404,0
83887336,83884346,4728849,-74.17468,22.59404,0
