timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
20144618,20122381,4028193,303.85617,97728.17,23.180264,1.1487105,2,1
20198611,20179116,4028193,303.70557,97729.92,23.180264,1.148731,2,1
20317488,20295287,4028193,303.8324,97728.42,23.180264,1.1487134,2,1
20544333,20524801,4028193,303.64215,97730.67,23.180264,1.1487398,2,1
20717152,20697629,4028193,303.74783,97729.42,23.180264,1.1487252,2,1
20889974,20870469,4028193,303.55496,97731.67,23.180264,1.1487516,2,1
21127534,21102638,4028193,303.74783,97729.42,23.180264,1.1487252,2,1
21300301,21275415,4028193,303.81125,97728.67,23.180264,1.1487163,2,1
21527125,21504924,4028193,303.55496,97731.67,23.180264,1.1487516,2,1
21699945,21677743,4028193,303.81125,97728.67,23.180264,1.1487163,2,1
21926830,21907289,4028193,303.5338,97731.92,23.180264,1.1487546,2,1
22099530,22080037,4028193,303.70557,97729.92,23.180264,1.148731,2,1
22337122,22312221,4028193,303.81125,97728.67,23.180264,1.1487163,2,1
22509925,22485036,4028193,303.68442,97730.17,23.180264,1.148734,2,1
22736736,22714538,4028193,303.8324,97728.42,23.180264,1.1487134,2,1
22909530,22887324,4028193,303.61838,97730.92,23.180264,1.1487428,2,1
23136366,23116836,4028193,303.5338,97731.92,23.180264,1.1487546,2,1
23309134,23289643,4028193,303.8324,97728.42,23.180264,1.1487134,2,1
23546732,23521821,4028193,303.6633,97730.42,23.180264,1.1487368,2,1
23719529,23694627,4028193,303.7901,97728.92,23.180264,1.1487192,2,1
23946359,23924123,4028193,303.85617,97728.17,23.180264,1.1487105,2,1
24119128,24096920,4028193,303.8324,97728.42,23.180264,1.1487134,2,1
24345964,24326450,4028193,303.89847,97727.67,23.277967,1.148326,2,1
24518735,24499234,4028193,303.74783,97729.42,23.180264,1.1487252,2,1
24691507,24672018,4028193,303.59723,97731.17,23.180264,1.1487457,2,1
24929123,24904217,4028193,303.74783,97729.42,23.180264,1.1487252,2,1
25101936,25077026,4028193,303.6633,97730.42,23.180264,1.1487368,2,1
25328721,25306527,4028193,303.81125,97728.67,23.277967,1.1483378,2,1
25501506,25479317,4028193,303.87732,97727.92,23.277967,1.1483289,2,1
25728402,25708821,4028193,303.7267,97729.67,23.277967,1.1483495,2,1
25901151,25881645,4028193,303.74783,97729.42,23.277967,1.1483465,2,1
26138755,26113870,4028193,303.5338,97731.92,23.277967,1.148376,2,1
26311504,26286619,4028193,303.74783,97729.42,23.277967,1.1483465,2,1
26538284,26516087,4028193,303.5338,97731.92,23.180264,1.1487546,2,1
26711138,26688905,4028193,303.57608,97731.42,23.277967,1.1483701,2,1
26937964,26918442,4028193,303.89847,97727.67,23.277967,1.148326,2,1
27110723,27091220,4028193,303.70557,97729.92,23.180264,1.148731,2,1
