timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
19783609,-0.022992132,0.00720742,0.0,0.0,0.013699485,0.0048084636,0.0,0.0,0.031632327,-0.0039157877,0.0,0.0,1,0,0,0,0,0,0,0
176803913,3.930264e-06,2.3681362e-06,0.0,0.0,-1.059198e-06,-5.0280016e-07,0.0,0.0,3.5019098e-06,4.334811e-08,0.0,0.0,0,0,0,0,0,0,0,0
176823624,6.705559e-06,2.0444231e-06,0.0,0.0,-4.700882e-07,3.4632053e-06,0.0,0.0,1.6481147e-06,3.017648e-06,0.0,0.0,0,0,0,0,0,0,0,0
177003625,2.0514595e-05,-1.1242617e-05,0.0,0.0,-5.2039723e-05,1.6997265e-05,0.0,0.0,9.565445e-06,-9.101575e-06,0.0,0.0,0,0,0,0,0,0,0,0
