timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
20748736,4259850,4325386,0,0,0,0,0,0,0,0,408.08615,400.8367,2040.4308,2004.1836,0.14362127,0.014020548,3.0547614e-10,1.3898156,0.0017671074,-10.150683,-0.060798347,-0.0084626665,0.037172824,0.0003322013,0.004618671,0.002073434,0.00024819587,0.00044081078,8.688526e-05,23.0,nan
21796567,4259850,4325386,0,0,0,0,0,0,0,0,408.086,400.83636,2040.43,2004.1818,0.09771148,0.0113441385,2.5380453e-10,1.4196092,0.18051918,-10.102143,-0.028530044,-0.02328494,0.032710895,0.0005351334,0.0070121153,0.0041618226,0.00015650508,0.00029216908,7.3211064e-05,23.0,nan
22739612,4259850,4325386,0,0,0,0,0,0,0,0,408.08585,400.8361,2040.4292,2004.1803,0.06977342,0.00961765,1.04005894e-10,1.3253316,0.23149616,-10.082552,-0.0052535236,-0.01286081,0.017924404,0.0013399759,0.0034120711,0.0019356582,6.301772e-05,5.7776328e-05,0.000106617146,23.0,nan
23787431,4259850,4325386,0,0,0,0,0,0,0,0,408.08612,400.83572,2040.4308,2004.1786,0.09918208,0.0103893345,1.1821789e-09,3.292102,-0.1461933,-9.676151,-0.08243003,0.1594827,-0.041316226,0.0045670145,0.0038679035,0.010802439,0.00014525322,0.00010687738,8.9254354e-05,23.0,nan
24730478,4259850,4325386,0,0,0,0,0,0,0,0,408.08627,400.83545,2040.4314,2004.1771,0.08454114,0.010903108,6.7429434e-10,3.0083582,0.951328,-9.614528,-0.09006808,-0.083743565,0.0345403,0.00290349,0.00092443044,0.0035579521,0.0011185277,0.00079638837,0.00018542504,24.0,nan
25778311,4259850,4325386,0,0,0,0,0,0,0,0,408.0939,400.83514,2040.4695,2004.1757,0.07218709,0.010197031,1.0182455e-10,3.0901177,0.48377946,-9.6473,0.012559252,0.010538316,0.018262574,0.0011836245,0.00076154305,0.0006377918,0.00022878138,0.00011460115,0.00011697674,23.5,nan
26721368,4259850,4325386,0,0,0,0,0,0,0,0,408.09207,400.83484,2040.4602,2004.1742,0.07765289,0.009745316,3.1886074e-10,2.8990366,0.49040207,-9.799569,-0.0633225,-0.030604022,0.0012061351,0.003563967,0.006446136,0.0040368615,0.000108462096,7.285118e-05,0.00026943831,23.5,nan
27769234,4259850,4325386,0,0,0,0,0,0,0,0,408.0922,400.8345,2040.461,2004.1726,0.08639957,0.011979881,5.048113e-10,1.4806653,2.4198468,-9.742418,0.019153226,0.020433636,-0.07178726,0.0019764637,0.0024366877,0.0020710304,0.00011070938,0.00016432368,0.00012048461,23.5,nan
28712244,4259850,4325386,0,0,0,0,0,0,0,0,408.09213,400.83423,2040.4607,2004.1713,0.095099896,0.01028988,2.8184324e-10,1.493639,2.504329,-9.664125,0.050343007,0.0053520794,0.010663685,0.004719621,0.059096437,0.01334132,0.0006628932,6.7373796e-05,0.00014186162,23.5,nan
29760081,4259850,4325386,0,0,0,0,0,0,0,0,408.09476,400.83392,2040.4738,2004.1697,0.09382111,0.009804471,4.3027046e-10,1.4595098,1.2427456,-9.871014,0.0698834,-0.0203644,0.0021622188,0.0016055332,0.010842341,0.0040857694,0.00015492017,5.1109837e-05,0.0006857158,23.5,nan
30807928,4259850,4325386,0,0,0,0,0,0,0,0,408.09628,400.83362,2040.4813,2004.1681,0.06895944,0.0095523605,2.3973634e-10,1.3372561,0.96105,-10.081186,0.038691588,0.02152791,0.018104136,0.00082516734,0.00028074053,0.0025834013,0.00012081103,0.00010865254,0.00013677956,24.0,nan
31750980,4259850,4325386,0,0,0,0,0,0,0,0,408.09113,400.83337,2040.4557,2004.1669,0.09200902,0.011153048,1.8685404e-09,1.501134,-1.7878624,-9.9735155,0.32169825,0.0755517,0.013345618,0.0010205955,0.0039136913,0.0044254763,0.00045656474,6.656545e-05,0.0001036804,24.0,nan
