timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,calibraded_airspeed_synth_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_source
82505492,-2.3361497,-2.3920321,-2.376863,nan,7.0,0.0,0.014423041,0.0,1
82605492,-3.168321,-3.2441096,-3.223541,nan,7.0,0.0,0.014423041,0.0,1
82705492,-3.5112085,-3.5951993,-3.572431,nan,7.0,0.0,0.014423041,0.0,1
82905492,-3.3010802,-3.3800447,-3.3586183,nan,7.0,0.0,0.014423041,0.0,1
83105492,-3.0579662,-3.1311152,-3.1112783,nan,7.0,0.0,0.014423041,0.0,1
83305492,-2.569584,-2.6310503,-2.6143491,nan,7.0,0.0,0.014423041,0.0,1
83505512,-3.274959,-3.3532987,-3.3320255,nan,7.0,0.0,0.014423041,0.0,1
83705492,-2.3966405,-2.45397,-2.438414,nan,7.0,0.0,0.014423041,0.0,1
83905492,-3.5112085,-3.5951993,-3.5724092,nan,7.0,0.0,0.014423041,0.0,1
84105493,-2.7315993,-2.7969413,-2.7791803,nan,7.0,0.0,0.014423041,0.0,1
84305493,-3.4907653,-3.5742671,-3.551592,nan,7.0,0.0,0.014423041,0.0,1
84505491,-3.1683204,-3.2441092,-3.2235565,nan,7.0,0.0,0.014423041,0.0,1
84705492,-2.884529,-2.9535294,-2.9347923,nan,7.0,0.0,0.014423041,0.0,1
84905491,-2.5695834,-2.6310499,-2.6143682,nan,7.0,0.0,0.014423041,0.0,1
85105491,-2.0766387,-2.1263134,-2.1128318,nan,7.0,0.0,0.014423041,0.0,1
85305511,-2.731599,-2.796941,-2.7791834,nan,7.0,0.0,0.014423041,0.0,1
85505491,-2.5695834,-2.6310499,-2.6143682,nan,7.0,0.0,0.014423041,0.0,1
85705492,-2.8845294,-2.9535296,-2.9348216,nan,7.0,0.0,0.014423041,0.0,1
85905491,-2.3966405,-2.45397,-2.4384022,nan,7.0,0.0,0.014423041,0.0,1
86105491,-2.7315993,-2.7969413,-2.779232,nan,7.0,0.0,0.014423041,0.0,1
86305491,-2.7315993,-2.7969413,-2.779201,nan,7.0,0.0,0.014423041,0.0,1
86505491,-2.8845294,-2.9535296,-2.9347851,nan,7.0,0.0,0.014423041,0.0,1
86705491,-3.3010802,-3.3800447,-3.3586142,nan,7.0,0.0,0.014423041,0.0,1
86905491,-2.7315993,-2.7969413,-2.7791665,nan,7.0,0.0,0.014423041,0.0,1
87105492,-2.884529,-2.9535294,-2.934781,nan,7.0,0.0,0.014423041,0.0,1
87305492,-3.344162,-3.424157,-3.4024212,nan,7.0,0.0,0.014423041,0.0,1
87505492,-2.569584,-2.6310503,-2.614375,nan,7.0,0.0,0.014423041,0.0,1
87705491,-2.78351,-2.8500936,-2.8320055,nan,7.0,0.0,0.014423041,0.0,1
87905492,-2.5695834,-2.6310499,-2.6143618,nan,7.0,0.0,0.014423041,0.0,1
88105491,-2.7315993,-2.7969413,-2.7792044,nan,7.0,0.0,0.014423041,0.0,1
88305491,-2.4322128,-2.4903932,-2.4745817,nan,7.0,0.0,0.014423041,0.0,1
88505491,-2.5695834,-2.6310499,-2.614352,nan,7.0,0.0,0.014423041,0.0,1
88705492,-2.78351,-2.8500936,-2.831995,nan,7.0,0.0,0.014423041,0.0,1
88905492,-2.8243508,-2.8919115,-2.8735723,nan,7.0,0.0,0.014423041,0.0,1
89105492,-2.5695834,-2.6310499,-2.6143587,nan,7.0,0.0,0.014423041,0.0,1
89305492,-3.344162,-3.424157,-3.402451,nan,7.0,0.0,0.014423041,0.0,1
89505492,-2.3966405,-2.45397,-2.4383929,nan,7.0,0.0,0.014423041,0.0,1
