timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
82534999,82534867,0.837312,-0.13491616,0.037893217,nan,nan,nan,nan,nan
82537497,82537361,0.8377628,-0.1349845,0.037580024,nan,nan,nan,nan,nan
82637242,82637113,0.8335902,-0.13332585,0.038829118,nan,nan,nan,nan,nan
82736992,82736865,0.8459354,-0.13951707,0.043932904,nan,nan,nan,nan,nan
82836745,82836617,0.84815705,-0.14351097,0.049516756,nan,nan,nan,nan,nan
82936499,82936370,0.84781677,-0.14417395,0.04781923,nan,nan,nan,nan,nan
83036250,83036122,0.8425123,-0.13616306,0.041652635,nan,nan,nan,nan,nan
83136004,83135874,0.8395533,-0.1335251,0.04059877,nan,nan,nan,nan,nan
83235757,83235627,0.8490226,-0.14043117,0.04407811,nan,nan,nan,nan,nan
83335508,83335379,0.83063906,-0.12477816,0.041482955,nan,nan,nan,nan,nan
83435258,83435132,0.8121932,-0.109093405,0.024851521,nan,nan,nan,nan,nan
83537537,83537378,0.8283,-0.11761046,0.02248804,nan,nan,nan,nan,nan
83634761,83634636,0.84873337,-0.13407287,0.034839597,nan,nan,nan,nan,nan
83737003,83736882,0.8598734,-0.14667091,0.049568895,nan,nan,nan,nan,nan
83834268,83834141,0.8478257,-0.1369296,0.046670157,nan,nan,nan,nan,nan
83936507,83936387,0.830391,-0.11989961,0.033551343,nan,nan,nan,nan,nan
84038771,84038633,0.8210065,-0.11143512,0.02480283,nan,nan,nan,nan,nan
84136016,84135892,0.8413751,-0.13015327,0.033175606,nan,nan,nan,nan,nan
84238259,84238138,0.8502262,-0.13702765,0.042543042,nan,nan,nan,nan,nan
84335516,84335397,0.83835113,-0.12562996,0.04330799,nan,nan,nan,nan,nan
84437781,84437643,0.8209514,-0.110289134,0.03077297,nan,nan,nan,nan,nan
84535038,84534901,0.81739557,-0.111712135,0.022664955,nan,nan,nan,nan,nan
84637269,84637148,0.82223785,-0.11133168,0.024393978,nan,nan,nan,nan,nan
84737020,84736900,0.8411969,-0.12940854,0.03455825,nan,nan,nan,nan,nan
84836779,84836653,0.844275,-0.13490087,0.016963089,nan,nan,nan,nan,nan
84936529,84936405,0.8326716,-0.12144474,0.03717782,nan,nan,nan,nan,nan
85036281,85036157,0.83483434,-0.11996142,0.03149845,nan,nan,nan,nan,nan
85136033,85135910,0.83279246,-0.12652451,-0.09116914,nan,nan,nan,nan,nan
85235787,85235662,0.8405849,-0.13269532,-0.31486243,nan,nan,nan,nan,nan
85335558,85335414,0.8487047,-0.13912395,-0.42575243,nan,nan,nan,nan,nan
85437784,85437661,0.8461229,-0.13826618,-0.4105349,nan,nan,nan,nan,nan
85535044,85534919,0.8438824,-0.13461307,-0.14955209,nan,nan,nan,nan,nan
85637345,85637166,0.8409376,-0.12495837,0.038051303,nan,nan,nan,nan,nan
85734549,85734424,0.84102637,-0.12897933,0.034846347,nan,nan,nan,nan,nan
85836791,85836670,0.8440357,-0.13165882,0.041664496,nan,nan,nan,nan,nan
85934071,85933929,0.85130537,-0.13462001,0.043904524,nan,nan,nan,nan,nan
