timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
82985905,5.2395353,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
83485905,5.245276,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
83985904,5.2398376,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
84485904,5.2422547,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
84985904,5.228256,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
85485904,5.220703,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
85985920,5.235205,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
86485919,5.212747,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
86985912,5.2542386,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
87485904,5.225839,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
87985904,5.223221,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
88485904,5.2419524,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
88985904,5.235205,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
89485904,5.225436,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
