timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
82535917,16.722883,0.0,15.0,0.28801143,0.9752154,1.0035532,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.722883,16.756943,0.9820599,16.786116,-0.009096146,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
82545917,16.714624,0.0,15.0,0.28801143,0.97510904,1.0035685,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.714624,16.756943,0.9820599,16.786116,-0.009096146,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
82735914,16.775185,0.0,15.0,0.2885455,0.9734058,1.0038136,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.775185,16.75714,0.98214144,16.787878,-0.05031395,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
82935913,16.764174,0.0,15.0,0.28963345,0.97301334,1.0038701,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.764174,16.757166,0.9821529,16.750923,0.0049915314,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
83135929,16.616444,0.0,15.0,0.29082406,0.9711599,1.004137,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.616444,16.757235,0.9821815,16.772682,-0.051635742,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
83336278,16.777937,0.0,15.0,0.292078,0.97253793,1.0039386,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.777937,16.756744,0.9819769,16.734089,-0.036899567,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
83535914,16.775185,0.0,15.0,0.29227915,0.97179836,1.0040451,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.775185,16.755737,0.9815573,16.66817,0.07398033,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
83735914,16.714624,0.0,15.0,0.29227915,0.97245306,1.0039508,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.714624,16.755737,0.9815573,16.66817,0.07398033,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
83935914,16.703613,0.0,15.0,0.29227915,0.97160286,1.0040733,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.703613,16.755737,0.9815573,16.66817,0.07398033,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
84135949,16.49624,0.0,15.0,0.29281834,0.97200817,1.0040148,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.49624,16.755678,0.981533,16.75212,-0.006296158,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
