timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
82912868,82891903,527633,0.30835092,-0.024587259,0.38198733,3
83472865,83451903,527633,0.31499046,-0.021369323,0.3868699,3
83972866,83941901,527633,0.31611186,-0.019799953,0.38497528,3
84392936,84361906,527633,0.3129373,-0.01706638,0.3853935,3
84952862,84951902,527633,0.31943303,-0.018821597,0.3817119,3
85372871,85371901,527633,0.31456453,-0.010436798,0.38030812,3
85932873,85931908,527633,0.317791,-0.018005503,0.38004977,3
86472879,86421903,527633,0.30537277,-0.019043986,0.38631648,3
86912867,86911906,527633,0.30042544,-0.019809147,0.37225792,3
87432885,87411902,527633,0.32066554,-0.019043619,0.38523075,3
87932866,87901902,527633,0.3165723,-0.011463492,0.4137153,3
88412958,88391914,527633,0.31695765,-0.01771247,0.38698205,3
88972869,88951909,527633,0.28293937,-0.029998912,0.38670346,3
89472869,89441903,527633,0.28178906,-0.031165352,0.38769338,3
