timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
82258668,0,0,0,1,0,0,0,0,0,0,0,1
83266176,0,0,0,1,0,0,0,0,0,0,0,1
83356057,0,0,0,1,0,0,0,0,0,0,0,0
84363596,0,0,0,1,0,0,0,0,0,0,0,0
85370954,0,0,0,1,0,0,0,0,0,0,0,0
85410946,0,0,0,1,0,0,0,0,0,0,0,1
86079211,0,0,0,1,0,0,0,0,0,0,0,0
87086684,0,0,0,1,0,0,0,0,0,0,0,0
87515674,0,0,0,1,0,0,0,0,0,0,0,1
87944631,0,0,0,1,0,0,0,0,0,0,0,0
88952189,0,0,0,1,0,0,0,0,0,0,0,0
89281293,0,0,0,1,0,0,0,0,0,0,0,1
