timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
82532590,4259850,4259850,2490378,0,0,0.1826652,0.18266518,0.0,0.0,4325386,4325386,2490378,0,0,0.003038847,0.0030388467,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
82537583,4259850,4259850,2490378,0,0,0.18073915,0.18073915,0.0,0.0,4325386,4325386,2490378,0,0,0.003106705,0.0031067047,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
82737082,4259850,4259850,2490378,0,0,0.1747561,0.17475612,0.0,0.0,4325386,4325386,2490378,0,0,0.0030305004,0.0030305004,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
82936622,4259850,4259850,2490378,0,0,0.16690676,0.16690677,0.0,0.0,4325386,4325386,2490378,0,0,0.0028963033,0.002896303,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
83136092,4259850,4259850,2490378,0,0,0.17617862,0.17617863,0.0,0.0,4325386,4325386,2490378,0,0,0.0027628723,0.0027628723,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
83335593,4259850,4259850,2490378,0,0,0.18452543,0.18452543,0.0,0.0,4325386,4325386,2490378,0,0,0.002283447,0.002283447,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
83535126,4259850,4259850,2490378,0,0,0.18297516,0.18297516,0.0,0.0,4325386,4325386,2490378,0,0,0.003331945,0.0033319443,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
83734591,4259850,4259850,2490378,0,0,0.1800728,0.18007283,0.0,0.0,4325386,4325386,2490378,0,0,0.0017706448,0.0017706448,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
83934100,4259850,4259850,2490378,0,0,0.17932397,0.17932399,0.0,0.0,4325386,4325386,2490378,0,0,0.00246175,0.0024617503,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
84133611,4259850,4259850,2490378,0,0,0.18066876,0.18066876,0.0,0.0,4325386,4325386,2490378,0,0,0.0030700066,0.0030700066,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
