timestamp,course_setpoint,lateral_acceleration_ff,bearing_feas,bearing_feas_on_track,signed_track_error,track_error_bound,adapted_period,wind_est_valid
82518044,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
82538038,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
82637787,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
82737539,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
82837194,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
82937112,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83036708,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83136523,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83236324,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83336122,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83435751,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83535600,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83635201,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83735009,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83824793,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
83924535,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84024277,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84124177,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84223797,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84323524,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84423304,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84522995,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84622764,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84722603,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84822265,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
84922038,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85021838,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85121533,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85221305,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85321122,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85420788,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85520653,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85620358,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85720122,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85819866,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
85919659,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86019344,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86139127,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86218889,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86338538,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86418341,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86538049,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86617814,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86737553,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86837347,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
86937058,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87036766,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87136568,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87236299,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87336175,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87435784,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87535580,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87635308,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87735085,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87824826,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
87924730,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88024347,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88124243,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88223911,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88323634,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88423323,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88523189,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88622916,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88722654,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88822397,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
88922172,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
89021930,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
89121697,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
89221355,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
89321165,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
89420929,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
89520688,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
89620422,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
