timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
153227286,153226307,527633,1.2162768,-0.45663536,-0.013074309,3
153596329,153551403,527633,1.1637079,-0.51958674,-0.022857552,3
154257124,154256165,527633,1.1303626,-0.5735596,-0.053880066,3
154749736,154704841,527633,1.2279876,-0.53328246,-0.07152527,3
155181693,155180735,527633,1.2246908,-0.49228746,-0.023653716,3
155749837,155564176,527633,1.0850487,-0.57956976,-0.15433855,3
156123649,156122685,527633,1.0954714,-0.5482961,-0.019613028,3
156529889,156528881,527633,1.1018294,-0.5488219,-0.023730248,3
157244361,157153125,527633,1.1147296,-0.5415541,-0.018610403,3
157724352,157723387,527633,1.1122134,-0.5395311,-0.017853916,3
158186839,158185860,527633,1.0718018,-0.5475966,-0.0078089237,3
158681686,158680720,527633,1.0492389,-0.55678785,-0.011454582,3
159239850,159238890,527633,1.0330329,-0.553505,-0.016116291,3
159679849,159678890,527633,0.999256,-0.5600896,-0.0028158128,3
160249071,160198160,527633,1.0991218,-0.53923905,-0.008490141,3
160753865,160752901,527633,1.0681176,-0.5507022,-0.012496471,3
161210069,161209107,527633,1.0779892,-0.547264,-0.023782343,3
161675946,161674987,527633,1.0950043,-0.5555615,-0.018945187,3
162136294,161979997,527633,1.078321,-0.7031354,0.06616383,3
162457343,162456374,527633,1.0976516,-0.5284878,0.021457106,3
163038296,163037315,527633,0.9561517,-0.56839895,-0.02468419,3
163678470,163667506,527633,1.0634799,-0.6822307,-0.08228214,3
164238467,164227507,527633,1.1546905,-0.43889016,0.025593564,3
164758466,164717746,527633,1.2328634,-0.40570924,-0.006108403,3
165218480,165207506,527633,1.2505842,-0.35480434,0.010815233,3
165738465,165697508,527633,1.2524453,-0.3147338,0.011066842,3
166258471,166207506,527633,1.2029319,-0.29787815,0.03551265,3
166698470,166697506,527633,1.1103071,-0.307982,0.04764673,3
167238470,167187506,527633,1.1922481,-0.33162463,0.02832815,3
167678466,167677506,527633,1.1284893,-0.4389335,0.028078794,3
168238471,168237507,527633,1.0464255,-0.4354406,0.031686544,3
168658471,168657506,527633,0.97703505,-0.44997835,0.02517289,3
169218471,169217507,527633,0.8306277,-0.4974306,-0.007885486,3
169758477,169707507,527633,0.7407629,-0.4541427,-0.049721055,3
170198465,170197506,527633,0.6772677,-0.34983742,-0.0845699,3
170618470,170617506,527633,0.64539796,-0.18180707,-0.14362255,3
171198528,171197506,527633,0.626531,-0.06390108,-0.21597394,3
171658471,171657506,527633,0.67902625,0.04602182,-0.32196033,3
172218503,172217507,527633,0.8480742,0.19234213,-0.41062492,3
172758465,172707512,527633,0.99417055,0.2571659,-0.34138662,3
173198509,173197531,527633,1.1354474,0.23159051,-0.23521532,3
173738496,173687514,527633,1.1831747,0.16508195,-0.15718108,3
174218473,174177515,527633,1.1991799,0.030574627,-0.064813994,3
174758489,174737506,527633,1.2540457,-0.06854942,-0.009236246,3
175258466,175227511,527633,1.2259846,-0.17820129,0.012308359,3
175738470,175717510,527633,1.1311725,-0.24677643,0.05104373,3
176238471,176207506,527633,0.9817129,-0.35896188,0.052979343,3
176718473,176697526,527633,0.8540938,-0.40529275,0.011933645,3
177158469,177157506,527633,0.73296237,-0.392159,-0.05605179,3
177718471,177717506,527633,0.63916504,-0.32645252,-0.11846423,3
178258470,178207506,527633,0.58958757,-0.23741105,-0.18602583,3
178698470,178697506,527633,0.5828746,-0.13646446,-0.22600062,3
179258469,179257506,527633,0.6548469,0.03094095,-0.26866752,3
179698471,179697507,527633,0.7233201,0.12086883,-0.2813319,3
180238488,180197516,527633,0.81686443,0.16928549,-0.26136836,3
