timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
152795267,152795145,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
152797760,152797638,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
152897522,152897398,0.16049388,-0.16049388,0.0,nan,nan,nan,nan,nan
152997283,152997159,0.9520222,-0.5301318,0.07955431,nan,nan,nan,nan,nan
153097042,153096919,0.85736,-0.57075274,0.024594141,nan,nan,nan,nan,nan
153196800,153196679,0.76063204,-0.6606096,-0.0030652492,nan,nan,nan,nan,nan
153296561,153296439,0.8198943,-0.6828462,0.009550724,nan,nan,nan,nan,nan
153396324,153396199,0.9098984,-0.5934992,0.038984474,nan,nan,nan,nan,nan
153496081,153495959,0.2090889,-0.08141555,-0.10989501,nan,nan,nan,nan,nan
153595841,153595719,0.082440786,-0.88466746,0.0602588,nan,nan,nan,nan,nan
153698095,153697973,1.0,-0.25795966,-0.021008627,nan,nan,nan,nan,nan
153795360,153795239,0.32135504,-0.30957425,-0.07804577,nan,nan,nan,nan,nan
153897610,153897493,0.18770203,-0.25811428,-0.12841824,nan,nan,nan,nan,nan
153994891,153994759,0.11235156,-0.1611544,-0.13568947,nan,nan,nan,nan,nan
154097131,154097013,0.0141362725,0.028609239,-0.17087883,nan,nan,nan,nan,nan
154199386,154199267,-0.072879985,0.3117605,-0.25161663,nan,nan,nan,nan,nan
154296652,154296533,-0.08425438,0.67722666,-0.28297856,nan,nan,nan,nan,nan
154398936,154398787,-0.060132135,0.9119257,-0.31762376,nan,nan,nan,nan,nan
154496172,154496053,0.1334069,0.86659336,-0.34126315,nan,nan,nan,nan,nan
154598423,154598307,0.5291937,0.47080657,-0.3303568,nan,nan,nan,nan,nan
154695693,154695574,0.9634913,0.036508888,-0.15807779,nan,nan,nan,nan,nan
154797949,154797828,1.0,-0.20082808,0.12562788,nan,nan,nan,nan,nan
154897720,154897588,1.0,-0.47750175,0.3480541,nan,nan,nan,nan,nan
154997465,154997348,1.0,-0.53754675,0.35454008,nan,nan,nan,nan,nan
155097228,155097108,1.0,-0.6172039,0.2681419,nan,nan,nan,nan,nan
155196986,155196868,1.0,-0.6685682,0.26502478,nan,nan,nan,nan,nan
155296751,155296634,1.0,-0.66317356,0.23545134,nan,nan,nan,nan,nan
155396507,155396388,0.85830265,-0.68717915,0.18610598,nan,nan,nan,nan,nan
155496269,155496148,0.79894894,-0.77236027,0.17103554,nan,nan,nan,nan,nan
155598517,155598402,0.78096217,-0.85853106,0.19522165,nan,nan,nan,nan,nan
155695789,155695668,0.7952211,-0.90283895,0.22439893,nan,nan,nan,nan,nan
155798040,155797922,0.76617086,-0.8939389,0.2457597,nan,nan,nan,nan,nan
155895306,155895189,0.7321653,-0.80335635,0.21697614,nan,nan,nan,nan,nan
155997572,155997443,0.6887723,-0.7630224,0.18160202,nan,nan,nan,nan,nan
156094826,156094709,0.69144034,-0.7694657,0.17101867,nan,nan,nan,nan,nan
156197078,156196963,0.7112096,-0.77484125,0.17993598,nan,nan,nan,nan,nan
156299343,156299217,0.71004844,-0.7677442,0.19251236,nan,nan,nan,nan,nan
156396614,156396483,0.7027193,-0.7510653,0.1778362,nan,nan,nan,nan,nan
156498863,156498737,0.7041378,-0.7390771,0.15816721,nan,nan,nan,nan,nan
156596149,156596004,0.7101482,-0.77234745,0.16605751,nan,nan,nan,nan,nan
156698542,156698258,0.6947577,-0.77792656,0.17814873,nan,nan,nan,nan,nan
156795644,156795524,0.6800951,-0.7662469,0.18637615,nan,nan,nan,nan,nan
156898044,156897778,0.6779286,-0.7545133,0.17335466,nan,nan,nan,nan,nan
156995160,156995044,0.69609964,-0.75051403,0.1600986,nan,nan,nan,nan,nan
157097534,157097298,0.74173856,-0.74740183,0.1702601,nan,nan,nan,nan,nan
157197176,157197058,0.7680154,-0.7615129,0.19013554,nan,nan,nan,nan,nan
157297035,157296818,0.76172817,-0.77611864,0.19443695,nan,nan,nan,nan,nan
157396698,157396579,0.7119856,-0.7800622,0.193152,nan,nan,nan,nan,nan
157496531,157496339,0.679437,-0.78094596,0.18315114,nan,nan,nan,nan,nan
157596238,157596099,0.7430272,-0.7159436,0.1665182,nan,nan,nan,nan,nan
157696032,157695859,0.7239944,-0.703295,0.16606013,nan,nan,nan,nan,nan
157795742,157795619,0.63873494,-0.7065822,0.14627787,nan,nan,nan,nan,nan
157897990,157897874,0.5714414,-0.7124555,0.11334016,nan,nan,nan,nan,nan
157995258,157995140,0.53220594,-0.75151265,0.09887396,nan,nan,nan,nan,nan
158097510,158097394,0.515016,-0.8057826,0.1055257,nan,nan,nan,nan,nan
158194777,158194660,0.5500726,-0.8437975,0.13321817,nan,nan,nan,nan,nan
158297054,158296914,0.5434093,-0.8578879,0.16245972,nan,nan,nan,nan,nan
158399286,158399168,0.47824734,-0.8632551,0.155323,nan,nan,nan,nan,nan
158496563,158496435,0.40636876,-0.8485591,0.12315453,nan,nan,nan,nan,nan
158598806,158598689,0.367619,-0.8258335,0.092263624,nan,nan,nan,nan,nan
158696071,158695955,0.33424678,-0.77506363,0.029622333,nan,nan,nan,nan,nan
158798327,158798209,0.34083948,-0.7064838,0.014098775,nan,nan,nan,nan,nan
158895595,158895475,0.30948126,-0.4496677,-0.018081386,nan,nan,nan,nan,nan
158997852,158997729,0.44296572,-0.3408781,-0.14699782,nan,nan,nan,nan,nan
159097608,159097490,0.5450018,-0.56560546,-0.070636794,nan,nan,nan,nan,nan
159197367,159197250,0.7346753,-0.74467576,0.057070673,nan,nan,nan,nan,nan
159297138,159297010,0.8749011,-0.8678178,0.17055497,nan,nan,nan,nan,nan
159396891,159396771,0.91787654,-1.0,0.3408595,nan,nan,nan,nan,nan
159499144,159499025,0.8897437,-1.0,0.41601005,nan,nan,nan,nan,nan
159596408,159596291,0.7012182,-1.0,0.45948642,nan,nan,nan,nan,nan
159696173,159696051,0.7001881,-1.0,0.52669126,nan,nan,nan,nan,nan
159798422,159798305,0.55832076,-0.70880806,0.122008264,nan,nan,nan,nan,nan
159895689,159895572,0.5698229,-0.34374887,0.086041816,nan,nan,nan,nan,nan
159997946,159997826,0.48693952,-0.8201433,0.2814056,nan,nan,nan,nan,nan
160095211,160095092,0.51434004,-0.8416436,0.28081486,nan,nan,nan,nan,nan
160197462,160197347,0.5509975,-0.86650634,0.2190484,nan,nan,nan,nan,nan
160294741,160294613,0.39749494,-0.85743695,0.07052493,nan,nan,nan,nan,nan
160396985,160396867,0.12387829,-0.24368693,-0.012817116,nan,nan,nan,nan,nan
160499239,160499121,0.22139935,-1.0,0.09316386,nan,nan,nan,nan,nan
160596502,160596387,0.46949473,-0.9895539,0.18450178,nan,nan,nan,nan,nan
160698760,160698642,0.23405802,-0.75439256,0.14343125,nan,nan,nan,nan,nan
160796025,160795908,0.19649605,-0.7654674,-0.095308386,nan,nan,nan,nan,nan
160898285,160898164,0.32243955,-0.49511486,-0.08770963,nan,nan,nan,nan,nan
160995543,160995428,0.4643489,-0.83763003,0.10909446,nan,nan,nan,nan,nan
161097802,161097683,0.46016473,-0.8433135,0.20039764,nan,nan,nan,nan,nan
161200055,161199937,0.40604585,-0.8016401,0.12710676,nan,nan,nan,nan,nan
161297319,161297203,0.471696,-0.47657928,-0.13397908,nan,nan,nan,nan,nan
161397083,161396964,0.36818942,-1.0,0.043696176,nan,nan,nan,nan,nan
161496841,161496724,0.68285817,-1.0,0.26891622,nan,nan,nan,nan,nan
161596611,161596484,0.30279222,-0.4107292,0.20620269,nan,nan,nan,nan,nan
161696363,161696244,0.25215515,-0.33756796,-0.23788191,nan,nan,nan,nan,nan
161796124,161796004,0.09989119,-0.41153312,-0.19699354,nan,nan,nan,nan,nan
161898377,161898259,0.4188637,-0.87215716,0.07693933,nan,nan,nan,nan,nan
161995645,161995525,0.31627804,-0.4258303,0.20062295,nan,nan,nan,nan,nan
162097895,162097779,0.4096549,0.064675,-0.24598126,nan,nan,nan,nan,nan
162195168,162195046,0.9586525,-0.10425104,0.09544904,nan,nan,nan,nan,nan
162297415,162297300,1.0,-0.8489979,0.4291678,nan,nan,nan,nan,nan
162394686,162394566,0.66066873,-1.0,0.60554314,nan,nan,nan,nan,nan
162496938,162496820,0.41133636,-1.0,0.1662794,nan,nan,nan,nan,nan
162599191,162599074,0.5000001,-1.0,0.110067904,nan,nan,nan,nan,nan
