timestamp,io_errors,frames_tx,frames_rx,interface
152765700,6093,5976,0,0
152868000,6098,5976,0,0
152969717,6098,5993,0,0
153071698,6115,5995,0,0
153173702,6117,5995,0,0
153275698,6117,5995,0,0
153377700,6117,5995,0,0
153479718,6117,5995,0,0
153581699,6117,5997,0,0
153683707,6119,5997,0,0
153785871,6119,5997,0,0
153887742,6120,6014,0,0
153989742,6136,6016,0,0
154091697,6138,6016,0,0
154193749,6138,6016,0,0
154295698,6138,6016,0,0
154397697,6138,6016,0,0
154499715,6138,6018,0,0
154601696,6140,6018,0,0
154703703,6140,6018,0,0
154805698,6140,6018,0,0
154908209,6141,6035,0,0
155009714,6157,6035,0,0
155111698,6157,6037,0,0
155213700,6159,6037,0,0
155315697,6159,6037,0,0
155417725,6159,6037,0,0
155519689,6159,6037,0,0
155621702,6159,6039,0,0
155723698,6161,6039,0,0
155825717,6161,6039,0,0
155927768,6162,6056,0,0
156029715,6178,6056,0,0
156131697,6178,6058,0,0
156233702,6180,6058,0,0
156335698,6180,6058,0,0
156437697,6180,6058,0,0
156539717,6180,6060,0,0
156642092,6182,6060,0,0
156743702,6182,6060,0,0
156845698,6183,6060,0,0
156947700,6183,6077,0,0
157049716,6199,6079,0,0
157151698,6201,6079,0,0
157253699,6201,6079,0,0
157355698,6201,6079,0,0
157457698,6201,6079,0,0
157559715,6201,6081,0,0
157661697,6203,6081,0,0
157763697,6203,6081,0,0
157866030,6204,6081,0,0
157967697,6204,6098,0,0
158069715,6220,6100,0,0
158171707,6222,6100,0,0
158273698,6222,6100,0,0
158375964,6222,6100,0,0
158477697,6222,6100,0,0
158579715,6222,6102,0,0
158681715,6224,6102,0,0
158783763,6224,6102,0,0
158885733,6225,6117,0,0
158987700,6240,6119,0,0
159089721,6241,6121,0,0
159191698,6243,6121,0,0
159293699,6243,6121,0,0
159395698,6243,6121,0,0
159497697,6243,6121,0,0
159599715,6243,6123,0,0
159701698,6245,6123,0,0
159803741,6245,6123,0,0
159905830,6246,6140,0,0
160007697,6262,6140,0,0
160109853,6262,6142,0,0
160211697,6264,6142,0,0
160313697,6264,6142,0,0
160415698,6264,6142,0,0
160517697,6264,6142,0,0
160619715,6264,6144,0,0
160721698,6266,6144,0,0
160823699,6266,6144,0,0
160925753,6267,6161,0,0
161027703,6283,6161,0,0
161129714,6283,6163,0,0
161231698,6285,6163,0,0
161333702,6285,6163,0,0
161435698,6285,6163,0,0
161537698,6285,6163,0,0
161639715,6285,6165,0,0
161741698,6287,6165,0,0
161843904,6288,6165,0,0
161945699,6288,6182,0,0
162047698,6304,6182,0,0
162149728,6304,6184,0,0
162251699,6306,6184,0,0
