timestamp,load,ram_usage
152344651,0.22885603,0.28926453
152844653,0.30422693,0.3585939
153344653,0.2691471,0.3585939
153844649,0.26565862,0.3585939
154344756,0.25411063,0.3585939
154844651,0.25466913,0.3585939
155344651,0.25496268,0.3585939
155844649,0.2546888,0.3585939
156344662,0.2537725,0.3585939
156844648,0.254368,0.3585939
157344662,0.254344,0.3585939
157844651,0.254916,0.3585939
158344901,0.25097924,0.3585939
158844649,0.25536376,0.3585939
159344652,0.25122035,0.3585939
159844648,0.24954289,0.3585939
160344856,0.25799668,0.3585939
160844651,0.25255877,0.3585939
161344777,0.25428402,0.3585939
161844651,0.2535385,0.3585939
162344652,0.25413686,0.3585939
162844648,0.25244057,0.3585939
163344649,0.25571603,0.3585939
163844649,0.251054,0.35896358
164344651,0.24845803,0.3591484
164844651,0.24953753,0.3591484
165344651,0.250318,0.3591484
165844652,0.249906,0.3591484
166344653,0.24954396,0.3591484
166844651,0.250086,0.3591484
167344655,0.25164998,0.3591484
167844651,0.250184,0.3591484
168344652,0.25115448,0.3591484
168844665,0.24982351,0.3591484
169344652,0.2510904,0.3591484
169844666,0.25031704,0.3591484
170344653,0.25200415,0.3591484
170844853,0.25073647,0.3591484
171344651,0.25123197,0.3591484
171844652,0.24993348,0.3591484
172344651,0.25098664,0.3591484
172844675,0.25185937,0.3591484
173344652,0.25504607,0.3591484
173844682,0.2517202,0.3591484
174344709,0.25317544,0.3591484
174844942,0.25111258,0.3591484
175344668,0.2527594,0.3591484
175844672,0.25201243,0.3591484
176344684,0.25205344,0.3591484
176844651,0.25217855,0.3591484
177344657,0.25512785,0.3591484
177844652,0.2523638,0.3591484
178344652,0.254228,0.3591484
178844665,0.250862,0.3591484
179344671,0.25294602,0.3591484
179844662,0.25185794,0.3591484
180344653,0.25200725,0.3591484
180844793,0.25280225,0.3591484
181344912,0.25415075,0.3591484
181844765,0.25194,0.3591484
182345066,0.25298148,0.3591484
182844677,0.25258875,0.3591484
183344840,0.25531006,0.3591484
183844653,0.2525741,0.3591484
184344943,0.2507183,0.3591484
184844665,0.25311238,0.3591484
185344653,0.25251144,0.3591484
185844649,0.2522046,0.3591484
186344782,0.25147498,0.3591484
186844652,0.2536996,0.3591484
187345060,0.25111288,0.3591484
187844652,0.25556165,0.3591484
188344654,0.25189447,0.3591484
188844652,0.2522571,0.3591484
189344653,0.2519573,0.3591484
189844653,0.25456744,0.35973653
190344652,0.25229764,0.35973653
190844653,0.25159776,0.35973653
191344903,0.25260323,0.35973653
191844654,0.25331283,0.35973653
192344712,0.252478,0.35973653
192844654,0.251832,0.35973653
193344672,0.25159,0.35973653
193844651,0.2530204,0.35973653
194344653,0.2529176,0.35973653
194844652,0.25283402,0.35973653
195344653,0.2513435,0.35973653
195844652,0.25365853,0.35973653
196344653,0.25321,0.35973653
196844657,0.25540036,0.35973653
197344666,0.25361812,0.35973653
197844653,0.25294924,0.35973653
198344713,0.25737,0.35973653
198844670,0.25364602,0.35973653
199344651,0.25295198,0.35973653
199844654,0.25409752,0.35973653
200344652,0.2510805,0.35973653
200844654,0.25408137,0.35973653
201344659,0.2537285,0.35973653
201844700,0.25467223,0.35973653
202344653,0.25026,0.35973653
202844739,0.25479984,0.35973653
203344656,0.2517175,0.35973653
203844653,0.2549126,0.35973653
204344667,0.2529199,0.35973653
204844654,0.25476366,0.35973653
205344799,0.25306183,0.35973653
205844929,0.25389886,0.35973653
206344740,0.25563216,0.35973653
206845034,0.2530095,0.35973653
207344653,0.25343984,0.35973653
207844934,0.25250363,0.35973653
208344653,0.25622267,0.35973653
208844877,0.2533751,0.35973653
209344661,0.2586757,0.35973653
209844654,0.25673848,0.35973653
210344651,0.25763983,0.35973653
210844800,0.25616914,0.35973653
211344653,0.25745898,0.35973653
211844966,0.2590708,0.35973653
212344653,0.25858557,0.35973653
212844666,0.2535795,0.35973653
213344669,0.25443012,0.35973653
213844734,0.2577607,0.35973653
214344665,0.25719655,0.35973653
214844710,0.25619823,0.35973653
215344653,0.2577052,0.35973653
215844672,0.2550009,0.35973653
216344651,0.25424802,0.35973653
216844663,0.25544,0.35973653
217344670,0.25365603,0.35973653
217844651,0.2599855,0.35973653
218344653,0.25532532,0.35973653
218844652,0.25609922,0.35973653
219344651,0.25732946,0.35973653
219844651,0.2543705,0.35973653
220344653,0.25689548,0.35973653
220844652,0.2566805,0.35973653
221344653,0.25693548,0.35973653
221844653,0.25402492,0.35973653
222344654,0.25529134,0.35973653
222844667,0.2549942,0.35973653
223344652,0.257506,0.35973653
223844663,0.25717002,0.35973653
224344689,0.26117003,0.35973653
224844652,0.25603998,0.35973653
225344652,0.26008517,0.35973653
225844665,0.2563092,0.35973653
226344657,0.2606355,0.35973653
226844834,0.25615835,0.35973653
227345158,0.26000506,0.35973653
227844746,0.25776452,0.35973653
228344861,0.25990653,0.35973653
228844732,0.2570207,0.35973653
229344989,0.25841856,0.35973653
229844666,0.25555968,0.35973653
230344653,0.25713515,0.35973653
230844665,0.25755495,0.35973653
231344793,0.2554555,0.35973653
231844651,0.25559837,0.35973653
232344704,0.25581628,0.35973653
232844651,0.25660676,0.35973653
233344668,0.25943947,0.35973653
233844655,0.2591843,0.35973653
234344653,0.25844097,0.35973653
234844655,0.25956738,0.35973653
235344666,0.25469947,0.35973653
235844653,0.25686026,0.35973653
236344794,0.260436,0.35973653
236844652,0.25974458,0.35973653
237344670,0.25533545,0.35973653
237844652,0.2598986,0.35973653
238344677,0.26009202,0.35973653
238844711,0.25588298,0.35973653
239344654,0.25865626,0.35973653
239844654,0.25615644,0.35973653
240345144,0.2576486,0.35973653
240844653,0.25941563,0.35973653
241344667,0.2581008,0.35973653
241844654,0.25363135,0.35973653
242344751,0.2595951,0.35973653
242844654,0.2610498,0.35973653
243344671,0.25834668,0.35973653
243844651,0.255638,0.35973653
244344653,0.25964397,0.35973653
244844653,0.263866,0.35973653
245344666,0.260199,0.35973653
245844669,0.25721854,0.35973653
246344883,0.2567954,0.35973653
246844976,0.2611302,0.35973653
247344689,0.2557565,0.35973653
247845023,0.2624901,0.35973653
248344654,0.25611997,0.35973653
248844652,0.2634493,0.35973653
249344652,0.2592305,0.35973653
249844764,0.25516903,0.35973653
250344650,0.261894,0.35973653
250844651,0.2583242,0.35973653
251344651,0.25501853,0.35973653
251844665,0.26106548,0.35973653
252344652,0.2554605,0.35973653
252844684,0.2594015,0.35973653
253344652,0.25801283,0.35973653
253844651,0.25832486,0.35973653
254344930,0.256514,0.35973653
254844654,0.259916,0.35973653
255344651,0.258864,0.35973653
255844654,0.25716197,0.35973653
256344671,0.2569068,0.35973653
256844654,0.2563929,0.35973653
257344653,0.2627865,0.35973653
257844652,0.25725198,0.35973653
258344653,0.25882202,0.35973653
258844652,0.2578435,0.35973653
259344653,0.25901252,0.35973653
259844654,0.25848275,0.35973653
260344653,0.25727028,0.35973653
260844671,0.25812775,0.35973653
261344653,0.26003903,0.35973653
261844653,0.25828195,0.35973653
262344664,0.25510937,0.35973653
262844653,0.26115453,0.35973653
263344667,0.25900346,0.35973653
263844654,0.25725222,0.35973653
264345217,0.25812614,0.35973653
264844745,0.26427424,0.35973653
265344843,0.26073337,0.35973653
265844654,0.2613408,0.35973653
266344919,0.2577473,0.35973653
266844652,0.26028252,0.35973653
267344654,0.25962323,0.35973653
267844652,0.25867146,0.35973653
268344655,0.26195782,0.35973653
268844670,0.25981575,0.35973653
269344652,0.25999433,0.35973653
269844653,0.2595995,0.35973653
270344652,0.25865066,0.35973653
270844653,0.25810015,0.35973653
271344650,0.26123255,0.35973653
271844651,0.2587735,0.35973653
272344651,0.2587,0.35973653
272844800,0.2577539,0.35973653
273344651,0.2596144,0.35973653
273844652,0.2550218,0.35973653
274344651,0.2646435,0.35973653
274844658,0.25289357,0.35973653
275344652,0.26067668,0.35973653
275844655,0.257119,0.35973653
276344671,0.25659895,0.35973653
276845069,0.2581337,0.35973653
277344651,0.2552755,0.35973653
277844665,0.256876,0.35973653
278344651,0.2546162,0.35973653
278844750,0.25713056,0.35973653
279344735,0.25719655,0.35973653
279844690,0.25532252,0.35973653
280344683,0.25441402,0.35973653
280844653,0.2546336,0.35973653
281344782,0.2573263,0.35973653
281845001,0.25534236,0.35973653
282344678,0.25314325,0.35973653
282845050,0.2525829,0.35973653
283344670,0.25711054,0.35973653
283844653,0.25689757,0.35973653
284344653,0.25391763,0.35973653
284844745,0.25480312,0.35973653
285344651,0.2569471,0.35973653
285844651,0.25889933,0.35973653
286344651,0.2557006,0.35973653
286844664,0.2540875,0.35973653
287344652,0.25255197,0.35973653
287844653,0.25645548,0.35973653
288344653,0.25345105,0.35973653
288844653,0.25589985,0.35973653
289344651,0.25790203,0.35973653
289844654,0.25421596,0.35973653
290344652,0.25438255,0.35973653
290844654,0.2567835,0.35973653
291344652,0.2568555,0.35973653
291844652,0.25695223,0.35973653
292344652,0.25506222,0.35973653
292844739,0.256418,0.35973653
293344683,0.25423998,0.35973653
293844655,0.25674886,0.35973653
294344723,0.2542206,0.35973653
294844652,0.25562853,0.35973653
295344653,0.25220537,0.35973653
295844651,0.25695908,0.35973653
296344665,0.25653696,0.35973653
296844725,0.25963086,0.35973653
297344669,0.25615454,0.35973653
297844800,0.25453812,0.35973653
298345051,0.2558005,0.35973653
298844732,0.25993067,0.35973653
299345206,0.25394362,0.35973653
299844651,0.25831264,0.35973653
300344653,0.25942743,0.35973653
300844652,0.25776368,0.35973653
301345166,0.25883,0.35973653
301844651,0.25737858,0.35973653
302344652,0.25728846,0.35973653
302844650,0.25587147,0.35973653
303344931,0.259722,0.35973653
303844652,0.258758,0.35973653
304344651,0.257456,0.35973653
304844652,0.25714803,0.35973653
305344817,0.25615484,0.35973653
305844651,0.25850743,0.35973653
306344667,0.25783622,0.35973653
306844683,0.256954,0.35973653
307344803,0.25427365,0.35973653
307844651,0.2562363,0.35973653
308344651,0.2536025,0.35973653
308844657,0.254197,0.35973653
309344678,0.25760752,0.35973653
309844652,0.25709742,0.35973653
310344670,0.25358802,0.35973653
310844652,0.25885397,0.35973653
311344652,0.2554658,0.35973653
311844684,0.25327742,0.35973653
312344664,0.2561245,0.35973653
312844655,0.2561382,0.35973653
313344874,0.25400585,0.35973653
313845339,0.25954998,0.35973653
314344654,0.25516045,0.35973653
314844723,0.2569099,0.35973653
315344655,0.2553591,0.35973653
315844773,0.25522703,0.35973653
316344654,0.2568317,0.35973653
316844652,0.25573426,0.35973653
317344768,0.25616533,0.35973653
317844652,0.2552709,0.35973653
318344662,0.25805342,0.35973653
318844668,0.25451326,0.35973653
319344651,0.25701147,0.35973653
319844665,0.25594378,0.35973653
320344669,0.25707757,0.35973653
320844651,0.25837088,0.35973653
321344654,0.25931102,0.35973653
321844653,0.25606245,0.35973653
322344653,0.251548,0.35973653
322844652,0.251774,0.35973653
323344652,0.25296533,0.35973653
323844651,0.25235313,0.35973653
324344652,0.2519055,0.35973653
324844651,0.2527145,0.35973653
325344886,0.25023705,0.35973653
325844651,0.2487089,0.35973653
326344651,0.24690562,0.35973653
326844651,0.2470805,0.35973653
327344651,0.24707872,0.35973653
327844664,0.24758267,0.35973653
328344652,0.24682254,0.35973653
328844797,0.24718267,0.35973653
329345201,0.2469278,0.35973653
329844664,0.24901915,0.35973653
330345309,0.2460028,0.35973653
330844652,0.24729478,0.35973653
331344657,0.24763548,0.35973653
331844711,0.24795681,0.35973653
332344705,0.24674177,0.35973653
332844682,0.24711138,0.35973653
333345190,0.24724567,0.35973653
333844668,0.24797827,0.35973653
334344652,0.24688756,0.35973653
334844652,0.24708086,0.35973653
335344714,0.24666256,0.35973653
335844666,0.24812883,0.35973653
336344664,0.24705148,0.35973653
336844650,0.24694192,0.35973653
337344918,0.24696404,0.35973653
337844651,0.24776626,0.35973653
338344698,0.24421602,0.35973653
338844655,0.24688709,0.35973653
339344672,0.24704891,0.35973653
339844653,0.24811399,0.35973653
340344653,0.246194,0.35973653
340844653,0.24868757,0.35973653
341344652,0.24591881,0.35973653
341844666,0.2489295,0.35973653
342344651,0.24713999,0.35973653
342844651,0.24736398,0.35973653
343344684,0.24593002,0.35973653
343844651,0.24852002,0.35973653
344344651,0.2465226,0.35973653
344844651,0.24771541,0.35973653
345344664,0.24567997,0.35973653
345844934,0.24903762,0.35973653
346344772,0.24651408,0.35973653
346845100,0.24673593,0.35973653
347344665,0.24734598,0.35973653
347844784,0.24758756,0.35973653
348344651,0.24651933,0.35973653
348844995,0.24668247,0.35973653
349344665,0.24726671,0.35973653
349844652,0.24861723,0.35973653
350344652,0.2467621,0.35973653
350844653,0.24727374,0.35973653
351344651,0.24622023,0.35973653
351844652,0.2477135,0.35973653
352344651,0.24688113,0.35973653
352844651,0.24821651,0.35973653
353344651,0.24543303,0.35973653
353844651,0.24855,0.35973653
354344653,0.246584,0.35973653
354844651,0.24787658,0.35973653
355344651,0.24570131,0.35973653
355844655,0.24816257,0.35973653
