timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
153087416,152897398,0.101995885,0.10046535,0.20962666,0.26538926,0.26517192,0.5895255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.386911,0.0,0.0,0.0,0.0,0.0,0.007837101,0.007961048,0.007516875,1.0000169,1.0000287,1.0000006,0.0,0.0,2.7441814,0.0,0.0,0.0
153586236,153396199,0.100748755,0.100750186,0.20783266,0.2650501,0.26487535,0.5883951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.385349,0.0,0.0,0.0,0.0,0.0,0.0075887833,0.008133619,0.0075198943,1.0000134,1.00002,1.0000006,0.0,0.0,2.9503384,0.0,0.0,0.0
154095024,153904975,0.100192055,0.09938015,0.20701411,0.26579648,0.26561397,0.5883996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.385696,0.0,0.0,0.0,0.0,0.0,0.007524473,0.008191482,0.0075023547,1.0000116,1.0000151,1.0000008,0.0,0.0,2.6833086,0.0,0.0,0.0
154593807,154403775,0.09877903,0.10038514,0.20648286,0.26515242,0.26508513,0.587341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383965,0.0,0.0,0.0,0.0,0.0,0.0075520827,0.008136052,0.0075142574,1.0000114,1.0000125,1.0000008,0.0,0.0,2.9478893,0.0,0.0,0.0
155092681,154902576,0.09836404,0.09815091,0.20629445,0.2655935,0.2655555,0.58727133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383764,0.0,0.0,0.0,0.0,0.0,0.007542072,0.0081262095,0.0075028124,1.0000116,1.000012,1.0000001,0.0,0.0,2.9494233,0.0,0.0,0.0
155591377,155401376,0.097430415,0.09735282,0.20620836,0.26509044,0.26505408,0.58655655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382945,0.0,0.0,0.0,0.0,0.0,0.007544174,0.008104861,0.007516762,1.0000111,1.000012,1.0000005,0.0,0.0,2.3238842,0.0,0.0,0.0
156090464,155900177,0.09720895,0.097629346,0.20623998,0.26587763,0.26582512,0.5869797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.384129,0.0,0.0,0.0,0.0,0.0,0.007517667,0.008131956,0.0075120362,1.0000105,1.000012,1.000001,0.0,0.0,2.5501091,0.0,0.0,0.0
156589042,156398980,0.0968407,0.097580776,0.20623773,0.26600263,0.2659731,0.5870702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383912,0.0,0.0,0.0,0.0,0.0,0.0075207385,0.008112491,0.007510114,1.0000111,1.0000122,1.000001,0.0,0.0,2.5492637,0.0,0.0,0.0
157088093,156897778,0.09654552,0.0973632,0.20624882,0.26608577,0.2661048,0.58717674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.384561,0.0,0.0,0.0,0.0,0.0,0.007526421,0.008076947,0.0075102015,1.0000113,1.0000124,1.0000011,0.0,0.0,2.4623013,0.0,0.0,0.0
157586624,157396579,0.09607682,0.0968014,0.20619263,0.26530424,0.26535457,0.5865289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38329,0.0,0.0,0.0,0.0,0.0,0.0075291907,0.008052615,0.0075114034,1.0000118,1.0000128,1.000001,0.0,0.0,2.3719413,0.0,0.0,0.0
158095377,157905355,0.09610211,0.09678194,0.20624186,0.2655601,0.2656673,0.5867804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383287,0.0,0.0,0.0,0.0,0.0,0.007530893,0.008029876,0.0075094295,1.0000123,1.0000134,1.0000011,0.0,0.0,2.5595565,0.0,0.0,0.0
158594176,158404156,0.09576937,0.09632911,0.20619631,0.2648375,0.2649509,0.58614427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382662,0.0,0.0,0.0,0.0,0.0,0.0075265164,0.008011469,0.007510761,1.0000123,1.0000138,1.0000017,0.0,0.0,2.4937472,0.0,0.0,0.0
159092988,158902957,0.0958114,0.096078314,0.20625858,0.26508468,0.2652179,0.5863443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383749,0.0,0.0,0.0,0.0,0.0,0.0075205276,0.008004475,0.0075070057,1.0000129,1.0000144,1.0000015,0.0,0.0,2.7918084,0.0,0.0,0.0
159591766,159401759,0.095627494,0.09825603,0.20624687,0.26459607,0.26479805,0.5859258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382925,0.0,0.0,0.0,0.0,0.0,0.007505092,0.007977919,0.0075096074,1.0000137,1.0000148,1.0000013,0.0,0.0,2.9191744,0.0,0.0,0.0
160090568,159900560,0.09659228,0.096080765,0.20629248,0.26490223,0.26519907,0.5862478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383554,0.0,0.0,0.0,0.0,0.0,0.0075233993,0.007910126,0.0075104698,1.000014,1.0000157,1.0000012,0.0,0.0,2.919707,0.0,0.0,0.0
160589372,160399361,0.09585843,0.09572294,0.20624976,0.26449493,0.26462322,0.5858863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3826275,0.0,0.0,0.0,0.0,0.0,0.0075697387,0.007849455,0.0075129014,1.0000137,1.0000161,1.0000018,0.0,0.0,2.2206993,0.0,0.0,0.0
161088171,160898164,0.09604941,0.095857985,0.2063273,0.26486212,0.2649233,0.58625114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382859,0.0,0.0,0.0,0.0,0.0,0.007568514,0.007846383,0.007516578,1.0000137,1.0000166,1.0000018,0.0,0.0,2.7347305,0.0,0.0,0.0
161586985,161396964,0.09593113,0.09577114,0.20628332,0.2644752,0.26448184,0.5859143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382395,0.0,0.0,0.0,0.0,0.0,0.0075625065,0.007847901,0.007514584,1.000014,1.0000168,1.0000017,0.0,0.0,2.3206522,0.0,0.0,0.0
162095785,161905741,0.0966819,0.09601574,0.20635907,0.2650036,0.26495486,0.5863754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383798,0.0,0.0,0.0,0.0,0.0,0.0075423177,0.007866973,0.0075099897,1.000014,1.0000169,1.0000019,0.0,0.0,2.5146081,0.0,0.0,0.0
162594605,162404542,0.096442275,0.1032528,0.2063093,0.2648598,0.26485538,0.58628345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383233,0.0,0.0,0.0,0.0,0.0,0.0076066344,0.0077680093,0.007527391,1.0000151,1.000018,1.0000017,0.0,0.0,2.8255458,0.0,0.0,0.0
163093415,162903343,0.097327426,0.09680155,0.20649399,0.26608026,0.2664781,0.5869467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383616,0.0,0.0,0.0,0.0,0.0,0.0075641703,0.0077435807,0.007562448,1.0000124,1.000017,1.0000045,0.0,0.0,2.8300228,0.0,0.0,0.0
163592221,163402145,0.099106066,0.09726012,0.20649722,0.2652087,0.2652971,0.5866166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383279,0.0,0.0,0.0,0.0,0.0,0.0075105596,0.0078057162,0.0075151995,1.0000147,1.0000169,1.0000031,0.0,0.0,2.711088,0.59373206,0.0,0.0
164090967,163900946,0.179702,0.12757432,0.2077212,0.27983433,0.27311936,0.588349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.384786,0.0,0.0,0.0,0.0,0.0,0.0077162343,0.007523931,0.007558562,1.0000142,1.0000188,1.0000049,0.0,0.0,2.8217103,0.09336757,0.0,0.0
