timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
152795232,152795145,-0.563285,0.6882555,0.48331043,-2.5958636,2.6191115,-0.48512733
152797723,152797638,-0.5679456,0.694875,0.48267925,-2.349142,2.6084309,-0.4129469
152815178,152815096,-0.55709046,0.72559094,0.49205887,1.4977301,1.3963784,0.7539366
152837623,152837542,-0.5059543,0.73653764,0.50120336,3.2910125,0.11158474,0.7299643
152857576,152857495,-0.42424196,0.73544025,0.5128433,4.3171625,-0.28697395,0.5699366
152875032,152874953,-0.33681783,0.7125447,0.5202328,4.8834224,-1.8533336,0.1904512
152897478,152897398,-0.22932419,0.6534295,0.5285202,4.7368183,-2.5326324,0.15799634
152917431,152917351,-0.17248796,0.58912235,0.53634083,1.6178753,-3.2044897,0.7624718
152939878,152939797,-0.27281576,0.4934026,0.5460355,-2.3633401,-4.095016,0.75276846
152957338,152957255,-0.28986222,0.41611895,0.5629063,0.46936417,-4.24697,1.0861162
152977290,152977207,-0.2770911,0.3530773,0.59123516,-1.3561596,-2.8204622,1.112811
152997241,152997159,-0.30980724,0.33155543,0.61653733,-1.7647597,-0.14147693,1.2945193
153014722,153014616,-0.26894027,0.32319373,0.636173,1.8950219,-1.055659,1.1721343
153037143,153037063,-0.26060364,0.28116402,0.6531489,2.9117982,-0.6087953,1.0481038
153057095,153057015,-0.23746273,0.300523,0.6550588,0.89330727,0.36270797,-0.33350107
153079543,153079461,-0.22482827,0.33754635,0.6743287,0.28360516,3.1558495,0.7809973
153097000,153096919,-0.21685414,0.36891124,0.6806212,1.5775312,1.65421,0.3480613
153116953,153116871,-0.24862704,0.41533443,0.68813807,-2.425749,2.8155894,-0.31081456
153139406,153139317,-0.32640383,0.44892472,0.6935977,-2.64681,0.42144203,0.3411094
153156884,153156775,-0.25963128,0.460694,0.7026534,5.004331,1.5870807,0.61580175
153176808,153176726,-0.17075084,0.4569864,0.7101061,3.3402627,-0.96182233,0.39115915
153196759,153196679,-0.13536708,0.42266738,0.7069157,1.9614052,-1.6171397,-0.28278783
153219206,153219125,-0.08546711,0.40091565,0.6997818,1.1181743,-1.5027378,-0.6339462
153236663,153236583,-0.08394468,0.34851986,0.6982675,0.42174697,-3.5731506,0.2286369
153256619,153256535,-0.087756366,0.2876814,0.70592535,-0.9280215,-3.3141265,0.11093628
153279064,153278981,-0.119284555,0.19139615,0.73230886,-1.6564455,-4.819032,1.5197135
153296519,153296439,-0.15386775,0.11298216,0.7575552,-1.373911,-4.6421747,1.6055725
153316471,153316390,-0.17015758,0.017208073,0.77063054,0.75547385,-4.758681,0.9691362
153336426,153336343,-0.12369485,-0.06282198,0.77635187,2.2854018,-3.3654337,-0.25895393
153356378,153356297,-0.1524531,-0.13235135,0.76419073,-1.9593997,-2.9686527,-0.46338895
153376329,153376247,-0.16149992,-0.159246,0.7369394,-0.87365115,-1.1521437,-1.2524116
153396281,153396199,-0.20522386,-0.17045541,0.68805873,-2.469072,-0.5582819,-2.3183634
153418730,153418645,-0.2742326,-0.18013173,0.6272347,-2.4678595,0.15735371,-2.6649668
153436182,153436103,-0.2986839,-0.1665102,0.5743491,-0.99549073,1.0233994,-3.3624358
153456138,153456055,-0.31167766,-0.13489313,0.5091885,-1.2041667,1.3961627,-3.289576
153478582,153478501,-0.31426635,-0.09849237,0.4353901,0.1339462,2.1108494,-2.9864526
153496040,153495959,-0.2914404,-0.060591914,0.38958243,1.751776,2.0737047,-2.6424391
153515993,153515911,-0.31110865,-0.01830447,0.3404522,-1.5110574,2.4223466,-2.1717632
153536112,153535863,-0.367932,0.0066799303,0.29731554,-5.3109508,0.81085235,-2.0762646
153558394,153558309,-0.39452308,0.029698847,0.2681844,-2.1061149,1.7741873,-0.56453186
153575849,153575767,-0.4291497,0.01240241,0.2426941,-3.4750292,-1.9318638,-1.2819061
153595798,153595719,-0.42466292,0.013896966,0.22093333,2.164008,0.5195015,-0.570983
153618247,153618165,-0.34073025,0.021752384,0.19185837,5.299392,0.099790804,-1.6058086
153635707,153635623,-0.33321664,0.08013003,0.1747411,2.4612532,4.108965,-0.7847435
153655660,153655575,-0.3584092,0.12904128,0.14658654,-3.6359224,0.22929959,-1.4876707
153678104,153678021,-0.33509475,0.17568968,0.12134865,3.6983838,5.525246,-0.37484375
153698057,153697973,-0.28180468,0.23394136,0.09727317,0.8059048,0.86797893,-1.333222
153715509,153715431,-0.28435263,0.25936404,0.08561207,-1.3278832,1.9741735,-0.5873185
153735602,153735383,-0.31529674,0.3016492,0.0775536,-2.303726,1.350058,-0.32600638
153757913,153757829,-0.25222993,0.30116424,0.08179354,3.7554429,-0.49483237,0.8568802
153777861,153777781,-0.18054742,0.3102123,0.07563271,3.838876,1.9787058,-0.5795942
153795321,153795239,-0.18722323,0.32835913,0.08188672,-0.525968,0.64459974,-0.044603974
153817767,153817685,-0.22344524,0.33485934,0.08396332,-3.1377614,-1.0642576,-0.13776317
153837717,153837637,-0.28302056,0.3143933,0.08051427,-0.9752643,-0.11973411,-0.32144293
153855175,153855095,-0.2389193,0.33893052,0.06829833,3.4095056,0.7787614,-0.9539182
153877620,153877541,-0.20097065,0.27040526,0.05981487,0.55731887,-3.2641249,-0.44284746
153897572,153897493,-0.16227801,0.244817,0.04300479,1.6787869,-0.9772825,-0.8780403
153917525,153917445,-0.11626669,0.20215203,0.021308405,1.1880583,-2.554066,-0.9641072
153935100,153934903,-0.1813606,0.16888317,-0.007099593,-3.3681142,-1.8975525,-1.4615686
153957429,153957349,-0.17985077,0.13945273,-0.04291683,2.4243271,-0.49680704,-1.5844141
153977381,153977301,-0.16684234,0.111183286,-0.07913633,-0.2932779,-1.2171614,-1.9599441
153994842,153994759,-0.2087086,0.09011995,-0.110942185,-2.372986,-1.0586824,-1.679324
154017284,154017205,-0.17636886,0.09080802,-0.14978127,2.6641953,0.3489009,-1.7213998
154037235,154037157,-0.17565696,0.0455069,-0.18138465,-2.1101604,-2.194636,-1.704295
154059684,154059603,-0.19289187,0.010552168,-0.21417768,-0.7204592,-1.2872181,-1.2413702
154077144,154077061,-0.1875342,-0.033429243,-0.23480013,0.94858783,-2.7973602,-1.2919554
154097093,154097013,-0.25746718,-0.07932503,-0.26362392,-4.306471,-2.3089783,-1.5038834
154117046,154116965,-0.31393978,-0.11296657,-0.2889684,-0.9836244,-1.3517042,-1.1052108
154134603,154134423,-0.28942022,-0.14190936,-0.3114387,2.4571192,-1.1927432,-1.3564638
154156947,154156869,-0.2804488,-0.16500422,-0.34430495,-2.1372714,-0.6882642,-1.8395139
154176899,154176821,-0.28862363,-0.19564812,-0.3604292,-0.25794163,-2.0262563,-0.88271374
154199347,154199267,-0.30522838,-0.25699976,-0.37095582,-1.5255578,-2.6618416,-0.50800216
154216805,154216725,-0.39802778,-0.31536263,-0.3729013,-4.718493,-3.5984626,-0.9463896
154236758,154236677,-0.42848626,-0.4053202,-0.3521441,0.08165256,-4.653895,1.4527096
154259204,154259123,-0.4118111,-0.4709634,-0.3246738,0.27238548,-2.515635,1.1650017
154276662,154276581,-0.43723854,-0.52543694,-0.302343,-1.9070415,-2.584913,0.87274396
154296611,154296533,-0.42118254,-0.551086,-0.26880565,1.6724924,-1.152373,1.7523841
154316563,154316485,-0.42689157,-0.5610551,-0.24059153,-0.31810465,0.011834382,1.5906188
154339018,154338931,-0.45164502,-0.5356399,-0.20605522,0.32111537,0.64877206,1.520634
154356474,154356389,-0.41516572,-0.5380747,-0.16810194,2.4630575,-0.02301415,2.145219
154376422,154376341,-0.40324375,-0.5338515,-0.11662192,0.1251577,0.05548472,2.6164396
154398865,154398787,-0.37011155,-0.5585744,-0.047890685,1.4780821,-1.2160262,3.298393
154416327,154416245,-0.31975758,-0.572244,0.0015282952,3.1043746,0.08044116,2.884366
154436275,154436197,-0.26242074,-0.58173704,0.05428603,2.6290345,-0.76666766,2.3620384
154458721,154458643,-0.1077952,-0.5637813,0.111010164,8.059067,1.231272,2.53861
154478674,154478595,0.03423372,-0.5296406,0.1463546,6.7763643,1.8320867,1.6048422
154496134,154496053,0.14404136,-0.47473356,0.16676597,6.545877,2.9564037,1.0044929
154516090,154516005,0.25564185,-0.41190404,0.17899497,5.036333,3.43917,0.1561367
154538532,154538451,0.40017852,-0.33536667,0.16688937,5.6314907,3.7764642,-0.66197973
154555991,154555909,0.53765714,-0.29292127,0.14582504,8.442596,2.3672245,-1.2181625
154575941,154575861,0.6804721,-0.25728452,0.108789705,8.4067745,1.4806939,-1.8835708
154598385,154598307,0.85557246,-0.2656026,0.07484695,6.396073,-0.13756981,-1.5775058
154618339,154618259,0.9654274,-0.2838627,0.031457596,3.417994,-0.8651091,-2.377849
154635799,154635717,0.95571417,-0.28948,-0.00643671,-0.97616714,-0.71763164,-2.4590418
154658246,154658163,0.98522,-0.29849514,-0.048771128,2.9241085,-0.012853326,-1.4338853
154678196,154678115,1.054401,-0.30190858,-0.08451665,4.4488854,-0.33659947,-1.7376279
154695656,154695574,1.0421448,-0.30582204,-0.119656466,-1.4807079,-0.21361491,-2.085645
154715606,154715526,1.0007553,-0.28358963,-0.16332187,-2.9373074,1.1380807,-2.6665835
154738052,154737971,0.8936715,-0.22235994,-0.23427555,-4.70757,3.6866426,-3.7243674
154758004,154757924,0.7226081,-0.12964159,-0.29574972,-7.6392903,4.768256,-2.6955724
154775461,154775381,0.6483426,-0.06196894,-0.3400924,-2.6107535,3.4044285,-1.6963363
154797911,154797828,0.7720827,-0.01782561,-0.36482197,16.92923,0.65722215,-0.08587129
154817860,154817780,0.9165065,0.008970549,-0.37225702,4.920009,1.7801623,-0.29985487
154835318,154835238,0.9175535,0.008178127,-0.40154523,-1.917969,0.042633496,-1.8885281
154857763,154857684,0.8565961,0.08278609,-0.40538636,2.463856,3.6357918,0.413168
154877716,154877636,0.76722234,0.120113224,-0.40965894,-5.75551,0.8988725,-0.05797843
154897669,154897588,0.5730801,0.14470989,-0.38790384,-6.473738,0.78542,1.1364944
154915125,154915046,0.5751967,0.1374622,-0.34988528,1.394462,0.25423446,2.1612608
154937574,154937492,0.5313839,0.14124359,-0.30551323,-3.2040126,-0.3550199,1.5274551
154957524,154957444,0.38096276,0.15057024,-0.2558606,-5.04805,1.0502833,2.533763
154974983,154974902,0.36115077,0.16553526,-0.19799432,1.6533774,0.28248563,3.080321
154997426,154997348,0.28948417,0.15788431,-0.12212303,-4.8599644,-0.68722415,3.391313
155017378,155017300,0.20230588,0.17213018,-0.044412352,-4.771302,1.5725719,3.463141
155039825,155039746,0.1513822,0.19906889,0.033939756,-2.9410112,1.6179011,3.3777647
155057284,155057204,0.04421594,0.24538502,0.08864609,-7.0219507,2.7845018,2.787055
155077237,155077156,-0.050883353,0.2920459,0.14863192,-2.6703255,2.2513487,3.0283344
155097188,155097108,-0.030501312,0.34994978,0.19560435,0.8635299,3.258345,1.9963058
155114647,155114566,-0.10383844,0.38403895,0.22348844,-5.352365,1.7202235,1.7103964
155137091,155137012,-0.17346008,0.43997508,0.24527892,-1.497629,2.6937795,1.0732449
155157044,155156964,-0.20200282,0.47695217,0.2586003,-1.8646352,1.3222082,0.58351046
155179489,155179410,-0.2710414,0.5065099,0.26797533,-1.4492797,1.5008184,0.4578764
155196947,155196868,-0.2484409,0.5195661,0.27641836,1.526934,0.67901134,0.43608335
155216901,155216820,-0.29036856,0.51008976,0.282034,-3.4542875,-0.9944083,0.37806267
155239346,155239266,-0.31934056,0.5026828,0.2854026,-0.19810845,-0.0117277615,0.05127024
155256807,155256724,-0.3116926,0.4944068,0.2907178,0.106105976,-0.7346913,-0.019690115
155276761,155276676,-0.319509,0.48059788,0.28368446,-0.2051311,-0.6978392,-0.4469703
155296712,155296634,-0.31962988,0.463956,0.27980047,0.55188787,-0.2915549,-0.16046149
155319263,155319074,-0.3026855,0.4582824,0.26439145,0.12215023,-0.6089188,-0.9689291
155336611,155336532,-0.31856757,0.44933328,0.26028112,-0.6431197,-0.48053882,-0.28025982
155356564,155356484,-0.29040715,0.45007935,0.2517915,2.0151937,0.26092613,-0.6253767
155379010,155378930,-0.26543316,0.44330427,0.24059205,0.16218294,-0.17347485,-0.6959345
155396469,155396388,-0.25172427,0.43658274,0.23843934,0.8432749,-0.30880222,-0.13864994
155416421,155416340,-0.2086487,0.43169367,0.2326383,1.8986264,-0.22724438,-0.2990013
155438866,155438786,-0.17248777,0.42058516,0.22792691,1.4930702,-0.8125158,-0.43503118
155456322,155456244,-0.15204039,0.41297084,0.22573115,1.1843054,0.0109840175,-0.1547899
155476277,155476196,-0.10837365,0.40763044,0.20910701,2.1238573,-0.12571841,-1.0084803
155496229,155496148,-0.079226755,0.38676724,0.19666009,1.6480639,-1.3889943,-0.7278663
155518763,155518594,-0.031687755,0.37784472,0.1792223,3.0043597,-0.11347545,-0.34483254
155536131,155536052,-0.021093085,0.36640716,0.17221768,0.29286668,-0.9306245,-0.35700384
155556086,155556004,-0.035972126,0.34442234,0.1566371,-0.7936122,-1.013673,-0.7457384
155578531,155578450,-0.006667424,0.3348483,0.14782661,2.2785983,-0.67051345,-0.2598359
155598480,155598402,-0.028126806,0.30498737,0.13814478,-1.3255609,-1.6447569,-0.09267331
155615941,155615860,-0.014159526,0.27407113,0.13326891,1.1082449,-1.4296523,-0.11993573
155638386,155638306,0.041736968,0.24987543,0.12583166,2.4431026,-1.0953728,-0.30877587
