timestamp,lat,lon,alt,x,y,z,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
152676884,31.189937458407805,117.2010451442564,25.972569,2.2991192,5.774373,4.094906,2.2537363,554,1,1,1,0
163218116,31.189934733917408,117.20103725661302,27.66565,1.9961693,5.0240827,2.401825,2.7913299,555,1,1,1,0
164449621,31.189934733917408,117.20103725661302,27.66565,1.9961693,5.0240827,2.401825,1.4304048,555,1,1,1,0
172702620,31.189934733917408,117.20103725661302,27.66565,1.9961693,5.0240827,2.401825,1.3737394,555,1,1,1,0
399223803,31.18996981741822,117.20139472021984,27.272854,5.3080077,37.583584,2.8649673,-2.128442,556,1,1,1,0
426954746,31.189961297687397,117.20137468423566,29.495142,4.36065,35.67772,0.6426792,-1.0295163,557,1,1,1,0
