timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
152299287,0,0,0,1,0,0,0,0,0,0,0,0
153306907,0,0,0,1,0,0,0,0,0,0,0,0
154314504,0,0,0,1,0,0,0,0,0,0,0,0
155322131,0,0,0,1,0,0,0,0,0,0,0,0
156329788,0,0,0,1,0,0,0,0,0,0,0,0
157337211,0,0,0,1,0,0,0,0,0,0,0,0
158344785,0,0,0,1,0,0,0,0,0,0,0,0
159352362,0,0,0,1,0,0,0,0,0,0,0,0
160359934,0,0,0,1,0,0,0,0,0,0,0,0
161367514,0,0,0,1,0,0,0,0,0,0,0,0
162375128,0,0,0,1,0,0,0,0,0,0,0,0
163213165,0,0,0,0,0,0,0,0,0,0,0,0
164220687,0,0,0,0,0,0,0,0,0,0,0,0
165228486,0,0,0,0,0,0,0,0,0,0,0,0
166236041,0,0,0,0,0,0,0,0,0,0,0,0
167243434,0,0,0,0,0,0,0,0,0,0,0,0
168250955,0,0,0,0,0,0,0,0,0,0,0,0
169258604,0,0,0,0,0,0,0,0,0,0,0,0
170266154,0,0,0,0,0,0,0,0,0,0,0,0
171273713,0,0,0,0,0,0,0,0,0,0,0,0
172281261,0,0,0,0,0,0,0,0,0,0,0,0
173281641,0,0,0,0,0,0,0,0,0,0,0,0
174286728,0,0,0,0,0,0,0,0,0,0,0,0
175291352,0,0,0,0,0,0,0,0,0,0,0,0
176296345,0,0,0,0,0,0,0,0,0,0,0,0
177301067,0,0,0,0,0,0,0,0,0,0,0,0
178305854,0,0,0,0,0,0,0,0,0,0,0,0
179310705,0,0,0,0,0,0,0,0,0,0,0,0
180315612,0,0,0,0,0,0,0,0,0,0,0,0
181320395,0,0,0,0,0,0,0,0,0,0,0,0
182325265,0,0,0,0,0,0,0,0,0,0,0,0
183330255,0,0,0,0,0,0,0,0,0,0,0,0
184335107,0,0,0,0,0,0,0,0,0,0,0,0
185340266,0,0,0,0,0,0,0,0,0,0,0,0
186344629,0,0,0,0,0,0,0,0,0,0,0,0
187349486,0,0,0,0,0,0,0,0,0,0,0,0
188354256,0,0,0,0,0,0,0,0,0,0,0,0
189359106,0,0,0,0,0,0,0,0,0,0,0,0
190363884,0,0,0,0,0,0,0,0,0,0,0,0
191368711,0,0,0,0,0,0,0,0,0,0,0,0
192373599,0,0,0,0,0,0,0,0,0,0,0,0
193378433,0,0,0,0,0,0,0,0,0,0,0,0
194383177,0,0,0,0,0,0,0,0,0,0,0,0
195388011,0,0,0,0,0,0,0,0,0,0,0,0
196393095,0,0,0,0,0,0,0,0,0,0,0,0
197397751,0,0,0,0,0,0,0,0,0,0,0,0
198402581,0,0,0,0,0,0,0,0,0,0,0,0
199407297,0,0,0,0,0,0,0,0,0,0,0,0
200412115,0,0,0,0,0,0,0,0,0,0,0,0
201416987,0,0,0,0,0,0,0,0,0,0,0,0
202421814,0,0,0,0,0,0,0,0,0,0,0,0
203426552,0,0,0,0,0,0,0,0,0,0,0,0
204431587,0,0,0,0,0,0,0,0,0,0,0,0
205436478,0,0,0,0,0,0,0,0,0,0,0,0
206441085,0,0,0,0,0,0,0,0,0,0,0,0
207445967,0,0,0,0,0,0,0,0,0,0,0,0
208450694,0,0,0,0,0,0,0,0,0,0,0,0
209455635,0,0,0,0,0,0,0,0,0,0,0,0
210460360,0,0,0,0,0,0,0,0,0,0,0,0
211465104,0,0,0,0,0,0,0,0,0,0,0,0
212469922,0,0,0,0,0,0,0,0,0,0,0,0
213474810,0,0,0,0,0,0,0,0,0,0,0,0
214479669,0,0,0,0,0,0,0,0,0,0,0,0
215484369,0,0,0,0,0,0,0,0,0,0,0,0
216489191,0,0,0,0,0,0,0,0,0,0,0,0
217494092,0,0,0,0,0,0,0,0,0,0,0,0
218498963,0,0,0,0,0,0,0,0,0,0,0,0
219503618,0,0,0,0,0,0,0,0,0,0,0,0
220508479,0,0,0,0,0,0,0,0,0,0,0,0
221513299,0,0,0,0,0,0,0,0,0,0,0,0
222518088,0,0,0,0,0,0,0,0,0,0,0,0
223522856,0,0,0,0,0,0,0,0,0,0,0,0
224527815,0,0,0,0,0,0,0,0,0,0,0,0
225532707,0,0,0,0,0,0,0,0,0,0,0,0
226537299,0,0,0,0,0,0,0,0,0,0,0,0
227542370,0,0,0,0,0,0,0,0,0,0,0,0
228546847,0,0,0,0,0,0,0,0,0,0,0,0
229551838,0,0,0,0,0,0,0,0,0,0,0,0
230556524,0,0,0,0,0,0,0,0,0,0,0,0
231561421,0,0,0,0,0,0,0,0,0,0,0,0
232566076,0,0,0,0,0,0,0,0,0,0,0,0
233570842,0,0,0,0,0,0,0,0,0,0,0,0
234575723,0,0,0,0,0,0,0,0,0,0,0,0
