timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
152792850,4259850,4259850,2490378,0,0,0.0997215,0.099721506,0.0,0.0,4325386,4325386,2490378,0,0,0.01155687,0.011556875,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
152797867,4259850,4259850,2490378,0,0,0.09960322,0.099603236,0.0,0.0,4325386,4325386,2490378,0,0,0.011742087,0.011742092,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
152997349,4259850,4259850,2490378,0,0,0.11272817,0.11272816,0.0,0.0,4325386,4325386,2490378,0,0,0.0073411097,0.0073411125,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153196871,4259850,4259850,2490378,0,0,0.06220521,0.062205184,0.0,0.0,4325386,4325386,2490378,0,0,0.008004009,0.008004,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153396393,4259850,4259850,2490378,0,0,0.07287396,0.07287391,0.0,0.0,4325386,4325386,2490378,0,0,0.00736607,0.007366066,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153595912,4259850,4259850,2490378,0,0,0.07184046,0.071840525,0.0,0.0,4325386,4325386,2490378,0,0,0.008052513,0.008052511,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153795423,4259850,4259850,2490378,0,0,0.07915874,0.079158746,0.0,0.0,4325386,4325386,2490378,0,0,0.0061209053,0.006120904,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153994955,4259850,4259850,2490378,0,0,0.062844574,0.062844545,0.0,0.0,4325386,4325386,2490378,0,0,0.0043682405,0.0043682395,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154199449,4259850,4259850,2490378,0,0,0.11163348,0.1116335,0.0,0.0,4325386,4325386,2490378,0,0,0.004875348,0.004875344,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154399003,4259850,4259850,2490378,0,0,0.09405019,0.09405024,0.0,0.0,4325386,4325386,2490378,0,0,0.0059157857,0.005915791,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154598486,4259850,4259850,2490378,0,0,0.06907793,0.06907796,0.0,0.0,4325386,4325386,2490378,0,0,0.009099793,0.009099799,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154798017,4259850,4259850,2490378,0,0,0.11305446,0.11305443,0.0,0.0,4325386,4325386,2490378,0,0,0.009119461,0.009119464,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
