timestamp,normalized_setpoint
153767932,0.0
154768033,0.0
155770629,0.0
156768220,0.0
157768312,0.0
158770908,0.0
159766015,0.0
160768614,0.0
161768704,0.0
162771290,0.0
163768892,0.0
164768994,0.0
165769081,0.0
166766688,0.0
167769405,0.0
168769371,0.0
169769448,0.0
170767047,0.0
171769624,0.0
172769012,0.0
173766497,0.0
174768864,0.0
175768786,0.0
176771167,0.0
177768633,0.0
178768546,0.0
179770923,0.0
180768386,0.0
181768296,0.0
182768196,0.0
183770593,0.0
184768037,0.0
185767923,0.0
186770287,0.0
187767766,0.0
188767643,0.0
189753145,0.0
190758013,0.0
191752953,0.0
192757845,0.0
193752770,0.0
194757597,0.0
195752611,0.0
196757368,0.0
197762241,0.0
198757227,0.0
199762028,0.0
200757368,0.0
201761836,0.0
202756799,0.0
203761571,0.0
204756529,0.0
205761355,0.0
206756374,0.0
207761196,0.0
208756082,0.0
209760910,0.0
210755872,0.0
211760672,0.0
212755624,0.0
213760524,0.0
214755427,0.0
215760289,0.0
216755234,0.0
217760058,0.0
218754985,0.0
219759750,0.0
220754758,0.0
221759515,0.0
222754520,0.0
223759306,0.0
224754268,0.0
225759062,0.0
226754045,0.0
227758844,0.0
228753872,0.0
229758666,0.0
230753640,0.0
231758403,0.0
232753622,0.0
233758124,0.0
234753076,0.0
235757814,0.0
236752756,0.0
237757571,0.0
238752518,0.0
239757296,0.0
240762095,0.0
241757036,0.0
242761838,0.0
243756955,0.0
244761643,0.0
245756633,0.0
246761365,0.0
247756724,0.0
248761092,0.0
249755997,0.0
250760858,0.0
251755782,0.0
252760492,0.0
253755432,0.0
254760228,0.0
255755159,0.0
256759939,0.0
257754964,0.0
258759986,0.0
259754667,0.0
260759480,0.0
261754413,0.0
262759162,0.0
263754070,0.0
264758855,0.0
265753781,0.0
266758546,0.0
267753555,0.0
268758322,0.0
269753191,0.0
270758016,0.0
271752969,0.0
272757740,0.0
273752906,0.0
274769329,0.0
275766718,0.0
276769029,0.0
277768884,0.0
278766291,0.0
279768588,0.0
280768444,0.0
281770757,0.0
282768143,0.0
283768000,0.0
284770309,0.0
285767792,0.0
286767616,0.0
287769870,0.0
288769716,0.0
289767100,0.0
290769411,0.0
291769261,0.0
292766650,0.0
293768958,0.0
294768806,0.0
295771124,0.0
296768540,0.0
297768343,0.0
298770659,0.0
299768068,0.0
300767898,0.0
301770187,0.0
302770035,0.0
303767418,0.0
304769752,0.0
305769559,0.0
306766945,0.0
307769244,0.0
308769086,0.0
309771388,0.0
310768768,0.0
311768606,0.0
312770919,0.0
313768361,0.0
314768139,0.0
315770433,0.0
316770275,0.0
317767641,0.0
318769943,0.0
319769787,0.0
320767155,0.0
321769462,0.0
322769296,0.0
323769145,0.0
324768985,0.0
325768822,0.0
326771136,0.0
327768601,0.0
328768450,0.0
329768219,0.0
330770522,0.0
331767920,0.0
332767776,0.0
333770082,0.0
334767476,0.0
335767337,0.0
336769671,0.0
337769520,0.0
338766911,0.0
339769227,0.0
340769091,0.0
341766493,0.0
342768829,0.0
343768684,0.0
344771063,0.0
345768409,0.0
346768287,0.0
347770609,0.0
348768014,0.0
349767883,0.0
350770216,0.0
351770085,0.0
352767525,0.0
353769836,0.0
354769704,0.0
355767110,0.0
356767019,0.0
357769345,0.0
358769224,0.0
359766620,0.0
360768979,0.0
361768841,0.0
362766254,0.0
363768602,0.0
364768484,0.0
365770825,0.0
366768266,0.0
367768153,0.0
368770477,0.0
369767913,0.0
370767794,0.0
371770227,0.0
372770048,0.0
373767461,0.0
374769812,0.0
375769701,0.0
376767129,0.0
377769487,0.0
378769378,0.0
379769268,0.0
380766705,0.0
381769060,0.0
382768967,0.0
383766443,0.0
384768791,0.0
385768663,0.0
386771053,0.0
387768464,0.0
388768345,0.0
389770719,0.0
390768156,0.0
391768050,0.0
392770426,0.0
393770335,0.0
394767763,0.0
395767677,0.0
396770056,0.0
397767478,0.0
398767388,0.0
399769760,0.0
400769679,0.0
401767142,0.0
402769513,0.0
403769418,0.0
404766868,0.0
405769235,0.0
406769148,0.0
407769103,0.0
408766531,0.0
409768898,0.0
410768819,0.0
411766276,0.0
412768668,0.0
413768588,0.0
414770973,0.0
415768438,0.0
416768376,0.0
417770756,0.0
418768263,0.0
419768195,0.0
420768120,0.0
421770517,0.0
422767963,0.0
423767892,0.0
424770285,0.0
425767766,0.0
426767713,0.0
427770106,0.0
428770044,0.0
429767530,0.0
430769938,0.0
431769878,0.0
432767363,0.0
433767313,0.0
434769726,0.0
435769697,0.0
436767181,0.0
437769582,0.0
438769538,0.0
439767029,0.0
440769444,0.0
441769402,0.0
442769359,0.0
443766861,0.0
444769280,0.0
