timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,source_type,source_id
151070749,0,0,0,0,0
151576642,0,0,0,0,0
152082643,0,0,0,0,0
152588643,0,0,0,0,0
153095647,0,0,0,0,0
153601648,0,0,0,0,0
154108645,0,0,0,0,0
154615646,0,0,0,0,0
155121645,0,0,0,0,0
155627666,0,0,0,0,0
156133655,0,0,0,0,0
156639644,0,0,0,0,0
157145647,0,0,0,0,0
157651679,0,0,0,0,0
158157647,0,0,0,0,0
158664186,0,0,0,0,0
159169668,0,0,0,0,0
159675646,0,0,0,0,0
160181647,0,0,0,0,0
160687645,0,0,0,0,0
161193656,0,0,0,0,0
161699664,0,0,0,0,0
162205647,0,0,0,0,0
162711652,0,0,0,0,0
163218144,0,0,0,0,0
163723647,0,0,0,0,0
164229648,0,0,0,0,0
164735647,0,0,0,0,0
165241658,0,0,0,0,0
165748645,0,0,0,0,0
166254647,0,0,0,0,0
166760646,0,0,0,0,0
167266645,0,0,0,0,0
167772646,0,0,0,0,0
168278646,0,0,0,0,0
168784643,0,0,0,0,0
169290728,0,0,0,0,0
169796646,0,0,0,0,0
170302645,0,0,0,0,0
170809643,0,0,0,0,0
171315647,0,0,0,0,0
171821646,0,0,0,0,0
172328646,0,0,0,0,0
172834643,0,0,0,0,0
173340931,0,0,0,0,0
173847969,0,0,0,0,0
174353733,0,0,0,0,0
174859693,0,0,0,0,0
175365646,0,0,0,0,0
175871645,0,0,0,0,0
176377665,0,0,0,0,0
176884766,0,0,0,0,0
177390664,0,0,0,0,0
177896935,0,0,0,0,0
178403673,0,0,0,0,0
178909677,0,0,0,0,0
179415647,0,0,0,0,0
179921651,0,0,0,0,0
180427646,0,0,0,0,0
180933671,0,0,0,0,0
181439643,0,0,0,0,0
181945802,0,0,0,0,0
182451713,0,0,0,0,0
182957646,0,0,0,0,0
183463657,0,0,0,0,0
183969664,0,0,0,0,0
184475664,0,0,0,0,0
184981647,0,0,0,0,0
185487646,0,0,0,0,0
185993656,0,0,0,0,0
186499677,0,0,0,0,0
187005646,0,0,0,0,0
187511838,0,0,0,0,0
188017714,0,0,0,0,0
188523657,0,0,0,0,0
189029678,0,0,0,0,0
189535654,0,0,0,0,0
190041666,0,0,0,0,0
190547670,0,0,0,0,0
191054647,0,0,0,0,0
191560691,0,0,0,0,0
192066647,0,0,0,0,0
192572780,0,0,0,0,0
193078647,0,0,0,0,0
193584643,0,0,0,0,0
194090646,0,0,0,0,0
194597006,0,0,0,0,0
195102646,0,0,0,0,0
195608665,0,0,0,0,0
196114664,0,0,0,0,0
196620647,0,0,0,0,0
197126646,0,0,0,0,0
197632664,0,0,0,0,0
198138686,0,0,0,0,0
198644670,0,0,0,0,0
199150649,0,0,0,0,0
199656647,0,0,0,0,0
200162646,0,0,0,0,0
200668665,0,0,0,0,0
201174648,0,0,0,0,0
201680646,0,0,0,0,0
202186645,0,0,0,0,0
202692647,0,0,0,0,0
203198646,0,0,0,0,0
203704885,0,0,0,0,0
204210646,0,0,0,0,0
204717281,0,0,0,0,0
205222646,0,0,0,0,0
205728647,0,0,0,0,0
