timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
153260599,153260040,45,nan,0,16466,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
153769373,153768807,45,nan,0,16551,0,1575,1505,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1517,1510,998,998,18,0,0,4,-1
154268326,154267766,45,nan,0,16635,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
154777153,154776595,45,nan,0,16720,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
155278442,155277883,45,nan,0,16804,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
155784580,155783996,45,nan,0,16888,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
156268503,156267944,45,nan,0,16969,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
156767187,156766624,45,nan,0,17053,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1521,1510,998,998,18,0,0,4,-1
157268919,157268356,45,nan,0,17137,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1520,1510,998,998,18,0,0,4,-1
157772374,157771798,45,nan,0,17221,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1520,1510,998,998,18,0,0,4,-1
158281399,158280839,45,nan,0,17306,0,1575,1495,1135,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1520,1510,998,998,18,0,0,4,-1
158765233,158764674,45,nan,0,17387,0,1575,1496,1218,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1520,1510,998,998,18,0,0,4,-1
159276293,159275728,45,nan,0,17473,0,1575,1495,1282,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1513,1510,998,998,18,0,0,4,-1
159774999,159774435,45,nan,0,17557,0,1575,1495,1367,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1510,1510,998,998,18,0,0,4,-1
160281662,160281104,45,nan,0,17641,0,1575,1495,1410,1503,1927,1094,1927,1927,1510,1094,1510,1094,1927,1094,1513,1510,998,998,18,0,0,4,-1
