timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
55179752,0.0,0.0,0.0,0.0
152967339,0.0,0.0,0.0,0.0
152997265,0.0,0.0,0.0,0.0
153196782,0.0,0.0,0.0,0.0
153396305,0.0,0.0,0.0,0.0
153595822,0.0,0.0,0.0,0.0
153795343,0.0,0.0,0.0,0.0
153994874,0.0,0.0,0.0,0.0
154199369,0.0,0.0,0.0,0.0
154398918,0.0,0.0,0.0,0.0
154598406,0.0,0.0,0.0,0.0
154797932,0.0,0.0,0.0,0.0
154997447,0.0,0.0,0.0,0.0
155196968,0.0,0.0,0.0,0.0
155396490,0.0,0.0,0.0,0.0
155598500,0.0,0.0,0.0,0.0
155798022,0.0,0.0,0.0,0.0
155997555,0.0,0.0,0.0,0.0
156197061,0.0,0.0,0.0,0.0
156396596,0.0,0.0,0.0,0.0
156596132,0.0,0.0,0.0,0.0
156795624,0.0,0.0,0.0,0.0
156995143,0.0,0.0,0.0,0.0
157197158,0.0,0.0,0.0,0.0
157396681,0.0,0.0,0.0,0.0
157596220,0.0,0.0,0.0,0.0
157795725,0.0,0.0,0.0,0.0
157995241,0.0,0.0,0.0,0.0
158194760,0.0,0.0,0.0,0.0
158399269,0.0,0.0,0.0,0.0
158598788,0.0,0.0,0.0,0.0
158798309,0.0,0.0,0.0,0.0
158997831,0.0,0.0,0.0,0.0
159197349,0.0,0.0,0.0,0.0
159396873,0.0,0.0,0.0,0.0
159596391,0.0,0.0,0.0,0.0
159798404,0.0,0.0,0.0,0.0
159997929,0.0,0.0,0.0,0.0
160197445,0.0,0.0,0.0,0.0
160396968,0.0,0.0,0.0,0.0
160596485,0.0,0.0,0.0,0.0
160796008,0.0,0.0,0.0,0.0
160995526,0.0,0.0,0.0,0.0
161197556,0.0,0.0,0.0,0.0
161397066,0.0,0.0,0.0,0.0
161596594,0.0,0.0,0.0,0.0
161796107,0.0,0.0,0.0,0.0
161995625,0.0,0.0,0.0,0.0
162195147,0.0,0.0,0.0,0.0
162394669,0.0,0.0,0.0,0.0
162599173,0.0,0.0,0.0,0.0
162798697,0.0,0.0,0.0,0.0
162998216,0.0,0.0,0.0,0.0
163197737,0.0,0.0,0.0,0.0
163397259,-0.008147597,-0.00044421127,-0.01436205,0.0
163596779,-0.007967048,-0.014190387,0.014181379,0.0
163796300,-0.02081264,-0.032709677,0.050032068,0.0
163998310,-0.015561783,-0.046123154,0.06838967,0.0
164197832,-0.001759784,-0.053555638,0.06019232,0.0
164397395,0.0009787482,-0.054441977,0.04477608,0.0
164596883,0.013559846,-0.049492225,0.037408706,0.0
164796409,0.005244213,-0.04822773,0.033008266,0.0
164995922,-0.0049281283,-0.048717313,0.039105546,0.0
165195441,0.0011733524,-0.04994811,0.049764827,0.0
165400086,-0.0014266057,-0.05373214,0.05481164,0.0
165597087,-0.0036564015,-0.05523105,0.055016793,0.0
165799071,-0.00591231,-0.057898343,0.055299174,0.0
165998541,-0.003121827,-0.061659496,0.05833954,0.0
166198040,-0.009071655,-0.06380387,0.06288835,0.0
166395088,-0.021808608,-0.06336153,0.0693054,0.0
166597061,-0.026101561,-0.06769266,0.08248006,0.0
166799080,-0.04030589,-0.06686058,0.09199134,0.0
166998595,-0.06259815,-0.062066026,0.090050384,0.0
167198117,-0.07746343,-0.053473223,0.080260776,0.0
167397696,-0.09636847,-0.05241083,0.067764044,0.0
167597159,-0.113033526,-0.05197754,0.05886346,0.0
167796673,-0.13663033,-0.049051374,0.0548969,0.0
167996195,-0.15544692,-0.039027713,0.055784144,0.0
168198207,-0.17766912,-0.03839457,0.052868344,0.0
168397728,-0.19790643,-0.026747232,0.04334518,0.0
168597245,-0.2,-0.02292488,0.036725637,0.0
168796764,-0.2,-0.015457651,0.03271458,0.0
168996283,-0.2,-0.0088799,0.025134604,0.0
169195804,-0.2,-0.0067565897,0.02524988,0.0
169395329,-0.2,-0.0019788772,0.03207374,0.0
169599834,-0.2,0.0108203,0.042557877,0.0
169799347,-0.2,0.025108024,0.048658147,0.0
169998863,-0.2,0.038071487,0.047512922,0.0
170198386,-0.2,0.05554689,0.041937016,0.0
170397907,-0.2,0.072960116,0.037980787,0.0
170597425,-0.2,0.08046127,0.03386815,0.0
170796942,-0.2,0.08881203,0.01799398,0.0
170998956,-0.2,0.095614396,0.0009051479,0.0
171198484,-0.19937027,0.09784786,0.00017112495,0.0
171397993,-0.19974081,0.10538042,0.0056486228,0.0
171597521,-0.2,0.11666577,0.0019303041,0.0
171797031,-0.2,0.127256,-0.002687765,0.0
171996546,-0.2,0.1313976,-0.0022373912,0.0
172196064,-0.2,0.1271994,-0.007292456,0.0
172398079,-0.2,0.12022326,-0.015419752,0.0
172597598,-0.2,0.11933146,-0.022629946,0.0
172798544,-0.19981702,0.1163081,-0.030888082,0.0
172998031,-0.2,0.11897166,-0.038685165,0.0
173197547,-0.2,0.10790125,-0.049085367,0.0
173397014,-0.2,0.10736617,-0.048206426,0.0
173596508,-0.2,0.10693069,-0.05601115,0.0
173798478,-0.2,0.10141223,-0.06527092,0.0
173997958,-0.2,0.100589626,-0.06920183,0.0
174197467,-0.19732398,0.09293361,-0.07546584,0.0
174396950,-0.2,0.072388165,-0.082718804,0.0
174596455,-0.2,0.06831371,-0.09211182,0.0
174795923,-0.2,0.074382514,-0.10268487,0.0
174995421,-0.2,0.08064595,-0.10548275,0.0
175199836,-0.2,0.08420376,-0.10279803,0.0
175399328,-0.2,0.0908918,-0.10183948,0.0
175598820,-0.2,0.099243805,-0.10075257,0.0
175798312,-0.2,0.09803099,-0.09836898,0.0
175997802,-0.19990133,0.107657164,-0.10468986,0.0
176197296,-0.2,0.1041644,-0.111264296,0.0
176396785,-0.2,0.10542422,-0.10956656,0.0
176598739,-0.19996542,0.10606085,-0.10690143,0.0
176798233,-0.2,0.106206864,-0.11113526,0.0
176997723,-0.2,0.1034535,-0.10857626,0.0
177197229,-0.2,0.10620064,-0.10056831,0.0
177396704,-0.19828556,0.10728016,-0.09558047,0.0
177596210,-0.2,0.10418908,-0.10339965,0.0
177795689,-0.2,0.104970776,-0.108066306,0.0
177997646,-0.2,0.10338565,-0.10612717,0.0
178197149,-0.2,0.101426244,-0.10520773,0.0
178396624,-0.2,0.10488447,-0.104985766,0.0
178596119,-0.2,0.10785608,-0.10263867,0.0
178795605,-0.2,0.113643415,-0.10295101,0.0
178995115,-0.2,0.12466102,-0.110210806,0.0
179194617,-0.2,0.12795147,-0.116663784,0.0
179399004,-0.2,0.1318064,-0.1160379,0.0
179598503,-0.2,0.13120279,-0.1265499,0.0
179797987,-0.2,0.13274185,-0.13977222,0.0
179997474,-0.2,0.13180478,-0.14794846,0.0
180196980,-0.2,0.13676557,-0.1491919,0.0
180396454,-0.2,0.13939002,-0.15254544,0.0
180595948,-0.2,0.14590885,-0.15835993,0.0
180797916,-0.2,0.14678468,-0.15762168,0.0
180997426,-0.2,0.15496334,-0.15458699,0.0
181196965,-0.2,0.15609016,-0.15824091,0.0
181396379,-0.2,0.14497037,-0.16174623,0.0
181595872,-0.2,0.14296377,-0.16402851,0.0
181795357,-0.2,0.13902919,-0.16704513,0.0
181994856,-0.1999134,0.12511179,-0.1689847,0.0
182199267,-0.19955881,0.1092238,-0.1705841,0.0
182398742,-0.2,0.1001576,-0.16955504,0.0
182598230,-0.2,0.085665494,-0.17174706,0.0
182797731,-0.19998771,0.07767327,-0.17568183,0.0
182997209,-0.2,0.07807077,-0.17975368,0.0
183196717,-0.2,0.08240443,-0.18415792,0.0
183396186,-0.19872822,0.076247916,-0.18543994,0.0
183598140,-0.19605425,0.07243757,-0.18810546,0.0
183797633,-0.2,0.07066739,-0.1873435,0.0
183997118,-0.2,0.07273918,-0.1853337,0.0
184196625,-0.19600426,0.07986491,-0.18877952,0.0
184396095,-0.19789894,0.07202847,-0.19229469,0.0
184595591,-0.2,0.065409675,-0.19552107,0.0
184795097,-0.19718765,0.061279863,-0.19199549,0.0
184999498,-0.19314261,0.05850953,-0.18658723,0.0
185198997,-0.19990171,0.046481337,-0.18051909,0.0
185398469,-0.2,0.035659656,-0.17865439,0.0
185597961,-0.19598526,0.030387146,-0.18109798,0.0
