timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
152780734,152761229,4028193,147.62111,99564.42,4.616512,1.2485073,2,1
152845519,152820627,4028193,147.68452,99563.67,4.616512,1.2484978,2,1
152953535,152934039,4028193,147.76907,99562.67,4.616512,1.2484853,2,1
153191284,153166302,4028193,147.59998,99564.67,4.616512,1.2485105,2,1
153364101,153339204,4028193,147.43086,99566.67,4.616512,1.2485355,2,1
153590911,153568697,4028193,147.74794,99562.92,4.616512,1.2484885,2,1
153763765,153741517,4028193,147.7268,99563.17,4.616512,1.2484916,2,1
153990586,153971083,4028193,147.66339,99563.92,4.7142158,1.2480621,2,1
154163407,154143903,4028193,147.452,99566.42,4.616512,1.2485324,2,1
154336163,154316671,4028193,147.7902,99562.42,4.616512,1.2484822,2,1
154573686,154548792,4028193,147.62111,99564.42,4.7142158,1.2480683,2,1
154746470,154721580,4028193,147.62111,99564.42,4.7142158,1.2480683,2,1
154973299,154951098,4028193,147.7268,99563.17,4.616512,1.2484916,2,1
155146100,155123881,4028193,147.62111,99564.42,4.7142158,1.2480683,2,1
155372922,155353429,4028193,147.62111,99564.42,4.616512,1.2485073,2,1
155545791,155526254,4028193,147.7268,99563.17,4.7142158,1.2480527,2,1
155783489,155758599,4028193,147.7268,99563.17,4.7142158,1.2480527,2,1
155956284,155931370,4028193,147.68452,99563.67,4.7142158,1.2480589,2,1
156183077,156160883,4028193,147.81136,99562.17,4.7142158,1.2480402,2,1
156357080,156334399,4028193,147.7268,99563.17,4.7142158,1.2480527,2,1
156583877,156564376,4028193,147.66339,99563.92,4.7142158,1.2480621,2,1
156757079,156737571,4028193,147.81136,99562.17,4.7142158,1.2480402,2,1
156994741,156969846,4028193,147.57883,99564.92,4.7142158,1.2480747,2,1
157167492,157142595,4028193,147.68452,99563.67,4.7142158,1.2480589,2,1
157394305,157372108,4028193,147.74794,99562.92,4.7142158,1.2480496,2,1
157567108,157544893,4028193,147.74794,99562.92,4.7142158,1.2480496,2,1
157793907,157774416,4028193,147.7902,99562.42,4.7142158,1.2480433,2,1
157966760,157947251,4028193,147.57883,99564.92,4.7142158,1.2480747,2,1
158139890,158120265,4028193,148.0016,99559.92,4.7142158,1.248012,2,1
158377540,158352649,4028193,147.66339,99563.92,4.7142158,1.2480621,2,1
158550356,158525438,4028193,147.74794,99562.92,4.7142158,1.2480496,2,1
158777341,158755132,4028193,147.59998,99564.67,4.7142158,1.2480716,2,1
158950252,158928017,4028193,147.91705,99560.92,4.7142158,1.2480246,2,1
159177341,159157723,4028193,147.7268,99563.17,4.7142158,1.2480527,2,1
159350165,159330652,4028193,147.66339,99563.92,4.7142158,1.2480621,2,1
159587753,159562862,4028193,147.49428,99565.92,4.7142158,1.2480872,2,1
159760513,159735624,4028193,147.7902,99562.42,4.7142158,1.2480433,2,1
159987337,159965133,4028193,147.51541,99565.67,4.7142158,1.2480841,2,1
160160152,160137908,4028193,147.51541,99565.67,4.7142158,1.2480841,2,1
160387078,160367577,4028193,147.87477,99561.42,4.7142158,1.2480308,2,1
