timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
153421328,4259850,4325386,0,0,0,0,0,0,0,0,408.09958,400.9801,2040.4979,2004.9005,0.19273524,0.02240234,6.959804e-09,2.2389243,-0.3013629,-10.034286,-0.1841668,-0.13337076,0.72144216,0.088975266,0.10410287,0.0284287,0.0027244126,0.0025021664,0.003058076,10.5,nan
154364036,4259850,4325386,0,0,0,0,0,0,0,0,408.09882,400.97998,2040.494,2004.8999,0.28113943,0.022824377,6.3855774e-09,1.7762877,1.334809,-10.610862,-0.43282798,-0.5372268,-0.2347288,0.3549961,0.04344131,0.03433513,0.00035200274,0.00028939804,0.0026524998,10.5,nan
155411519,4259850,4325386,0,0,0,0,0,0,0,0,408.09787,400.97986,2040.4895,2004.8993,0.2040254,0.022648767,3.617835e-09,1.7914025,-0.8500699,-10.248184,-0.27883512,0.44880626,0.2503299,0.016924853,0.025852181,0.13390732,0.0011182062,0.000114109,0.00017958118,10.5,nan
156458993,4259850,4325386,0,0,0,0,0,0,0,0,408.09576,400.97974,2040.4789,2004.8987,0.09627941,0.011999455,2.0008649e-10,2.8386874,-0.40803087,-9.787265,-0.005105282,-0.02319436,-0.021967445,0.011328007,0.0070976457,0.0014052832,9.8609504e-05,5.034822e-05,0.0005576655,10.5,nan
157401730,4259850,4325386,0,0,0,0,0,0,0,0,408.0962,400.9796,2040.481,2004.8982,0.08635741,0.009948864,3.0696243e-10,2.7092507,-0.4733662,-9.983504,-0.014693025,0.06403274,-0.02349032,0.00583882,0.009461734,0.00863101,0.00020198946,0.00056171214,8.7327826e-05,10.5,nan
158449216,4259850,4325386,0,0,0,0,0,0,0,0,408.09518,400.9795,2040.476,2004.8976,0.13476366,0.010778772,1.006161e-09,3.5106776,-0.3262709,-9.652251,-0.041073315,0.1263164,-0.07626564,0.04578862,0.10369674,0.15841042,0.00036486794,9.4197865e-05,7.568289e-05,10.5,nan
159391950,4259850,4325386,0,0,0,0,0,0,0,0,408.0942,400.97937,2040.4712,2004.8971,1.2389549,0.04606877,5.6435563e-09,4.269337,-0.7904867,-10.284997,0.278093,0.14885719,0.030793095,0.42260355,1.2523353,1.972473,0.015598242,0.006854271,0.009431828,10.5,nan
160439429,4259850,4325386,0,0,0,0,0,0,0,0,408.09354,400.97928,2040.4678,2004.8965,2.620702,0.09245085,2.0498737e-08,3.1056902,0.43515253,-9.088334,-0.30845517,0.035521228,0.28297377,3.4490595,5.314278,11.250928,0.020520441,0.057149895,0.02165333,10.5,nan
161382166,4259850,4325386,0,0,0,0,0,0,0,0,408.19305,400.9792,2040.9651,2004.8959,2.7555532,0.115217075,5.7772546e-08,2.7117336,-0.26119953,-10.061531,-0.299681,-0.20154293,0.551568,3.7171736,6.3694196,6.6754923,0.07423847,0.22667177,0.03907584,11.0,nan
162429682,4259850,4325386,0,0,0,0,0,0,0,0,407.996,400.97906,2039.9801,2004.8954,2.7224343,0.15348867,1.9574155e-07,0.23504354,-0.75515145,-6.1923866,0.14976318,1.5464268,-0.8529773,19.904902,8.858031,9.494392,0.13419986,0.017518068,0.013850089,10.5,nan
163372379,4259850,4325386,0,0,0,0,0,0,0,0,407.98187,400.97894,2039.9093,2004.8949,3.4690642,0.18915156,1.5655189e-07,6.8578568,-2.8410454,-12.635903,0.48737615,-0.8005358,1.0631789,15.88787,17.243425,21.036604,0.16951095,0.11266941,0.042209145,10.5,nan
164419875,4259850,4325386,0,0,0,0,0,0,0,0,408.04648,400.9623,2040.2324,2004.8116,4.2435584,0.2486611,8.668464e-08,7.860779,-1.9331329,-18.155588,0.7117073,-0.68502855,0.5606005,29.786016,20.84779,34.056183,0.045263223,0.10824473,0.00964442,10.5,nan
165362598,4259850,4325386,0,0,0,0,0,0,0,0,408.0261,400.962,2040.1304,2004.8099,4.2838783,0.20789824,6.3923494e-08,3.1050084,-0.4582979,-6.786282,0.32276428,0.48357904,-0.24907078,42.62966,20.437424,70.182686,0.16078778,0.11561505,0.005587137,10.5,nan
166410075,4259850,4325386,0,0,0,0,0,0,0,0,408.01315,400.96213,2040.0657,2004.8107,4.5367565,0.19388327,9.6326275e-08,9.339079,-1.258321,-18.660849,0.44759604,0.5682547,0.33888733,34.38706,19.686142,64.99848,0.37757188,0.30479476,0.008170515,10.0,nan
167452574,4259850,4325386,0,0,0,0,0,0,0,0,408.00424,400.96243,2040.0212,2004.8123,5.374455,0.27035272,9.654205e-08,7.010229,-1.9362115,-18.889856,-0.20427655,0.107020155,0.791493,42.913986,26.442148,54.321056,0.1008471,0.07007916,0.012115267,10.0,nan
168395294,4259850,4325386,0,0,0,0,0,0,0,0,407.96487,400.9627,2039.8243,2004.8135,5.245309,0.27561116,1.0050199e-07,0.3678376,0.001953834,-0.29662514,0.14862277,0.035954546,0.28644705,14.208096,32.13849,33.06346,0.21229097,0.16591,0.015930787,10.0,nan
169442772,4259850,4325386,0,0,0,0,0,0,0,0,407.96582,400.9629,2039.8291,2004.8147,5.3627944,0.2599127,1.2330706e-07,2.5579042,-0.35953882,-3.9539404,-0.06815993,0.4926836,0.4808696,33.101357,22.76332,75.77926,0.18101771,0.09091363,0.009736542,10.0,nan
170385496,4259850,4325386,0,0,0,0,0,0,0,0,407.96356,400.96313,2039.8179,2004.8158,5.290596,0.2384997,1.2066903e-07,2.5080166,-1.2939346,-12.149525,-0.3968374,0.23139983,1.0047168,24.426117,24.131292,90.28531,0.059583705,0.06456065,0.0056256764,10.0,nan
171433004,4259850,4325386,0,0,0,0,0,0,0,0,407.96103,400.9635,2039.805,2004.8174,4.8765316,0.23252039,1.0721303e-07,0.82203853,-1.1354154,-7.8434706,-0.4697356,0.7198336,0.6466681,11.769328,25.437454,57.021854,0.21933831,0.038005676,0.0054719797,10.0,nan
172375697,4259850,4325386,0,0,0,0,0,0,0,0,407.9784,400.9637,2039.8921,2004.8187,5.190388,0.24079385,1.419247e-07,8.536626,-2.4423335,-17.172554,-0.1687306,0.37945518,0.6933202,38.733414,20.925945,83.831116,0.21193698,0.2339263,0.011911091,10.0,nan
173423101,4259850,4325386,0,0,0,0,0,0,0,0,407.97845,400.964,2039.8922,2004.8201,4.826325,0.25293672,9.221799e-08,9.773612,-3.0739286,-21.85681,-0.59428287,-0.13841489,0.3804272,38.574097,27.139082,50.730762,0.14905721,0.18429366,0.04074458,10.0,nan
174365824,4259850,4325386,0,0,0,0,0,0,0,0,407.97638,400.96432,2039.882,2004.8217,4.890563,0.25461015,2.5595196e-07,0.75669545,-0.16874716,-3.2676084,0.06509184,1.0096159,0.83076185,15.686259,17.208115,31.48262,0.43508133,0.18533611,0.023499988,9.523255,nan
175413318,4259850,4325386,0,0,0,0,0,0,0,0,407.97458,400.96463,2039.873,2004.8231,5.0499415,0.26361763,1.8926958e-07,1.4653786,-0.71614194,-3.5911803,0.572944,0.47384733,0.85597664,23.693556,18.916069,53.532845,0.26681998,0.12478578,0.01299626,9.5,nan
176460910,4259850,4325386,0,0,0,0,0,0,0,0,407.9761,400.9649,2039.8805,2004.8246,5.1636543,0.28424042,1.8716104e-07,6.2693295,-1.633174,-13.546794,0.010558141,0.61921483,0.48226193,54.915394,19.618658,87.068375,0.2965756,0.2635211,0.01156687,9.5,nan
177403468,4259850,4325386,0,0,0,0,0,0,0,0,407.97897,400.9652,2039.895,2004.826,4.939156,0.27068797,8.4806096e-08,0.6524101,-0.75050646,-7.0476813,-0.9414944,0.0032315843,0.29622817,8.11389,27.927277,73.606514,0.84197736,0.07184223,0.0055811843,9.5,nan
178450939,4259850,4325386,0,0,0,0,0,0,0,0,407.98203,400.96548,2039.9102,2004.8274,4.8523493,0.2727442,7.823103e-08,0.9183949,0.08412386,-0.25196317,-0.23272365,0.12823768,0.45744467,11.622128,19.748228,33.382587,0.36289254,0.039779518,0.027399426,9.5,nan
179393656,4259850,4325386,0,0,0,0,0,0,0,0,407.99588,400.9658,2039.9795,2004.8291,5.3483477,0.25840613,6.863916e-08,9.9656315,-2.8131917,-21.638443,-0.21603729,0.1624657,0.6088713,36.361385,30.874128,57.675587,0.09049658,0.17492056,0.019004025,9.5,nan
180441106,4259850,4325386,0,0,0,0,0,0,0,0,407.99792,400.96613,2039.9896,2004.8306,4.8082614,0.2577764,8.637189e-08,4.8684363,-2.0937161,-18.81494,-0.76132035,0.2019536,0.41272056,44.1613,17.084965,80.2562,0.08435647,0.16685864,0.016003879,9.5,nan
181383812,4259850,4325386,0,0,0,0,0,0,0,0,407.99847,400.9664,2039.9923,2004.832,5.0035186,0.279504,2.1078053e-07,1.9251484,-0.5585691,-5.0827713,0.020862995,0.8327395,0.44533518,23.494198,20.839895,59.33805,0.2963433,0.20820728,0.016604917,9.0,nan
