timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
257734872,257707938,-8.091066,-8.011317,0.93
258665767,258636186,-6.255121,-6.1933393,1.0
259744469,259724543,-6.1162734,-6.0566854,0.91
260739463,260718482,-8.352228,-8.269014,0.95
261758931,261732039,-6.2321944,-6.1699195,0.95
262778491,262726825,-8.037815,-7.9585276,0.89
263778364,263754041,-9.991011,-9.890519,1.0
264763433,264717653,-7.1118345,-7.040142,0.82
265714043,265710826,-5.0948157,-5.0434904,0.63
266797624,266765870,-6.541488,-6.476945,0.7
267797499,267729674,-6.53492,-6.4694657,0.55
268718540,268697739,5.620268,5.5640306,0.54
269792423,269764533,-5.8286624,-5.770177,0.56
270792196,270772154,-5.5261025,-5.471518,0.57
271723070,271658004,-9.491386,-9.39556,0.55
272747578,272738980,-3.4950192,-3.4594352,0.55
273673524,273645229,-5.6793976,-5.6214542,0.7
274747266,274728478,-8.605469,-8.516564,0.78000003
275756939,275724884,-6.6971917,-6.628144,0.79
276668134,276623210,-1.9043168,-1.8847427,0.94
277756646,277718980,1.8012698,1.7824174,0.92
278776220,278747571,-2.7630591,-2.7341301,0.96
279776045,279730387,-7.3396564,-7.2630324,0.93
280761138,280736147,-8.170291,-8.084644,1.0
281765914,281745200,0.81728137,0.8086899,0.93
282785455,282775558,-5.804052,-5.7425323,1.0
283731134,283672100,-7.3103433,-7.232773,0.97
284750689,284715450,-7.2216897,-7.1447835,0.99
285775181,285737811,-4.0982704,-4.0545416,0.98
286760513,286707354,-4.7456985,-4.6949105,0.99
287789636,287715112,-2.0139167,-1.9923345,0.94
288740317,288719836,-5.926083,-5.8623476,1.0
289784405,289766395,-9.369956,-9.26938,1.0
290685752,290654360,-6.9241843,-6.849648,1.0
291744706,291719682,-0.78763336,-0.77911323,0.9
292759330,292732926,-0.78763336,-0.7790687,1.0
293793670,293727092,-4.8056455,-4.7532763,0.91
294793556,294764209,-7.98421,-7.8968782,0.95
295699769,295674123,-5.926083,-5.8609,0.99
296778414,296743259,-8.196529,-8.107095,0.91
297714277,297682259,-2.737035,-2.7070992,1.0
298733788,298682818,-6.390954,-6.3197355,0.95
299792752,299744979,-6.501981,-6.429386,0.96
300733473,300714679,-4.8056455,-4.7526,1.0
301767793,301734984,5.224274,5.166134,0.95
302767642,302743343,-6.209183,-6.139601,1.0
303752720,303734489,-7.7291346,-7.64218,0.96
304767355,304738692,-6.824231,-6.7471237,0.97
305762247,305742542,-5.8775744,-5.8107576,0.96
306737459,306718501,-6.9489474,-6.8696837,0.95
307771777,307746444,-6.7398033,-6.6627126,0.98
308776543,308751283,-6.5239587,-6.4490714,1.0
309796088,309757491,2.500126,2.4712114,0.93
310662944,310634906,-3.8086073,-3.7644541,0.94
311790867,311772286,4.324847,4.2746487,0.99
312716809,312697002,-4.7456985,-4.689874,0.97
313692023,313688826,-8.704702,-8.603493,0.93
314726341,314701671,-2.96305,-2.9284074,0.96
315760693,315728597,-6.381988,-6.306114,1.0
316686604,316653203,-7.4557557,-7.3675528,1.0
317735720,317705118,-8.091066,-7.9950366,1.0
318794643,318765292,-6.6971917,-6.617553,1.0
319789552,319762908,-8.196529,-8.100034,1.0
320789387,320758842,-8.091066,-7.9954715,0.98
321744911,321718786,-7.368852,-7.2805033,1.0
322759516,322729769,-7.3494005,-7.2626667,1.0
323759360,323729762,-7.579525,-7.4900446,1.0
324783841,324752000,-7.495966,-7.407453,1.0
325783750,325751999,-7.333802,-7.2472334,1.0
326798324,326751963,-7.3103423,-7.2240577,1.0
327758932,327721858,-7.5416584,-7.4540067,1.0
328719199,328692035,-7.570076,-7.482064,1.0
329783061,329765259,-7.3882523,-7.3024077,1.0
330773063,330752172,-7.3882523,-7.3023496,1.0
331772913,331752172,-7.5416584,-7.4539227,1.0
332757995,332734316,-7.465349,-7.3785286,1.0
333797240,333756315,-7.271075,-7.186502,1.0
334757707,334738557,-7.2710743,-7.187864,1.0
335772324,335751856,-7.3103423,-7.2265644,1.0
336796840,336751861,-7.3103423,-7.2265916,1.0
337796668,337768577,-7.2513604,-7.1681952,1.0
338786684,338748669,-7.3103423,-7.226608,1.0
339742212,339716327,-7.3103423,-7.2266097,1.0
340756859,340728579,-7.3103423,-7.2278714,1.0
341756714,341721898,-7.3979335,-7.314433,1.0
342771647,342743066,-7.3882523,-7.304874,1.0
343756465,343738827,-7.2710743,-7.1890426,1.0
344795712,344769780,-7.2710743,-7.190275,1.0
345785720,345765398,-7.426901,-7.3444157,1.0
346756037,346721902,-7.368852,-7.286955,1.0
347746043,347718596,-7.280911,-7.201284,1.0
348745917,348720841,-7.3103423,-7.2303305,1.0
349745787,349725383,-7.426901,-7.346933,1.0
350745660,350718781,-7.3979335,-7.318324,1.0
351770152,351738802,-7.3103423,-7.2316184,1.0
352770051,352738472,-7.2631946,-7.186267,1.0
353755173,353705150,-7.280911,-7.2037444,1.0
354745144,354718573,-7.3396554,-7.261925,1.0
355784504,355758568,-7.2513604,-7.174513,1.0
356744894,356718570,-7.3103423,-7.234211,1.0
357729994,357698553,-7.1439676,-7.069504,1.0
358798825,358778582,-7.2315936,-7.157494,1.0
359744620,359725381,-7.1918955,-7.1181355,1.0
360783838,360760849,-7.3103423,-7.2354536,1.0
361798514,361771905,-7.280911,-7.207593,1.0
362758937,362722080,-7.1017647,-7.030166,1.0
363758882,363729767,-7.3882523,-7.313835,1.0
364758704,364718647,-7.280911,-7.2088118,1.0
365758594,365729626,-7.1118345,-7.0413527,1.0
366758506,366731870,-7.191895,-7.1206064,1.0
367773128,367743211,-7.1918955,-7.1218553,1.0
368758239,368718569,-7.4844995,-7.413032,1.0
369772905,369745241,-7.131934,-7.0637603,1.0
370782892,370756594,-7.5416584,-7.4694977,1.0
371757934,371738822,-7.3882523,-7.3176055,1.0
372782412,372760984,-7.1918955,-7.12439,1.0
373757716,373731867,-7.0410357,-6.9749126,1.0
374796968,374765213,-7.143966,-7.0780754,1.0
375796863,375771861,-7.0104737,-6.945811,1.0
376772129,376743075,-7.3882523,-7.321392,1.0
377757240,377731972,-7.426901,-7.3597827,1.0
378786688,378758672,-7.4844995,-7.4180145,1.0
379757029,379725211,-7.449994,-7.383918,1.0
380786482,380756465,-7.3494005,-7.2841463,1.0
381786373,381758576,-7.4844995,-7.419383,1.0
382786269,382758576,-7.4557557,-7.3908706,1.0
383786163,383758802,-7.2216887,-7.1588364,1.0
384771339,384745449,-7.2216897,-7.160125,1.0
385771217,385758792,-7.426901,-7.3635497,1.0
386756341,386721861,-7.2216887,-7.1601286,1.0
387785808,387758571,-7.0714655,-7.011272,1.0
388785689,388758571,-7.4844995,-7.421992,1.0
389756339,389729774,-7.1519775,-7.09219,1.0
390770685,390738660,-7.1918955,-7.131806,1.0
391755851,391731859,-7.2513604,-7.192012,1.0
392745893,392721834,-7.2710743,-7.2115827,1.0
393696814,393667561,-7.6920047,-7.6305795,1.0
394755521,394731519,-8.037815,-7.9741883,1.0
395780079,395740913,-7.0410357,-6.9853477,1.0
396765216,396737498,-6.3007245,-6.250872,1.0
397789746,397762810,-5.8775744,-5.8311944,1.0
398774853,398749414,-5.9139934,-5.868259,1.0
399774757,399747162,-6.0219293,-5.9753323,1.0
400784540,400750803,-5.4214983,-5.379613,1.0
401794311,401765772,-5.691984,-5.647938,1.0
402779490,402744682,-5.0948157,-5.0562625,1.0
403744844,403715219,-3.1503704,-3.1265097,1.0
404754725,404722553,-4.084276,-4.053316,1.0
405729957,405704687,-3.5759945,-3.5495408,1.0
406779095,406753448,-5.577668,-5.5364256,1.0
407769191,407740150,-6.1162734,-6.0710254,1.0
408769152,408742413,-6.0928235,-6.0476956,1.0
409783766,409745911,-5.46096,-5.4204865,1.0
410768887,410740250,-4.36877,-4.3363853,1.0
411768817,411744664,-4.4338174,-4.400935,1.0
412778601,412753438,-3.7326808,-3.7050061,1.0
413768660,413742386,-3.4950192,-3.469085,1.0
414768586,414740459,-4.167542,-4.1366415,1.0
415753748,415729395,-4.465986,-4.4328127,1.0
416793112,416766960,-6.632759,-6.5847354,1.0
417738831,417714245,-7.426901,-7.373141,1.0
418738739,418707505,-7.426901,-7.3731236,1.0
419753565,419727512,-7.0104737,-6.959702,1.0
420768235,420738574,-6.3007245,-6.2551,1.0
421768142,421738557,-6.8242297,-6.776015,1.0
422768030,422738552,-6.9489465,-6.8997836,1.0
423792589,423767506,-7.131934,-7.0815043,1.0
424792546,424760915,-6.567695,-6.521239,1.0
425728430,425696530,-5.9646072,-5.9235106,1.0
426772698,426748857,-6.9076242,-6.860003,1.0
427762792,427758988,-7.5416584,-7.4894776,0.96
428787356,428750382,-8.196529,-8.141093,0.98
429762690,429729720,-8.143969,-8.087499,1.0
430767543,430739836,-8.019987,-7.964407,0.97
431713307,431692413,-7.766087,-7.7135963,1.0
432767430,432743659,-7.8211875,-7.76837,0.99
433792035,433765953,-7.426901,-7.376665,0.96
434792046,434766396,-7.570076,-7.5202227,0.96
435791908,435770224,-7.3882523,-7.3396845,1.0
436767317,436748481,-7.0714645,-7.0249677,1.0
437781962,437744769,-7.0104737,-6.965558,1.0
438767134,438744023,-7.1519775,-7.1060834,1.0
439767097,439741885,-6.3685164,-6.3275805,1.0
440767049,440731847,-6.501981,-6.4602256,1.0
441781784,441754770,-6.855622,-6.8128433,1.0
442781781,442743710,-4.36877,-4.341543,1.0
443766928,443735097,-4.1675415,-4.141584,1.0
444776748,444754692,-5.0948157,-5.063927,1.0
