timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
153127673,152929051,4028193,121.49844,0.1088899,0.33633423,12.386119,0.0010147624
153586239,153390896,4028193,121.512665,0.108854964,0.19271088,12.385349,0.0003331668
153985320,153793286,4028193,121.52422,0.1087805,0.28977966,12.384816,0.000753362
154623759,154427748,4028193,121.534035,0.10885714,0.13752747,12.384752,0.00016968719
155082675,154889403,4028193,121.544464,0.10882016,0.2800064,12.383764,0.0007034622
155432068,155235036,4028193,121.54917,0.108877905,0.12187195,12.383974,0.00013326158
156060298,155866992,4028193,121.549095,0.108790085,0.033485413,12.384129,1.0060124e-05
156529366,156329410,4028193,121.54659,0.10892492,-0.04988861,12.38452,2.232961e-05
157097937,156905440,4028193,121.53685,0.10879381,-0.2639618,12.383766,0.00062515377
157616554,157423813,4028193,121.521645,0.10879164,-0.2522354,12.383723,0.00057084527
158085590,157885519,4028193,121.50516,0.10891976,-0.2623062,12.383287,0.0006173603
158604180,158404343,4028193,121.48126,0.10891829,-0.42196655,12.383356,0.0015976264
159122932,158923028,4028193,121.451065,0.108920574,-0.23862457,12.383477,0.000510911
159581852,159385064,4028193,121.41536,0.10888241,-0.7108307,12.382925,0.004533844
160100586,159903434,4028193,121.375465,0.10888401,-0.43082428,12.383116,0.0016654358
160619366,160422091,4028193,121.32711,0.10889024,-0.6349182,12.383351,0.003617053
161078253,160881252,4028193,121.283295,0.10885912,-0.49730682,12.382859,0.0022191436
161597005,161399848,4028193,121.231926,0.10886388,-0.73474884,12.383101,0.004844019
162115875,161918251,4028193,121.16734,0.108868144,-0.9417343,12.383348,0.007957492
162574657,162379950,4028193,121.11356,0.10883481,-1.0570984,12.383233,0.010026613
163093418,162898701,4028193,121.05077,0.1088385,-0.6353226,12.383616,0.003621584
163612175,163417281,4028193,120.959145,0.10884101,-1.2968445,12.384058,0.015089342
164071075,163879065,4028193,120.82958,0.108806446,-2.1978455,12.384786,0.043337442
164589859,164397459,4028193,120.681595,0.10880982,-1.7373047,12.386351,0.027074853
165108608,164915895,4028193,120.55193,0.10881445,-1.6104736,12.389206,0.023260618
165627314,165434665,4028193,120.42507,0.10881904,-1.2142792,12.390898,0.013221838
166086194,165894012,4028193,120.318054,0.10878507,-1.7801819,12.389922,0.02841958
166604971,166412397,4028193,120.20963,0.10879028,-1.6129303,12.39186,0.023326641
167123703,166930827,4028193,120.11017,0.10879418,-1.0987091,12.390903,0.010824802
167592608,167392662,4028193,120.0317,0.10892853,-0.97901154,12.389264,0.008595825
168101356,167911124,4028193,119.93807,0.10876644,-0.82914734,12.388085,0.0061661876
168620132,168429542,4028193,119.82822,0.108774155,-1.2451782,12.387386,0.013907236
169088974,168891353,4028193,119.71912,0.10890946,-1.8718643,12.386214,0.031431682
169607720,169409856,4028193,119.597694,0.10891421,-1.8157349,12.386938,0.029573204
170126739,169928255,4028193,119.47979,0.108918525,-1.6634216,12.386014,0.024821648
170585406,170387294,4028193,119.35622,0.10888505,-1.6628494,12.385024,0.024806557
171104219,170905658,4028193,119.20488,0.108887576,-1.7686768,12.384726,0.028065193
171622847,171424059,4028193,119.03566,0.10888982,-2.0424347,12.385704,0.03742253
172082011,171886018,4028193,118.885704,0.10885465,-2.1035995,12.385758,0.039697304
172600497,172404562,4028193,118.7142,0.10885609,-2.4635925,12.38561,0.05444749
173119124,172922932,4028193,118.53065,0.108857356,-2.9651566,12.385342,0.078875974
173577959,173384600,4028193,118.36653,0.108820185,-2.3165894,12.384433,0.048148137
174096872,173902985,4028193,118.17813,0.108826436,-2.0440826,12.384445,0.03748675
174615445,174421456,4028193,117.998505,0.10883351,-1.9817581,12.384526,0.035235412
175074693,174880440,4028193,117.859245,0.10880212,-2.1028976,12.384897,0.039673574
175593076,175398805,4028193,117.6844,0.108808376,-2.3909302,12.385038,0.05128542
176111827,175917460,4028193,117.51483,0.10881394,-2.5290298,12.384966,0.057381324
176630891,176435993,4028193,117.34803,0.10881888,-2.623932,12.385861,0.061764136
177089511,176897696,4028193,117.21629,0.10878454,-1.4719238,12.3850565,0.019437041
177608257,177416142,4028193,117.08214,0.10878753,-1.2253494,12.384957,0.013470474
178127133,177934509,4028193,116.960495,0.10878993,-1.081604,12.384653,0.010495672
178595818,178396289,4028193,116.86367,0.1089215,-1.1678696,12.384425,0.01223687
179104571,178914683,4028193,116.771706,0.108757704,-1.3366165,12.384162,0.01602893
179623433,179433045,4028193,116.687225,0.10876227,-1.2965622,12.385359,0.01508119
180082389,179892011,4028193,116.62365,0.10873272,-0.9370346,12.385556,0.007876862
180601114,180410446,4028193,116.54257,0.10874138,-0.7314148,12.385508,0.004799226
181119749,180928809,4028193,116.48053,0.108748265,-0.37726593,12.385256,0.001276873
181588667,181390492,4028193,116.43141,0.10888305,-0.49092102,12.384611,0.0021622125
182107285,181908941,4028193,116.40938,0.10888751,-0.21552277,12.384492,0.0004167404
182626238,182427288,4028193,116.395645,0.108892255,-0.49126434,12.385286,0.0021651199
183084909,182889126,4028193,116.41078,0.10885881,0.6725464,12.384487,0.004058111
183603709,183407624,4028193,116.437645,0.108861454,0.39430237,12.384376,0.0013948971
184122383,183926006,4028193,116.45086,0.10886385,0.21878815,12.384309,0.00042947044
