timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
163402735,163212600,0.0,0.0,1.0,1.0,7.860483,2.9577298,2.0164587,0.0
163412631,163222576,0.0,0.0,1.0,1.0,7.860483,2.9577298,2.0164587,0.0
163901383,163711402,0.6931608,0.61421233,0.42400596,0.683215,10.919773,2.8793535,0.093850486,0.0
164400198,164210203,0.43532592,0.6562145,0.39085153,0.6759318,12.960463,2.7106557,0.09673748,0.0
164898969,164709003,0.8525784,-0.04531988,0.25207603,0.2827789,8.015198,2.1698449,0.11514707,0.0
165397987,165207803,0.8620867,-0.044425122,0.21265978,0.18151581,9.914516,2.1322515,0.103401594,0.0
165906531,165716580,0.8359837,0.0070713484,0.20188041,0.14378315,10.264551,2.1493185,0.09687707,0.0
166405350,166215380,0.8596643,-0.021801941,0.19731696,0.12182851,13.975025,2.1485991,0.095159814,0.0
166904130,166714179,0.85805666,0.000608614,0.19110286,0.10502083,11.660639,2.107563,0.09737468,0.0
167402959,167212979,0.7962953,0.115700014,0.1756764,0.09016836,-0.3428011,2.0443714,0.09515167,0.0
167901731,167711778,0.7822527,0.19385101,0.15758428,0.085974045,11.439827,2.0705168,0.09516274,0.0
168400525,168210576,0.69708604,0.2474901,0.14242326,0.08528924,13.131388,2.0565014,0.09408346,0.0
168899343,168709374,0.59584713,0.25443134,0.1312171,0.08579955,14.413534,2.0514762,0.09298136,0.0
169398126,169208172,0.5782847,0.24353336,0.121847816,0.08696997,15.013138,2.0495036,0.09278645,0.0
169906929,169716945,0.5816759,0.20782077,0.112731114,0.08812392,9.51096,2.047349,0.092887625,0.0
170395728,170205767,0.58335835,0.19392304,0.10683266,0.0884595,15.566416,2.052065,0.09280523,0.0
170904605,170714539,0.6227053,0.26067334,0.104087375,0.086523205,16.096548,2.06135,0.09162113,0.0
171403330,171213336,0.579281,0.3047543,0.10470651,0.0837553,13.172684,2.066435,0.09201051,0.0
171902146,171712132,0.5441838,0.3399448,0.105350494,0.08078444,14.076704,2.0651414,0.092087954,0.0
172400914,172210928,0.46197176,0.40449062,0.10437397,0.078924395,14.073214,2.0570858,0.09223607,0.0
172899691,172709723,0.34764805,0.4143812,0.10049751,0.07957826,11.478632,2.0492175,0.0921917,0.0
173398374,173208518,0.23498343,0.3898795,0.095020846,0.081257574,12.3116045,2.0469594,0.09252856,0.0
173907109,173717288,0.20093293,0.3347396,0.09104291,0.08219173,10.00362,2.047868,0.09247197,0.0
174395956,174206107,0.19834043,0.30299324,0.08930943,0.081403956,10.00362,2.047868,0.09233985,0.0
174904760,174714876,0.18002278,0.20559289,0.08949786,0.076774165,10.00362,2.047868,0.09293745,0.0
175403523,175213669,0.21133073,0.15109792,0.091184214,0.07364951,10.00362,2.047868,0.09233754,0.0
175902281,175712462,0.23351224,0.1788559,0.09124154,0.072929144,10.00362,2.047868,0.09174289,0.0
176401152,176211255,0.2390675,0.19635068,0.08957368,0.07398784,10.00362,2.047868,0.09167226,0.0
176899868,176710047,0.24563406,0.21258108,0.086666614,0.0759018,10.00362,2.047868,0.09195337,0.0
177408632,177218814,0.23944318,0.22160277,0.08433764,0.07790587,10.00362,2.047868,0.09187789,0.0
177897483,177707630,0.21446897,0.22035201,0.082634374,0.07926379,10.00362,2.047868,0.09194727,0.0
178396261,178206421,0.21358025,0.23482545,0.082341306,0.079441264,10.00362,2.047868,0.09192666,0.0
178905006,178715187,0.19326697,0.22454955,0.08365592,0.07641177,10.00362,2.047868,0.09208398,0.0
179403828,179213978,0.1784039,0.22325,0.08590468,0.074464515,10.00362,2.047868,0.09184153,0.0
179902585,179712768,0.1659649,0.19935691,0.08728239,0.07351415,10.00362,2.047868,0.09154942,0.0
