timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
152792651,-0.5601638,0.68793106,0.48434928,4989,0,-0.2993907,-1.1853939,-9.3478365,4900,0,0,2,1
152797638,-0.56927407,0.6998571,0.47926688,4987,0,-0.3680685,-1.2034345,-9.43282,4900,0,0,2,1
152802628,-0.5733661,0.710086,0.48367193,4990,0,-0.33019167,-1.2859021,-9.461695,4900,0,0,2,1
152807615,-0.56211597,0.7193174,0.48261625,4987,0,-0.23485605,-1.3675551,-9.410763,4901,0,0,2,1
152812602,-0.55343866,0.72332036,0.49375805,4987,0,-0.15816846,-1.3530811,-9.37464,4901,0,0,2,1
152817591,-0.5484054,0.72934985,0.4909378,4989,0,-0.08810985,-1.284806,-9.4272175,4900,0,0,2,1
152822578,-0.5356246,0.7346909,0.49136278,4987,0,-0.034440793,-1.2864681,-9.530405,4903,0,0,2,1
152827567,-0.53074574,0.7395224,0.49870875,4989,0,0.025307188,-1.2889584,-9.49197,4897,0,0,2,1
152832554,-0.5175238,0.73553133,0.49743333,4987,0,0.074202955,-1.3762617,-9.49604,4900,0,0,2,1
152837542,-0.49439922,0.7347796,0.5021679,4988,0,0.089714,-1.4309157,-9.543049,4900,0,0,2,1
152842531,-0.47889453,0.7366984,0.50700265,4989,0,0.059309494,-1.4131954,-9.634555,7349,0,0,2,1
152847518,-0.45412365,0.7416344,0.5066558,4987,0,0.067960665,-1.4847904,-9.622586,4900,0,0,2,1
152852506,-0.43694204,0.73590463,0.5091582,4988,0,0.08502451,-1.4796304,-9.637685,4901,0,0,2,1
152857495,-0.41080326,0.7378896,0.51601434,4989,0,0.050659813,-1.4550511,-9.584153,4900,0,0,2,1
152862482,-0.38324043,0.7328415,0.5136409,4987,0,-0.06390744,-1.3965168,-9.591084,4900,0,0,2,1
152867470,-0.36253625,0.7250643,0.5201927,4988,0,-0.2778273,-1.3650535,-9.615069,4900,0,0,2,1
152872458,-0.33554983,0.7138033,0.5215417,4988,0,-0.48244795,-1.3944094,-9.644434,4899,0,0,2,1
