timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
153599755,3000.0,0.95907533,2759.8777,0.0,8040,153,20.961098,521,220,0,0,0,0.42226487,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154425705,3000.0,0.95907533,2474.6392,0.0,8091,153,41.95997,524,220,0,0,0,0.41984734,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155300729,3000.0,0.95907533,2474.6392,0.0,8138,153,41.95997,526,220,0,0,0,0.41825095,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156505721,3000.0,0.95907533,2551.1904,0.0,8220,153,20.895086,528,220,0,0,0,0.41666666,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157195723,3000.0,0.95907533,2551.1904,0.0,8254,153,20.895086,530,220,0,0,0,0.41509435,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158290703,3000.0,0.95907533,2423.9312,0.0,8320,153,62.687878,532,220,0,0,0,0.41353384,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159190703,3000.0,0.95907533,2267.6616,0.0,8375,153,41.791046,534,220,0,0,0,0.411985,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160195716,3000.0,0.95907533,2419.85,0.0,8438,153,41.790173,536,220,0,0,0,0.41044775,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161275705,3000.0,0.95907533,2563.123,0.0,8503,153,41.79005,539,220,0,0,0,0.40816328,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162200756,3000.0,0.95907533,2475.7327,0.0,8563,153,67.66472,541,220,0,0,0,0.40665436,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163185717,3000.0,0.95907533,2549.2537,0.0,8623,153,41.791046,543,220,0,0,0,0.40515652,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164270730,3000.0,0.95907533,2686.5671,0.0,8693,153,41.791046,545,220,0,0,0,0.40366971,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165235744,3000.0,0.95907533,2678.882,0.0,8750,153,41.998154,547,220,0,0,0,0.40219378,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166200823,3000.0,0.95907533,2320.4995,0.0,8811,153,41.792873,549,220,0,0,0,0.40072858,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167345852,3000.0,0.95907533,2693.5325,0.0,8878,153,41.791046,551,220,0,0,0,0.39927405,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168201275,3000.0,0.95907533,2308.0513,0.0,8935,153,41.783684,553,220,0,0,0,0.39783,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169205877,3000.0,0.95907533,2697.9878,0.0,8993,153,41.79841,555,220,0,0,0,0.3963964,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170336774,3000.0,0.95907533,2424.8757,0.0,9065,153,41.791046,557,220,0,0,0,0.39497307,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171211703,3000.0,0.95907533,2712.285,0.0,9117,153,41.958,560,220,0,0,0,0.39285713,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172212703,3000.0,0.95907533,2426.6604,0.0,9183,153,67.65597,562,220,0,0,0,0.39145908,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173287701,3000.0,0.95907533,2689.5417,0.0,9245,153,41.961647,564,220,0,0,0,0.39007092,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174549817,3000.0,0.95907533,3051.8962,0.0,9329,153,20.958084,565,220,0,0,0,0.38938054,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175364747,3000.0,0.95907533,3051.8962,0.0,9379,153,20.958084,568,220,0,0,0,0.38732395,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176369989,3000.0,0.95907533,2403.9321,0.0,9444,153,62.685318,570,220,0,0,0,0.3859649,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177250703,3000.0,0.95907533,2652.6282,0.0,9497,153,41.78934,572,220,0,0,0,0.3846154,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178220759,3000.0,0.95907533,2419.6917,0.0,9548,153,41.95997,574,220,0,0,0,0.38327527,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179320779,3000.0,0.95907533,2608.9941,0.0,9624,153,41.791668,576,220,0,0,0,0.38194445,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180296132,3000.0,0.95907533,2441.9487,0.0,9674,153,41.99912,578,220,0,0,0,0.38062283,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181396894,3000.0,0.95907533,2606.94,0.0,9751,153,41.999035,581,220,0,0,0,0.3786575,0,0,1,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
