timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
152676889,152676783,0,55180658,2147411071,8307839,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
152963828,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
153469844,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
153976660,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
154482662,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
154989652,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
155495669,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
156001725,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
156507668,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
157013718,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
157519664,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
158025697,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
158531651,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
159037689,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
159543662,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
160049680,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
160555652,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
161061649,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
161568005,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
162073660,152676783,0,152963641,2147411071,8307839,0,2,2,0,15,15,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
