timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
153536837,153346319,1.228156,0.021042366,1.228156,1.228156,1.228156,1.228156,1.228156,-0.10903472,-0.10903472,-0.10903472,-0.10903472,-0.10903472,0.0041035786,0.0041035786,0.0041035786,0.0041035786,0.0041035786,0.2,0.2,0.2,0.2,0.2,1
154543959,154353895,1.315455,0.017001448,1.3143084,1.3143084,1.3143084,1.3143084,1.3143084,-0.18152747,-0.18152747,-0.18152747,-0.18152747,-0.18152747,0.023277879,0.023277879,0.023277879,0.023277879,0.023277879,0.20000002,0.20000002,0.20000002,0.20000002,0.20000002,1
155541586,155351496,1.3467103,0.015533677,1.3277318,1.3277318,1.3277318,1.3277318,1.3277318,-0.053764597,-0.053764597,-0.053764597,-0.053764597,-0.053764597,0.14432803,0.14432803,0.14432803,0.14432803,0.14432803,0.20000002,0.20000002,0.20000002,0.20000002,0.20000002,1
156539138,156349097,1.3777839,0.0151010845,1.3771728,1.3771728,1.3771728,1.3771728,1.3771728,-0.011568397,-0.011568397,-0.011568397,-0.011568397,-0.011568397,0.08999672,0.08999672,0.08999672,0.08999672,0.08999672,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
157536954,157346699,1.3586383,0.014844183,1.3586383,1.3586383,1.3586383,1.3586383,1.3586383,-0.04367368,-0.04367368,-0.04367368,-0.04367368,-0.04367368,0.062177487,0.062177487,0.062177487,0.062177487,0.062177487,0.2,0.2,0.2,0.2,0.2,1
158544364,158354276,1.3720683,0.014623903,1.3713702,1.3713702,1.3713702,1.3713702,1.3713702,-0.053178653,-0.053178653,-0.053178653,-0.053178653,-0.053178653,0.022347935,0.022347935,0.022347935,0.022347935,0.022347935,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
159541919,159351878,1.544917,0.013261573,1.5444746,1.5444746,1.5444746,1.5444746,1.5444746,0.050439525,0.050439525,0.050439525,0.050439525,0.050439525,0.0043676496,0.0043676496,0.0043676496,0.0043676496,0.0043676496,0.2,0.2,0.2,0.2,0.2,1
160539508,160349481,1.1130896,0.011616651,1.1186053,1.1186053,1.1186053,1.1186053,1.1186053,-0.27087408,-0.27087408,-0.27087408,-0.27087408,-0.27087408,0.06664019,0.06664019,0.06664019,0.06664019,0.06664019,0.2,0.2,0.2,0.2,0.2,1
161537176,161347083,1.1826756,0.011148766,1.1891328,1.1891328,1.1891328,1.1891328,1.1891328,-0.32123595,-0.32123595,-0.32123595,-0.32123595,-0.32123595,0.11358806,0.11358806,0.11358806,0.11358806,0.11358806,0.2,0.2,0.2,0.2,0.2,1
162544802,162354662,0.8335843,0.0066588777,0.8156702,0.8156702,0.8156702,0.8156702,0.8156702,0.38520598,0.38520598,0.38520598,0.38520598,0.38520598,0.18562031,0.18562031,0.18562031,0.18562031,0.18562031,0.2,0.2,0.2,0.2,0.2,1
