timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
19943352,0.0,0.17475909,-0.14361565,-0.045254633,0.9730292,0.014423043,0.0,0.0
19948082,0.0,0.17344193,-0.14355427,-0.045448974,0.9732649,0.014423043,0.0,0.0
19997951,0.0,0.15775433,-0.14296009,-0.048657324,0.975863,0.014423043,0.0,0.0
20047869,0.0,0.13888966,-0.14199431,-0.051407553,0.97872597,0.014423043,0.0,0.0
20092965,0.0,0.12123579,-0.14092319,-0.053047966,0.9811363,0.014423043,0.0,0.0
20142832,0.0,0.103509724,-0.14004838,-0.05649397,0.98309743,0.014423043,0.0,0.0
20197450,0.0,0.09017339,-0.1392697,-0.05838727,0.98441035,0.014423043,0.0,0.0
20247373,0.0,0.08514728,-0.13896984,-0.059097413,0.98485774,0.014423043,0.0,0.0
20292622,0.0,0.08630365,-0.13903914,-0.058934193,0.9847571,0.014423043,0.0,0.0
20347075,0.0,0.09355198,-0.1394693,-0.057908863,0.98409504,0.014423043,0.0,0.0
20396949,0.0,0.10297014,-0.14001736,-0.056570828,0.9831542,0.014423043,0.0,0.0
20446867,0.0,0.11263211,-0.14056683,-0.055191357,0.9820941,0.014423043,0.0,0.0
20492183,0.0,0.12038087,-0.14087693,-0.053170733,0.9812416,0.014423043,0.0,0.0
20546586,0.0,0.12750676,-0.14138733,-0.05305416,0.9802739,0.014423043,0.0,0.0
20596443,0.0,0.13252869,-0.14152487,-0.05142126,0.9796748,0.014423043,0.0,0.0
20646368,0.0,0.13609314,-0.14184687,-0.051812984,0.97911876,0.014423043,0.0,0.0
20696193,0.0,0.14010374,-0.14191844,-0.05032485,0.97862023,0.014423043,0.0,0.0
20746066,0.0,0.14618239,-0.14222842,-0.049441967,0.9777307,0.014423043,0.0,0.0
20795971,0.0,0.15439373,-0.14279172,-0.049149204,0.97640026,0.014423043,0.0,0.0
20845855,0.0,0.16289434,-0.14321448,-0.047903337,0.97501814,0.014423043,0.0,0.0
20895707,0.0,0.16704611,-0.14325267,-0.046390817,0.974383,0.014423043,0.0,0.0
20945562,0.0,0.16457713,-0.14329696,-0.047656048,0.97473544,0.014423043,0.0,0.0
20995430,0.0,0.15567477,-0.14270209,-0.04805779,0.9762643,0.014423043,0.0,0.0
21045366,0.0,0.14187129,-0.1421503,-0.05097465,0.97829825,0.014423043,0.0,0.0
21095175,0.0,0.12683795,-0.1413511,-0.053150605,0.9803607,0.014423043,0.0,0.0
21145051,0.0,0.11321173,-0.14059938,-0.055108387,0.98202753,0.014423043,0.0,0.0
21194952,0.0,0.10269976,-0.1400018,-0.056609333,0.98318243,0.014423043,0.0,0.0
21244864,0.0,0.09624466,-0.13962725,-0.057526983,0.9838353,0.014423043,0.0,0.0
21294686,0.0,0.09454076,-0.13952741,-0.05776869,0.98400044,0.014423043,0.0,0.0
21344547,0.0,0.09803238,-0.13963117,-0.056361087,0.9837257,0.014423043,0.0,0.0
21399902,0.0,0.10759585,-0.14028203,-0.055911258,0.9826587,0.014423043,0.0,0.0
21444355,0.0,0.1196085,-0.1409555,-0.054191027,0.98126894,0.014423043,0.0,0.0
21494177,0.0,0.13661645,-0.14173825,-0.050830126,0.97911316,0.014423043,0.0,0.0
21544050,0.0,0.1563831,-0.14289157,-0.048858132,0.97608364,0.014423043,0.0,0.0
21599321,0.0,0.17838268,-0.14378324,-0.044719312,0.97237146,0.014423043,0.0,0.0
21643841,0.0,0.19421577,-0.14449336,-0.04236864,0.9693332,0.014423043,0.0,0.0
21693676,0.0,0.20640002,-0.14521627,-0.041440967,0.96674395,0.014423043,0.0,0.0
21748792,0.0,0.2095617,-0.14535107,-0.040965658,0.96606356,0.03605768,0.0,0.0
21798665,0.0,0.20137466,-0.14499901,-0.042194862,0.9678033,0.0637019,0.0,0.0
21843334,0.0,0.18540896,-0.14428447,-0.044577073,0.9709884,0.064903826,0.0,0.0
21893175,0.0,0.16096924,-0.14311965,-0.048185963,0.9753378,0.06610575,0.0,0.0
21948208,0.0,0.13275105,-0.14153653,-0.051389143,0.9796447,0.064903826,0.0,0.0
21998227,0.0,0.11030154,-0.14043547,-0.055524733,0.98235863,0.0637019,0.0,0.0
22042839,0.0,0.09598558,-0.13951361,-0.056651454,0.98392755,0.06249997,0.0,0.0
22098075,0.0,0.08547669,-0.13890092,-0.058137536,0.9848961,0.06249997,0.0,0.0
22147935,0.0,0.081756465,-0.13868034,-0.058661703,0.9852119,0.06249997,0.0,0.0
22197839,0.0,0.08161917,-0.13867217,-0.05868103,0.9852233,0.06249997,0.0,0.0
22242438,0.0,0.08318089,-0.13876504,-0.058461126,0.98509264,0.061298043,0.0,0.0
22297597,0.0,0.08594512,-0.13901766,-0.058984805,0.9847884,0.06249997,0.0,0.0
22347405,0.0,0.08968662,-0.1392408,-0.058456123,0.98445475,0.048076898,0.0,0.0
22397305,0.0,0.09449185,-0.13952453,-0.057775628,0.98400515,0.014423043,0.0,0.0
22447200,0.0,0.10184741,-0.13995266,-0.056730673,0.98327106,0.014423043,0.0,0.0
22496898,0.0,0.110405095,-0.14032944,-0.054599322,0.982414,0.014423043,0.0,0.0
22546843,0.0,0.11978852,-0.14096543,-0.05416517,0.98124695,0.014423043,0.0,0.0
22596737,0.0,0.13030405,-0.14153817,-0.05265041,0.97990596,0.014423043,0.0,0.0
22646635,0.0,0.14131561,-0.14198066,-0.05014905,0.978446,0.014423043,0.0,0.0
22696435,0.0,0.15113406,-0.1424771,-0.048720755,0.9769775,0.014423043,0.0,0.0
22746419,0.0,0.15768582,-0.14295667,-0.04866736,0.975874,0.014423043,0.0,0.0
22796150,0.0,0.16037658,-0.14309034,-0.04827291,0.9754354,0.014423043,0.0,0.0
22846108,0.0,0.160474,-0.14293669,-0.04735542,0.9754869,0.014423043,0.0,0.0
22895967,0.0,0.15983951,-0.14290586,-0.04744838,0.97559106,0.014423043,0.0,0.0
22945805,0.0,0.970178,-0.04395312,0.14447574,-0.18960342,0.014423043,0.0,0.0
22995662,0.0,0.9697145,-0.043601964,0.14458212,-0.19196007,0.014423043,0.0,0.0
23045652,0.0,0.96869665,-0.042844705,0.14480832,-0.19703238,0.014423043,0.0,0.0
23095430,0.0,0.9670011,-0.041622326,0.1451644,-0.20519231,0.014423043,0.0,0.0
23145265,0.0,0.964509,-0.03990419,0.14564607,-0.21660385,0.014423043,0.0,0.0
23195225,0.0,0.96107554,-0.037667,0.1462406,-0.23136264,0.014423043,0.0,0.0
23245192,0.0,0.9568641,-0.035092913,0.14687957,-0.2482054,0.014423043,0.0,0.0
23294910,0.0,0.9521878,-0.032413583,0.147494,-0.2655812,0.014423043,0.0,0.0
23344866,0.0,0.94758075,-0.029925402,0.14801888,-0.281577,0.014423043,0.0,0.0
23394682,0.0,0.9439902,-0.028074404,0.14838108,-0.29338974,0.014423043,0.0,0.0
23444602,0.0,0.9423631,-0.027258312,0.14853318,-0.29857454,0.014423043,0.0,0.0
23499151,0.0,0.9429304,-0.02754136,0.14848095,-0.29677787,0.014423043,0.0,0.0
23544262,0.0,0.9443832,-0.028273605,0.14834325,-0.292122,0.014423043,0.0,0.0
23594173,0.0,0.9463651,-0.029290669,0.1481458,-0.28563607,0.014423043,0.0,0.0
23644128,0.0,0.9483999,-0.030358009,0.14793077,-0.27880555,0.014423043,0.0,0.0
23698643,0.0,0.9503762,-0.03141879,0.1477091,-0.27199256,0.014423043,0.0,0.0
23743775,0.0,0.95159066,-0.032083206,0.14756621,-0.26771283,0.014423043,0.0,0.0
23793713,0.0,0.9522662,-0.03245715,0.14748442,-0.26529992,0.014423043,0.0,0.0
23848260,0.0,0.9520928,-0.03236087,0.14750558,-0.26592147,0.014423043,0.0,0.0
23898139,0.0,0.9512956,-0.03100435,0.14735049,-0.26900434,0.014423043,0.0,0.0
23943290,0.0,0.95037067,-0.03141579,0.14770974,-0.27201185,0.014423043,0.0,0.0
23993186,0.0,0.9497101,-0.031058474,0.14778529,-0.27430946,0.014423043,0.0,0.0
24047753,0.0,0.94976395,-0.03017318,0.14752293,-0.27436292,0.014423043,0.0,0.0
24097668,0.0,0.9504568,-0.031462573,0.14769979,-0.27171084,0.014423043,0.0,0.0
24142784,0.0,0.95152617,-0.032047693,0.14757393,-0.26794183,0.014423043,0.0,0.0
24197383,0.0,0.95295924,-0.032844152,0.14739871,-0.2627995,0.014423043,0.0,0.0
24247271,0.0,0.9542159,-0.03263404,0.14699814,-0.2584543,0.014423043,0.0,0.0
24297122,0.0,0.9552889,-0.033248767,0.14686032,-0.25445977,0.014423043,0.0,0.0
24342298,0.0,0.95595783,-0.033636633,0.14677198,-0.25193515,0.014423043,0.0,0.0
24396907,0.0,0.95622605,-0.034717042,0.14696887,-0.2506525,0.014423043,0.0,0.0
24446766,0.0,0.95610046,-0.03464348,0.14698622,-0.25113103,0.014423043,0.0,0.0
24496613,0.0,0.9558207,-0.034480028,0.14702465,-0.25219396,0.014423043,0.0,0.0
24546501,0.0,0.9554746,-0.034278806,0.14707169,-0.25350165,0.014423043,0.0,0.0
24596373,0.0,0.95510775,-0.033144366,0.14688392,-0.25513873,0.014423043,0.0,0.0
24646250,0.0,0.9545949,-0.033771522,0.147189,-0.25679445,0.014423043,0.0,0.0
24696434,0.0,0.9541091,-0.033493936,0.14725243,-0.25859392,0.014423043,0.0,0.0
24745987,0.0,0.95356184,-0.03226367,0.14707987,-0.260857,0.014423043,0.0,0.0
24795869,0.0,0.95315886,-0.03295628,0.14737369,-0.26207447,0.014423043,0.0,0.0
24845773,0.0,0.95308226,-0.0329132,0.14738332,-0.26235303,0.014423043,0.0,0.0
24895633,0.0,0.95324427,-0.032084994,0.14711896,-0.26201504,0.014423043,0.0,0.0
24945491,0.0,0.9532151,-0.03298791,0.14736661,-0.26186985,0.014423043,0.0,0.0
24995295,0.0,0.9528747,-0.031877972,0.14716396,-0.26335597,0.014423043,0.0,0.0
25045244,0.0,0.95210636,-0.032368403,0.14750391,-0.26587284,0.014423043,0.0,0.0
25095124,0.0,0.9511182,-0.031823535,0.14762244,-0.26938662,0.014423043,0.0,0.0
25145017,0.0,0.9500296,-0.031230936,0.14774893,-0.27320087,0.014423043,0.0,0.0
25194868,0.0,0.9490218,-0.030689158,0.14786242,-0.27668133,0.014423043,0.0,0.0
25244744,0.0,0.9483302,-0.030321054,0.14793834,-0.27904245,0.014423043,0.0,0.0
25294648,0.0,0.9482027,-0.030253518,0.14795217,-0.2794753,0.014423043,0.0,0.0
25344490,0.0,0.9486956,-0.030515188,0.14789842,-0.27779758,0.014423043,0.0,0.0
25394367,0.0,0.94955826,-0.03097674,0.14780244,-0.27483463,0.014423043,0.0,0.0
25444278,0.0,0.9504115,-0.031437967,0.14770502,-0.27186918,0.014423043,0.0,0.0
25494112,0.0,0.95096385,-0.031739067,0.14764062,-0.26993075,0.014423043,0.0,0.0
25543994,0.0,0.9511196,-0.031824335,0.14762226,-0.26938146,0.014423043,0.0,0.0
25599186,0.0,0.9509562,-0.0318796,0.1470558,-0.27026016,0.014423043,0.0,0.0
25643733,0.0,0.95047444,-0.03147217,0.14769775,-0.27164912,0.014423043,0.0,0.0
25693606,0.0,0.94989973,-0.03116077,0.14776374,-0.27365196,0.014423043,0.0,0.0
25743485,0.0,0.9494403,-0.03091336,0.14781572,-0.2752418,0.014423043,0.0,0.0
25798656,0.0,0.9492932,-0.030834442,0.14783219,-0.2757486,0.014423043,0.0,0.0
25843233,0.0,0.94952583,-0.030959303,0.1478061,-0.2749467,0.014423043,0.0,0.0
25893129,0.0,0.9500747,-0.03125534,0.14774378,-0.27304393,0.014423043,0.0,0.0
25948252,0.0,0.95086396,-0.03168445,0.14765234,-0.2702825,0.014423043,0.0,0.0
25998178,0.0,0.95164835,-0.032115057,0.14755929,-0.26750743,0.014423043,0.0,0.0
26042766,0.0,0.9523237,-0.03248913,0.14747737,-0.26509342,0.014423043,0.0,0.0
26092605,0.0,0.9529839,-0.032857988,0.14739564,-0.26271006,0.014423043,0.0,0.0
26147708,0.0,0.953574,-0.03319034,0.14732115,-0.26056004,0.014423043,0.0,0.0
26197712,0.0,0.95394146,-0.033398613,0.14727406,-0.25921145,0.014423043,0.0,0.0
26242261,0.0,0.95424163,-0.033704795,0.14664823,-0.25842047,0.014423043,0.0,0.0
26297349,0.0,0.9544479,-0.03368736,0.14720829,-0.25734022,0.014423043,0.0,0.0
26347288,0.0,0.95482576,-0.03390402,0.14715855,-0.25593495,0.014423043,0.0,0.0
26397186,0.0,0.9553785,-0.034223046,0.14708468,-0.25386387,0.014423043,0.0,0.0
26441739,0.0,0.9559593,-0.034560937,0.14700565,-0.2516679,0.014423043,0.0,0.0
26496851,0.0,0.9566033,-0.034938827,0.1469163,-0.24920891,0.014423043,0.0,0.0
26546904,0.0,0.9570291,-0.03519062,0.14685619,-0.24756876,0.014423043,0.0,0.0
26596714,0.0,0.9572342,-0.035312485,0.14682694,-0.24677442,0.014423043,0.0,0.0
26646455,0.0,0.95722556,-0.03530735,0.14682817,-0.24680789,0.014423043,0.0,0.0
26696349,0.0,0.9571056,-0.03523604,0.1468453,-0.24727273,0.014423043,0.0,0.0
26746243,0.0,0.9569534,-0.035145767,0.14686693,-0.24786103,0.014423043,0.0,0.0
26796139,0.0,0.95685214,-0.035085794,0.14688127,-0.24825177,0.014423043,0.0,0.0
26845983,0.0,0.95686454,-0.035093162,0.14687951,-0.24820374,0.014423043,0.0,0.0
26895893,0.0,0.9570635,-0.035337683,0.14626335,-0.2477656,0.014423043,0.0,0.0
26945708,0.0,0.9571752,-0.0352774,0.14683537,-0.24700315,0.014423043,0.0,0.0
26995660,0.0,0.957326,-0.035367154,0.14681377,-0.24641798,0.014423043,0.0,0.0
27045421,0.0,0.95741576,-0.03542068,0.14680086,-0.24606891,0.014423043,0.0,0.0
27095441,0.0,0.9574559,-0.035444595,0.1467951,-0.24591294,0.014423043,0.0,0.0
27145199,0.0,0.9574743,-0.035455592,0.14679244,-0.24584122,0.014423043,0.0,0.0
27195143,0.0,0.9574793,-0.035458583,0.14679171,-0.2458217,0.014423043,0.0,0.0
27245012,0.0,0.9574644,-0.035449706,0.14679386,-0.24587959,0.014423043,0.0,0.0
27294851,0.0,0.9574163,-0.035420965,0.1468008,-0.24606706,0.014423043,0.0,0.0
27344702,0.0,0.9573334,-0.03537154,0.14681272,-0.24638939,0.014423043,0.0,0.0
27394685,0.0,0.95729184,-0.035346817,0.14681867,-0.24655056,0.014423043,0.0,0.0
27444458,0.0,0.95740443,-0.035413917,0.1468025,-0.24611302,0.014423043,0.0,0.0
27494407,0.0,0.9576988,-0.035589874,0.14675994,-0.24496515,0.014423043,0.0,0.0
27548947,0.0,0.9581157,-0.035840448,0.14669895,-0.24332929,0.014423043,0.0,0.0
27594162,0.0,0.95834523,-0.035979044,0.14666502,-0.24242388,0.014423043,0.0,0.0
27643965,0.0,0.958324,-0.035966225,0.14666817,-0.24250765,0.014423043,0.0,0.0
27698593,0.0,0.9579787,-0.035757955,0.14671908,-0.24386798,0.014423043,0.0,0.0
27743696,0.0,0.957505,-0.035473946,0.146788,-0.24572149,0.014423043,0.0,0.0
27793644,0.0,0.95682913,-0.03507219,0.14688452,-0.24834038,0.014423043,0.0,0.0
27843479,0.0,0.956104,-0.03464554,0.14698574,-0.25111765,0.014423043,0.0,0.0
27898085,0.0,0.95534587,-0.03420414,0.14708908,-0.2539867,0.014423043,0.0,0.0
27947962,0.0,0.95478433,-0.03388022,0.14716403,-0.2560894,0.014423043,0.0,0.0
27993136,0.0,0.95441955,-0.03367112,0.14721201,-0.25744554,0.014423043,0.0,0.0
28047695,0.0,0.9541419,-0.03351266,0.14724816,-0.2584726,0.014423043,0.0,0.0
28097583,0.0,0.9538983,-0.033374105,0.14727964,-0.2593702,0.014423043,0.0,0.0
28142765,0.0,0.95364106,-0.03322828,0.1473126,-0.26031446,0.014423043,0.0,0.0
28192640,0.0,0.95333326,-0.033054426,0.14735171,-0.2614396,0.014423043,0.0,0.0
28247192,0.0,0.953014,-0.032874893,0.14739186,-0.26260075,0.014423043,0.0,0.0
28297069,0.0,0.95272577,-0.032713406,0.14742778,-0.2636446,0.014423043,0.0,0.0
28346938,0.0,0.95247275,-0.032572135,0.14745906,-0.26455733,0.014423043,0.0,0.0
28396821,0.0,0.95230633,-0.03247948,0.1474795,-0.26515573,0.014423043,0.0,0.0
28446694,0.0,0.9523167,-0.032485247,0.14747822,-0.26511848,0.014423043,0.0,0.0
28496556,0.0,0.9525146,-0.032595478,0.1474539,-0.26440653,0.014423043,0.0,0.0
28541982,0.0,0.9528568,-0.032786738,0.1474115,-0.26317066,0.014423043,0.0,0.0
28596340,0.0,0.95344484,-0.03311736,0.14733757,-0.26103237,0.014423043,0.0,0.0
28646180,0.0,0.95401144,-0.033438392,0.14726505,-0.25895378,0.014423043,0.0,0.0
28696050,0.0,0.95456153,-0.03375239,0.1471934,-0.25691858,0.014423043,0.0,0.0
28745958,0.0,0.95506966,-0.0340445,0.14712611,-0.25502327,0.014423043,0.0,0.0
28795820,0.0,0.9555651,-0.034331325,0.14705944,-0.25316042,0.014423043,0.0,0.0
28845682,0.0,0.9560839,-0.034633774,0.14698851,-0.25119415,0.014423043,0.0,0.0
28895555,0.0,0.95661765,-0.034947313,0.14691427,-0.24915366,0.014423043,0.0,0.0
28945441,0.0,0.9571293,-0.03525011,0.14684193,-0.24718106,0.014423043,0.0,0.0
28995321,0.0,0.9575527,-0.03550243,0.14678112,-0.2455357,0.014423043,0.0,0.0
29045179,0.0,0.9578596,-0.035686336,0.14673652,-0.24433556,0.014423043,0.0,0.0
29095057,0.0,0.95807326,-0.035814866,0.1467052,-0.24349634,0.014423043,0.0,0.0
29144929,0.0,0.95822,-0.035903346,0.14668357,-0.24291845,0.014423043,0.0,0.0
29194823,0.0,0.9583299,-0.035969798,0.14666729,-0.24248432,0.014423043,0.0,0.0
29244702,0.0,0.9631393,-0.038995,0.14589211,-0.22261539,0.014423043,0.0,0.0
29294566,0.0,0.9631241,-0.038985047,0.14589478,-0.2226811,0.014423043,0.0,0.0
29344425,0.0,0.9630265,-0.038921174,0.14591183,-0.22310272,0.014423043,0.0,0.0
29394371,0.0,0.9628536,-0.038808256,0.14594191,-0.22384785,0.014423043,0.0,0.0
29449447,0.0,0.9626228,-0.038658094,0.14598174,-0.22483827,0.014423043,0.0,0.0
29494043,0.0,0.9624545,-0.038548984,0.1460106,-0.22555764,0.014423043,0.0,0.0
29543929,0.0,0.9623157,-0.038459238,0.14603427,-0.22614913,0.014423043,0.0,0.0
29593813,0.0,0.9622607,-0.038423736,0.14604361,-0.22638308,0.014423043,0.0,0.0
29648915,0.0,0.96220094,-0.038385212,0.14605375,-0.22663687,0.014423043,0.0,0.0
29693543,0.0,0.9621239,-0.038335584,0.14606677,-0.22696377,0.014423043,0.0,0.0
29743428,0.0,0.96207243,-0.038302504,0.14607544,-0.22718166,0.014423043,0.0,0.0
29798619,0.0,0.96208465,-0.038310338,0.1460734,-0.22713007,0.014423043,0.0,0.0
29848436,0.0,0.9621826,-0.038373385,0.14605685,-0.22671479,0.014423043,0.0,0.0
29893056,0.0,0.9623601,-0.038487915,0.14602672,-0.22596015,0.014423043,0.0,0.0
29942934,0.0,0.96260804,-0.038648516,0.14598428,-0.22490142,0.014423043,0.0,0.0
29998091,0.0,0.9628482,-0.038804725,0.14594284,-0.22387116,0.014423043,0.0,0.0
