timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
20612796,3000.0,0.97096443,2829.3958,0.0,923,0,41.9762,51,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21622782,3000.0,0.97096443,2523.8948,0.0,1000,0,167.26404,63,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22538767,3000.0,0.97096443,2985.523,0.0,1067,0,280.54562,79,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23634418,3000.0,0.97096443,2845.8003,0.0,1152,0,241.8131,93,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24613837,3000.0,0.97096443,3360.9968,0.0,1230,0,347.99966,111,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25544804,3000.0,0.97096443,2844.7195,0.0,1303,0,238.80121,124,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26619767,3000.0,0.97096443,2973.2092,0.0,1373,0,221.71732,131,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27615831,3000.0,0.97096443,2507.2324,0.0,1435,0,59.95773,133,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28535840,3000.0,0.97096443,2585.0771,0.0,1492,0,85.57222,136,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29646794,3000.0,0.97096443,2499.5005,0.0,1566,0,41.95804,142,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30572890,3000.0,0.97096443,2952.236,0.0,1632,0,182.08939,154,0,0,0,0,0.0,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31547797,3000.0,0.97096443,2880.1228,0.0,1708,0,239.76048,169,1,0,0,0,0.00591716,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32678779,3000.0,0.97096443,2971.0288,0.0,1787,0,400.5994,184,1,0,0,0,0.0054347827,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33544765,3000.0,0.97096443,2713.8806,0.0,1847,0,167.99261,187,1,0,0,0,0.0053475937,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34544765,3000.0,0.97096443,2621.3735,0.0,1895,0,41.95796,189,1,0,0,0,0.005291005,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35620765,3000.0,0.97096443,2499.5032,0.0,1974,0,41.958084,191,1,0,0,0,0.005235602,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36520784,3000.0,0.97096443,2577.1733,0.0,2020,0,41.792,193,1,0,0,0,0.005181347,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37771779,3000.0,0.97096443,2459.5945,0.0,2102,0,41.958965,194,1,0,0,0,0.005154639,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38621798,3000.0,0.97096443,2650.7463,0.0,2147,0,0.0,196,2,0,0,0,0.010204081,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39581852,3000.0,0.97096443,2430.944,0.0,2204,0,62.99855,198,2,0,0,0,0.01010101,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40552443,3000.0,0.97096443,2596.9402,0.0,2268,0,41.78984,200,2,0,0,0,0.01,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41476798,3000.0,0.97096443,2418.98,0.0,2323,0,41.792336,203,2,0,0,0,0.009852217,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42547767,3000.0,0.97096443,2655.7769,0.0,2391,0,67.6631,205,2,0,0,0,0.009756098,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43482779,3000.0,0.97096443,2415.5842,0.0,2446,0,41.95804,207,2,0,0,0,0.009661836,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44483937,3000.0,0.97096443,2613.384,0.0,2511,0,20.979,209,2,0,0,0,0.009569378,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45559401,3000.0,0.97096443,2431.703,0.0,2573,0,62.683014,211,2,0,0,0,0.009478673,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46488915,3000.0,0.97096443,2650.8965,0.0,2633,0,41.793415,213,2,0,0,0,0.0093896715,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47489029,3000.0,0.97096443,2405.9724,0.0,2694,0,41.791084,215,2,0,0,0,0.009302326,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48578783,3000.0,0.97096443,2554.9976,0.0,2763,0,41.99996,217,2,0,0,0,0.00921659,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49569788,3000.0,0.97096443,2502.4875,0.0,2820,0,41.791046,219,2,0,0,0,0.00913242,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50494837,3000.0,0.97096443,2928.0718,0.0,2888,0,41.95804,221,2,0,0,0,0.009049774,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51539792,3000.0,0.97096443,2509.2207,0.0,2951,0,41.97024,226,2,0,0,0,0.0088495575,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52484805,3000.0,0.97096443,2714.3528,0.0,3019,0,155.33348,228,2,0,0,0,0.00877193,0,0,1,1,1,1,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
