timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,calibraded_airspeed_synth_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_source
19923631,-3.3010802,-3.3800447,-3.3415112,nan,7.0,0.0,0.014421942,0.0,1
20023632,-2.8243508,-2.8919115,-2.8589182,nan,7.0,0.0,0.014422125,0.0,1
20123631,-2.5695834,-2.6310499,-2.6010423,nan,7.0,0.0,0.014422278,0.0,1
20323669,-2.076639,-2.1263137,-2.1020417,nan,7.0,0.0,0.014422512,0.0,1
20523631,-2.9821286,-3.0534635,-3.0186417,nan,7.0,0.0,0.014422674,0.0,1
20723631,-2.7315993,-2.7969413,-2.765069,nan,7.0,0.0,0.014422786,0.0,1
20923643,-0.55167973,-0.5648763,-0.5584366,nan,7.0,0.0,0.014422865,0.0,1
21123630,-2.5695834,-2.6310499,-2.6010196,nan,7.0,0.0,0.014422919,0.0,1
21323638,-2.1108234,-2.161316,-2.1366682,nan,7.0,0.0,0.014422957,0.0,1
21523630,-2.569584,-2.6310503,-2.6010847,nan,7.0,0.0,0.014422983,0.0,1
21723631,-0.76853186,-0.7869157,-0.7779427,nan,7.0,0.0,0.014423002,0.0,1
21923630,-2.3966405,-2.45397,-2.4255648,nan,7.0,0.0,0.030014575,0.0,1
22123630,1.1888636,1.2173022,1.2034128,nan,7.0,0.0,0.03990728,0.0,1
22323630,-2.6518292,-2.7152631,-2.6843083,nan,7.0,0.0,0.04661028,0.0,1
22523630,-3.168321,-3.2441096,-3.207114,nan,7.0,0.0,0.03677529,0.0,1
22723630,-2.076639,-2.1263137,-2.102021,nan,7.0,0.0,0.029945437,0.0,1
22923630,-2.884529,-2.9535294,-2.9197786,nan,7.0,0.0,0.025202483,0.0,1
23123630,-2.3361497,-2.3920321,-2.3647125,1.0501046,7.0,0.0,0.021908766,0.0,1
23323631,-2.5695834,-2.6310499,-2.601023,1.276522,7.0,0.0,0.019621452,0.0,1
23523630,-2.569584,-2.6310503,-2.6010299,1.042044,7.0,0.0,0.018033056,0.0,1
23723632,-2.884529,-2.9535294,-2.9198112,0.7861291,7.0,0.0,0.016929988,0.0,1
